stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,1225.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,263.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,2.63,0,2.63,0,0,0,5.26,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,63.09,2.63,0,0,13.14,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,3.15,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,15.73,0,0,0,3.15,0,0,3.15,0,0,0,0,0
 14-21,0,0,0,1,9,2,0,7,0,0,0,2,0,0,1,0,0,0,0,0,0,3,0,0,3,40,2,0,0,0,0,10,4,0,1,10,17,0,0,2,0,0
 24-34,0,0,0,0,5.75,1.64,0,20.52,0.82,0,0,4.93,2.46,0.82,3.28,0,5.75,0.82,2.46,0.82,1.64,13.95,0.82,0,3.28,166.63,0.82,3.28,0.82,0,0,26.27,0,1.64,0,3.28,41.86,0,0,5.75,0,1.64
 36-46,0,0,0,0,4.03,0,0,32.23,0.81,0.81,0,4.83,0,0,0.81,0.81,0,0.81,0,0.81,0.81,15.31,0,0.81,2.42,200.61,0,2.42,0,0,0,12.89,0,0.81,0.81,0,58.81,0,0,4.83,0,0.81
 48-58,0,0,0,0,2.87,1.15,0,88.37,2.3,2.3,0,12.62,0,0,0,0.57,1.15,1.15,1.15,0,2.87,17.79,1.72,0,3.44,217.47,1.15,2.87,2.3,0,0,10.33,0,0,0.57,0,42.46,0,0,4.02,0,4.02
 60-70,0,0,0,0,6.87,1.96,0,165.88,0.98,0.98,0,26.5,2.94,0,0.98,1.96,0,2.94,0.98,0,1.96,31.41,1.96,0,1.96,281.7,1.96,2.94,3.93,0,0,21.59,0,0.98,0,0,51.04,0.98,0,8.83,0,1.96
 72-82,0,0,0,0,6.87,3.93,0,149.21,0.98,0.98,1.96,35.34,4.91,0,0.98,1.96,1.96,5.89,1.96,0.98,0.98,31.41,0,2.94,2.94,187.5,0,0.98,4.91,0,0.98,17.67,0,1.96,1.96,0,11.78,0,0,9.82,0,2.94
 84-94,0,0,1.06,0,12.74,13.81,0,99.83,0,1.06,1.06,29.74,6.37,0,1.06,10.62,3.19,4.25,1.06,1.06,4.25,28.68,3.19,3.19,1.06,90.27,0,1.06,5.31,0,0,32.92,0,3.19,0,0,8.5,0,3.19,4.25,5.31,5.31
 96-106,0,0,1.09,0,16.39,9.84,0,85.24,1.09,2.19,1.09,40.44,5.46,0,3.28,5.46,3.28,4.37,3.28,0,6.56,32.79,2.19,3.28,4.37,84.15,0,3.28,8.74,0,1.09,67.76,0,3.28,0,0,5.46,2.19,1.09,6.56,0,6.56
108-118,0,0,0,0,19.15,7.66,3.06,66.64,0,3.06,2.3,33.7,5.36,0,0,7.66,3.83,5.36,1.53,2.3,10.72,22.98,1.53,3.06,5.36,94.21,0.77,2.3,2.3,0,1.53,31.4,0,0.77,0,0,2.3,0,0.77,6.89,1.53,4.6
120,0,0,0,0,15.68,9.8,1.96,60.75,0,1.96,1.96,31.36,9.8,0,0,23.52,0,3.92,0,0,5.88,35.28,1.96,1.96,3.92,82.31,3.92,1.96,5.88,0,0,41.16,0,3.92,0,0,1.96,0,0,3.92,3.92,1.96
