stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,1620.89,26303.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410.04,0,0,0,0,0,0,0,0,0,0,0
  5-6,2022.78,24365.3,0,42.91,0,0,0,0,0,0,0,0,0,85.81,0,0,0,0,0,0,0,0,0,0,0,692.65,91.94,0,0,202.28,0,833.63,0,0,0,0,0,0,0,0,0,0,0
  7-9,396.94,362.76,0,693.98,0,2.63,0,1269.67,0,0,0,0,0,531,0,0,0,0,0,0,0,0,0,0,0,11545.31,446.88,0,0,4442.53,0,115.66,52.57,0,2.63,0,0,0,0,0,0,0,0
 10-12,3.15,264.35,0,667.16,0,59.79,0,940.94,0,0,0,0,0,390.22,0,0,0,0,0,3.15,0,0,0,0,3.15,9516.43,475.19,0,0,3225.64,0,66.09,47.2,15.73,314.7,0,34.62,18.88,0,0,0,0,0
 14-21,3,4,15,160,3894,659,0,792,0,29,0,173,98,237,35,40,145,1,13,20,31,881,27,0,725,7347,599,67,246,301,0,1056,24,1225,204,291,1857,2757,0,0,108,0,22
 24-34,0.82,0,18.88,87.83,2004.53,208.5,0,970.25,16.42,155.96,32.01,229.84,45.97,77.16,54.18,123.95,234.76,8.21,79.62,47.61,55.82,1310.91,97.68,4.1,801.16,7816.19,242.97,213.42,176.48,0,4.1,2043.93,2.46,11.49,139.55,137.9,371.85,2286.91,0,0,404.68,0,40.22
 36-46,0,0,10.47,10.47,1048.98,52.37,0,1190.78,58.01,188.53,91.85,339.99,35.45,24.98,50.76,173.22,111.18,5.64,67.68,29,37.06,1496.93,77.34,31.42,524.49,7141.45,190.14,167.58,99.1,0,4.03,2513.69,5.64,5.64,95.87,95.07,14.5,1956.17,0,4.03,240.9,0.81,34.64
 48-58,0.57,0,9.18,5.74,954.81,52.79,0,2004.87,71.15,273.13,118.2,587,29.84,45.9,46.48,161.81,69.43,7.46,61.4,22.38,37.3,1824.7,71.15,61.4,437.81,6117.33,114.76,113.61,106.15,0.57,9.75,2053.65,0.57,1.15,56.81,103.86,0,1549.85,0,7.46,165.26,2.3,53.36
 60-70,1.96,0,9.82,0.98,1053.17,103.06,0.98,2853.28,103.06,286.6,141.34,734.18,95.21,26.5,38.28,196.3,81.47,12.76,83.43,29.45,30.43,2357.62,69.69,95.21,321.94,6033.42,92.26,107.97,98.15,0.98,22.58,1971.88,0.98,0.98,59.87,66.74,0,921.65,16.69,50.06,157.04,30.43,32.39
 72-82,0,0,42.21,4.91,1266.34,215.97,11.78,2974.44,127.62,268.98,228.73,958.1,246.4,14.72,59.88,312.17,163.94,20.61,111.91,92.28,29.45,3487.84,113.87,124.67,398.55,5032,73.62,188.48,168.85,0.98,27.49,1829.82,1.96,0,86.39,49.08,0,534.02,77.55,99.15,289.59,105.04,37.3
 84-94,1.06,0,41.42,13.81,2404.45,199.66,29.74,2415.07,221.97,512.96,174.17,746.61,517.21,23.36,48.85,384.46,291,36.11,161.43,288.87,57.35,2808.03,143.38,150.81,349.41,3108.58,106.2,224.09,216.66,0,16.99,5154.07,1.06,0,209.22,99.83,0,364.28,216.66,96.65,281.44,117.89,42.48
 96-106,1.09,0,56.83,19.67,2934.29,340.97,56.83,2163.84,413.1,551.89,154.09,856.79,740.95,2.19,88.52,510.36,336.6,34.97,215.29,481.95,39.34,2676.38,209.83,113.66,331.13,2923.37,83.06,340.97,283.05,0,45.9,5105.78,5.46,0,194.53,109.28,0,194.53,281.95,104.91,369.38,155.18,53.55
108-118,2.3,0,40.6,30.64,2936.7,222.9,81.96,1624.61,352.34,754.47,147.06,754.47,900.77,0.77,42.89,429.71,340.09,48.26,170.81,1110.65,62.04,2645.64,186.13,114.13,362.3,3702.66,98.04,248.17,249.7,0,42.13,5105.91,2.3,0,188.43,97.28,0,140.94,294.13,75.83,277.28,101.87,58.21
120,5.88,0,33.32,7.84,2102.85,278.29,31.36,1334.61,205.78,535.02,135.23,642.81,558.54,1.96,48.99,607.53,205.78,25.48,129.35,591.86,9.8,2243.95,119.55,111.71,368.44,3633.44,119.55,194.02,221.46,0,37.24,2863.25,3.92,1.96,133.27,37.24,0,145.02,127.39,97.99,286.13,129.35,31.36
