stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,553.47,11965.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421.69,0,0,0,0,0,0,0,0,0,0,0
  5-6,527.15,7263.62,0,6.13,0,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0,0,190.02,36.78,0,0,67.43,0,85.81,0,0,0,0,0,0,0,0,0,0,0
  7-9,70.98,86.75,0,202.41,0,0,0,302.3,0,0,0,0,0,120.92,0,0,0,0,0,0,0,0,0,0,0,2807.47,70.98,0,0,841.19,0,10.51,10.51,0,0,0,0,0,0,0,0,0,0
 10-12,0,72.38,0,110.14,0,22.03,0,195.11,0,0,0,0,0,59.79,0,0,0,0,0,0,0,0,0,0,0,1850.42,59.79,0,0,509.81,0,9.44,3.15,3.15,88.12,0,12.59,3.15,0,0,0,0,0
 14-21,0,0,1,18,178,21,0,67,0,0,0,21,12,2,1,0,7,0,0,0,0,72,0,0,58,861,19,7,15,23,0,18,2,83,14,6,137,346,0,0,14,0,2
 24-34,0,0,1.64,3.28,52.53,2.46,0,132.98,0,4.93,1.64,27.91,2.46,0.82,6.57,0.82,12.31,0,9.85,1.64,0,105.07,0,0.82,41.86,1235.39,6.57,15.6,18.88,0,0,38.58,0,0.82,9.03,2.46,22.16,316.03,0,0,25.45,0,3.28
 36-46,0,0,0,0.81,12.89,0,0,219.95,1.61,0.81,4.03,44.31,0.81,0,2.42,2.42,2.42,1.61,2.42,1.61,2.42,107.96,0.81,1.61,22.56,1243.95,2.42,6.45,11.28,0.81,0,32.23,0,0,5.64,0.81,1.61,246.53,0,0,11.28,0,4.83
 48-58,0.57,0,0.57,0.57,17.21,1.72,0,336.82,1.15,1.15,7.46,88.94,2.87,0.57,2.87,0.57,1.15,1.15,4.59,2.3,0,145.75,2.87,4.59,21.8,1077.03,1.15,7.46,11.48,0,0.57,20.66,0,0,3.44,0,0,183.62,0,0.57,11.48,0,2.3
 60-70,0,0,0,0,22.58,0,0,373.96,0.98,0.98,2.94,62.82,0.98,0.98,0.98,1.96,1.96,4.91,3.93,1.96,0,116.8,1.96,10.8,18.65,930.48,0,1.96,3.93,0,0,24.54,0,0,3.93,0.98,0,97.17,0.98,2.94,6.87,0.98,0.98
 72-82,0,0,6.87,0,20.61,3.93,0,308.24,0.98,1.96,11.78,76.57,7.85,0,0.98,0.98,2.94,3.93,5.89,3.93,0,161.97,3.93,9.82,11.78,703.85,1.96,7.85,7.85,0,1.96,17.67,0,0,2.94,0,0,53.99,1.96,5.89,11.78,4.91,0.98
 84-94,0,0,0,0,35.05,3.19,1.06,246.39,0,1.06,10.62,61.6,13.81,0,4.25,10.62,11.68,6.37,5.31,4.25,2.12,120.01,4.25,7.43,26.55,432.25,1.06,5.31,8.5,0,1.06,73.28,0,0,4.25,0,0,45.67,10.62,6.37,19.12,7.43,1.06
 96-106,0,0,1.09,0,46.99,3.28,0,194.53,0,5.46,7.65,51.36,16.39,0,5.46,10.93,7.65,8.74,5.46,2.19,0,112.56,2.19,8.74,14.21,298.35,2.19,13.11,14.21,0,1.09,55.74,1.09,0,4.37,1.09,0,12.02,4.37,3.28,9.84,8.74,1.09
108-118,0,0,1.53,0,44.43,2.3,3.06,153.19,2.3,3.83,3.83,54.38,13.79,0,0.77,6.89,10.72,11.49,3.06,3.06,0.77,82.72,6.89,3.83,19.15,432,2.3,4.6,7.66,0,0.77,32.17,0,0,5.36,0,0,9.96,4.6,4.6,12.26,0,3.06
120,0,0,1.96,0,45.08,0,1.96,80.35,0,7.84,1.96,33.32,13.72,0,1.96,5.88,1.96,9.8,1.96,0,0,76.43,1.96,1.96,7.84,284.17,0,5.88,9.8,0,0,43.12,0,0,1.96,1.96,0,7.84,1.96,0,7.84,3.92,0
