stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  7-9,0,5.26,0,0,0,0,0,31.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.14,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,0,0,0,0,88.12,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,195.11,25.18,0,0,12.59,0,0,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,507,2,0,6,0,4,0,4,0,6,0,0,1,0,0,0,0,34,2,0,38,160,74,0,3,0,0,62,1,3,1,4,50,0,0,0,0,0
 24-34,0,0,0,0.82,436.7,2.46,0,42.68,0.82,13.13,2.46,62.39,0,0,4.93,0,0,0.82,13.95,0,0.82,405.5,4.1,0,211.78,505.65,112.46,0,21.34,0,0,9.03,0,9.85,2.46,2.46,157.6,0,0,50.07,0,0
 36-46,0,0,0,0,306.15,1.61,0,56.4,0,12.89,12.89,97.49,0,0,8.06,0.81,1.61,0.81,28.2,0,0,520.46,4.03,0.81,146.63,268.29,168.38,1.61,37.06,0,0,17.72,0.81,12.09,5.64,0,130.52,0,0.81,68.48,0,1.61
 48-58,0.57,0,0,0,297.23,1.15,0,72.87,0.57,34.43,14.92,79.76,0,0.57,4.02,0.57,0.57,0.57,26.97,1.15,0,579.54,3.44,8.03,79.19,169.85,176.73,1.15,58.53,0,0,126.24,0,14.92,4.02,0,103.28,0,2.3,51.64,0,3.44
 60-70,0.98,0,0,0,284.64,3.93,0,88.34,0.98,35.33,12.76,84.41,1.96,0,3.93,0.98,1.96,0,18.65,0.98,0,831.35,7.85,10.8,58.89,100.12,125.63,0,70.67,0,0.98,61.84,0,21.59,0,0,54.97,1.96,8.83,27.48,4.91,0
 72-82,0,0,0,0,390.7,5.89,0,121.73,0,39.27,18.65,121.73,7.85,0.98,5.89,1.96,2.94,0.98,31.41,0,0,1239.84,7.85,28.47,72.64,124.67,95.22,2.94,107.98,0,2.94,40.25,0,11.78,0.98,0,59.88,4.91,20.61,55.95,15.71,0.98
 84-94,2.12,0,0,0,740.24,6.37,0,198.6,3.19,97.71,12.74,88.15,9.56,0,4.25,5.31,2.12,4.25,22.3,0,1.06,979.2,11.68,31.86,40.36,69.03,155.06,2.12,127.44,0,1.06,88.15,0,45.67,1.06,0,57.35,19.12,22.3,41.42,19.12,0
 96-106,1.09,0,0,1.09,1066.62,16.39,2.19,216.38,2.19,122.4,12.02,114.75,12.02,0,5.46,6.56,0,1.09,27.32,4.37,1.09,830.56,14.21,41.53,48.09,133.33,119.12,2.19,158.46,0,0,49.18,0,39.34,2.19,0,62.29,28.41,24.04,60.11,18.58,2.19
108-118,1.53,0,0.77,0,1166.56,9.19,0.77,177.7,1.53,178.47,14.55,108.77,7.66,0,0.77,2.3,3.83,1.53,19.15,1.53,0,734.56,11.49,33.7,39.06,107.23,123.32,3.06,169.28,0,3.83,30.64,0,39.83,2.3,0,39.06,36.77,20.68,45.19,8.43,0.77
120,1.96,0,0,0,885.82,5.88,0,74.47,0,135.23,9.8,70.55,0,0,7.84,0,5.88,0,13.72,3.92,0,603.61,5.88,27.44,33.32,117.59,168.54,1.96,129.35,0,0,13.72,0,23.52,0,0,35.28,11.76,17.64,39.2,13.72,1.96
