stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,527.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,324.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.52,6.13,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0
  7-9,44.69,47.32,0,55.2,0,0,207.67,0,0,0,0,0,55.2,0,0,0,0,0,0,0,0,0,0,0,1080.4,63.09,0,0,402.19,0,0,7.89,0,0,0,0,0,0,0,0,0,0
 10-12,0,59.79,0,138.47,0,12.59,176.23,0,0,0,0,0,37.76,0,0,0,0,0,0,0,0,0,0,0,1557.75,72.38,0,0,632.54,0,0,6.29,0,37.76,0,9.44,6.29,0,0,0,0,0
 14-21,0,1,0,5,70,17,29,0,0,0,12,8,0,2,0,0,0,0,3,1,34,0,0,25,445,7,1,4,17,0,2,0,54,2,3,45,205,0,0,3,0,0
 24-34,0,0,0.82,0.82,13.13,1.64,53.36,0,3.28,0,18.06,0.82,0.82,2.46,0,0,1.64,3.28,1.64,0,39.4,0,0.82,18.88,930.85,5.75,4.93,4.93,0,0,4.93,0,0.82,4.93,1.64,7.39,242.97,0,0,4.1,0,0
 36-46,0,0,0,0,7.25,0,106.35,1.61,0.81,0.81,45.92,0,0,2.42,0,0.81,0.81,1.61,2.42,3.22,37.87,0,0,13.7,1521.1,0.81,8.86,4.03,0,0,2.42,0,0,0.81,2.42,0,373.02,0,0.81,6.45,0,0.81
 48-58,0,0,1.15,0,9.18,0,218.62,1.15,1.72,2.87,73.45,0.57,0,1.72,0,0,0.57,2.87,0.57,5.74,49.92,0,1.72,9.18,1278.44,2.3,4.59,4.02,0,0.57,6.31,0,0,1.15,1.72,0,296.66,0,0,3.44,0,2.87
 60-70,0,0,0.98,0,6.87,1.96,591.86,0.98,1.96,4.91,112.88,0.98,0.98,0.98,0,0,1.96,5.89,0.98,5.89,78.52,0.98,0.98,10.8,1961.08,2.94,3.93,3.93,0,0.98,10.8,0,0,0.98,0.98,0,262.07,0.98,2.94,1.96,0,2.94
 72-82,0,0,0.98,0,11.78,2.94,428,0,1.96,2.94,95.22,2.94,1.96,2.94,0,0.98,2.94,7.85,0.98,1.96,88.35,0.98,3.93,10.8,1132.84,0.98,10.8,12.76,0,0.98,8.83,0,0,1.96,0,0,120.74,0.98,1.96,15.71,4.91,2.94
 84-94,0,0,2.12,0,19.12,2.12,261.26,1.06,3.19,2.12,64.78,1.06,0,2.12,1.06,0,4.25,3.19,0,9.56,52.04,0,8.5,5.31,516.15,2.12,3.19,7.43,0,1.06,25.49,0,0,1.06,1.06,0,56.29,1.06,0,9.56,3.19,2.12
 96-106,0,0,0,0,18.58,5.46,157.37,2.19,1.09,0,44.81,2.19,0,1.09,2.19,1.09,2.19,7.65,0,2.19,44.81,0,1.09,6.56,366.1,0,5.46,9.84,0,2.19,28.41,0,0,0,1.09,0,17.49,0,6.56,10.93,5.46,3.28
108-118,0,0,0,0,13.79,2.3,110.3,0.77,3.06,2.3,37.53,3.83,0,1.53,1.53,1.53,6.13,2.3,0.77,3.83,42.13,0,3.06,5.36,381.45,2.3,6.13,5.36,0,2.3,14.55,0,0,2.3,1.53,0,15.32,1.53,0.77,3.83,1.53,0.77
120,0,0,1.96,1.96,21.56,0,127.39,3.92,0,0,41.16,1.96,0,0,0,1.96,3.92,1.96,0,0,21.56,0,3.92,0,407.64,3.92,3.92,5.88,0,0,15.68,0,0,3.92,1.96,0,19.6,1.96,1.96,5.88,1.96,0
