stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,500.76,8974.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.27,0,0,0,0,0,0,0,0,0,0,0
  5-6,343.26,4388.82,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,116.46,12.26,0,0,24.52,0,49.04,0,0,0,0,0,0,0,0,0,0,0
  7-9,21.03,5.26,0,26.29,0,0,0,36.8,0,0,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,588.83,26.29,0,0,173.5,0,2.63,21.03,0,0,0,0,0,0,0,0,0,0
 10-12,0,18.88,0,25.18,0,0,0,31.47,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,317.84,18.88,0,0,56.65,0,12.59,15.73,0,15.73,0,0,0,0,0,0,0,0
 14-21,0,0,1,9,462,146,0,46,0,2,0,7,7,1,3,9,5,0,3,0,2,80,5,0,64,605,11,9,14,14,0,245,4,51,7,5,47,241,0,0,33,0,0
 24-34,0,0,0.82,4.1,214.24,10.67,0,67.31,0,11.49,3.28,17.24,2.46,0,6.57,14.78,7.39,0.82,21.34,0.82,0,125.59,8.21,0.82,61.56,1032.64,13.95,21.34,6.57,0,0,499.08,0.82,0.82,3.28,1.64,9.03,276.63,0,0,89.47,0,0.82
 36-46,0,0,2.42,0,96.68,0,0,145.02,1.61,16.92,8.06,24.98,2.42,0,3.22,22.56,1.61,0.81,20.14,1.61,1.61,115.21,3.22,0,37.06,1927.97,5.64,34.64,4.83,0,0,568,0.81,0,3.22,0,0,327.1,0,0,50.76,0,3.22
 48-58,0,0,0.57,0,117.63,0.57,0,383.3,1.15,40.17,11.48,59.1,0.57,0,2.87,22.38,2.3,2.3,15.49,0,4.59,173.29,3.44,3.44,29.26,2042.17,6.31,15.49,2.87,0,1.15,435.52,0.57,0,0,3.44,0,247.31,0,1.15,40.74,0,4.59
 60-70,0,0,0.98,0,152.14,0.98,0,849.02,0.98,29.45,13.74,85.39,10.8,0,3.93,35.33,3.93,7.85,7.85,0,0.98,229.68,1.96,5.89,19.63,2651.09,3.93,21.59,7.85,0,1.96,339.61,0,0,1.96,0,0,212.01,1.96,0.98,50.06,0,5.89
 72-82,0,0,5.89,0.98,188.48,3.93,0,715.63,0.98,39.27,11.78,104.06,17.67,0,4.91,66.75,8.83,7.85,26.5,0,1.96,295.48,4.91,8.83,21.6,1838.65,3.93,25.52,18.65,0,2.94,162.96,0,0,0.98,0,0,98.17,7.85,5.89,53.99,3.93,11.78
 84-94,0,0,4.25,0,335.6,4.25,1.06,566.07,1.06,94.52,10.62,67.97,15.93,0,5.31,94.52,9.56,6.37,27.61,2.12,0,208.16,5.31,10.62,28.68,888.93,2.12,23.36,12.74,0,4.25,577.75,0,0,2.12,1.06,0,65.85,13.81,5.31,62.66,1.06,3.19
 96-106,0,0,1.09,0,474.3,6.56,1.09,362.83,0,95.08,7.65,60.11,30.6,0,12.02,123.49,18.58,10.93,33.88,2.19,1.09,181.41,12.02,12.02,16.39,740.95,3.28,45.9,14.21,0,1.09,340.97,0,0,2.19,1.09,0,20.76,20.76,6.56,63.39,5.46,4.37
108-118,0,0,2.3,0.77,654.9,3.06,1.53,268.85,0.77,140.17,8.43,58.21,29.11,0,4.6,108,8.43,7.66,22.21,3.06,0.77,137.87,9.19,6.13,17.62,883.16,4.6,32.94,13.02,0,3.83,438.13,0,0,0,2.3,0,11.49,25.28,3.06,52.85,7.66,2.3
120,0,0,1.96,0,478.19,1.96,1.96,190.1,3.92,115.63,1.96,43.12,13.72,0,1.96,76.43,5.88,3.92,13.72,1.96,1.96,92.11,7.84,1.96,19.6,713.36,3.92,13.72,9.8,1.96,1.96,258.69,0,0,3.92,0,0,19.6,9.8,1.96,31.36,0,0
