stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,118.6,3399.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.78,0,0,0,0,0,0,0,0,0,0,0
  5-6,177.76,2108.59,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.78,6.13,0,0,6.13,0,42.91,0,0,0,0,0,0,0,0,0,0,0
  7-9,23.66,36.8,0,28.92,0,0,39.43,0,0,0,0,0,39.43,0,0,0,0,0,0,0,0,0,0,0,772.84,47.32,0,0,420.59,0,2.63,7.89,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,47.2,0,84.97,0,12.59,94.41,0,0,0,0,0,15.73,0,0,0,0,0,0,0,0,0,0,0,1321.73,62.94,0,0,560.16,0,6.29,6.29,3.15,47.2,0,9.44,3.15,0,0,0,0,0
 14-21,0,0,1,5,63,8,24,0,0,0,16,1,1,1,0,4,0,0,2,0,32,0,0,17,329,6,4,5,9,0,3,0,28,5,5,60,144,0,0,0,0,0
 24-34,0,0,0.82,2.46,44.33,1.64,51.71,0.82,6.57,2.46,25.45,0.82,0,1.64,0,8.21,0,0.82,1.64,0,81.26,4.1,0.82,37.76,756.83,3.28,4.1,14.78,0,0.82,13.13,0,0,1.64,1.64,23.8,233.94,0,0,22.98,0,1.64
 36-46,0,0,0,0,25.78,0,116.82,0,4.03,0.81,58.81,1.61,0,0.81,0,4.03,0,0.81,0.81,0.81,92.65,0,2.42,35.45,736.38,0.81,4.03,6.45,0,0,13.7,0,0,2.42,1.61,0,276.34,0,0,14.5,0,0
 48-58,0,0,0,0,17.79,0,87.22,1.72,5.74,4.02,43.61,0,1.15,0.57,0,0.57,0.57,0,0,0,80.91,0,2.87,13.77,140.01,1.15,0.57,5.16,0,0,6.31,0,0,0,1.15,0,71.15,0,0.57,4.59,0,0.57
 60-70,0,0,0,0,21.59,0,145.27,0,8.83,1.96,65.76,1.96,0,1.96,0,0.98,0,1.96,0.98,0,142.32,0,3.93,11.78,108.95,0,0.98,3.93,0,0,16.69,0,0,2.94,0,0,27.48,0.98,1.96,10.8,0.98,0
 72-82,0,0,0.98,0,24.54,0,48.1,0,3.93,0.98,26.5,3.93,0,0,0,0.98,1.96,3.93,0.98,0,104.06,5.89,3.93,8.83,48.1,1.96,2.94,8.83,0,0.98,10.8,0,0,1.96,0,0,5.89,0.98,0.98,10.8,4.91,0
 84-94,0,0,0,0,45.67,0,75.4,0,8.5,5.31,40.36,4.25,2.12,0,1.06,5.31,1.06,5.31,0,0,91.34,2.12,3.19,11.68,41.42,2.12,1.06,9.56,0,1.06,28.68,0,0,2.12,0,0,16.99,3.19,1.06,10.62,4.25,0
 96-106,0,0,4.37,0,50.27,0,50.27,2.19,7.65,1.09,15.3,6.56,0,3.28,0,1.09,1.09,2.19,1.09,0,53.55,2.19,5.46,4.37,28.41,0,3.28,7.65,0,0,37.16,0,0,3.28,0,0,6.56,5.46,3.28,16.39,1.09,0
108-118,0,0,1.53,0.77,48.26,0,29.11,1.53,13.02,0.77,23.74,6.89,0,2.3,0,0,0,3.06,0.77,0,42.13,0,4.6,7.66,40.6,0,0.77,10.72,0,0.77,16.85,0,0,0.77,0,0,1.53,6.89,0.77,9.96,0.77,0
120,0,0,0,0,37.24,0,13.72,0,5.88,1.96,11.76,1.96,0,1.96,1.96,3.92,0,1.96,0,0,23.52,0,0,1.96,31.36,0,0,3.92,0,3.92,11.76,0,0,1.96,0,0,1.96,1.96,0,5.88,3.92,0
