stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,39.53,593.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.89,0,0,0,0,0,0,0,0,0,0
  5-6,24.52,269.7,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,2.63,0,5.26,0,0,0,5.26,0,0,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,118.29,7.89,0,0,70.98,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,12.59,0,0,0,9.44,0,0,0,0,0,15.73,0,0,0,0,0,0,0,0,0,0,0,81.82,12.59,0,0,18.88,0,0,6.29,6.29,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,25,1,0,6,0,0,0,2,0,0,1,0,0,0,0,0,0,8,0,0,13,49,29,1,3,4,0,2,4,1,2,22,15,0,0,0,0,0
 24-34,0,0.82,0,2.46,4.1,0.82,0,11.49,0,0.82,0,0,0,0,4.93,1.64,0.82,0.82,0,0,0,21.34,0.82,0,18.06,50.07,4.93,0.82,0,0,0,17.24,0,1.64,1.64,2.46,5.75,0,0,1.64,0,0.82
 36-46,0,0,0,0,0.81,0,0,7.25,0,0,0.81,0,0,0,5.64,0,0,0,0,0.81,0,70.9,0,0.81,20.14,22.56,3.22,0,0,0,0.81,5.64,0,0,0,0,3.22,0,0,0.81,0,0
 48-58,0,0,0,0,1.15,0,0,6.89,0.57,0,1.72,1.15,0,0.57,5.74,1.15,0,0,0,0.57,0.57,144.6,0,0,10.33,13.2,0,0,0,0,1.15,1.15,0,0,0,0,1.72,0,0,1.72,0,0
 60-70,0,0,0,0,0.98,0.98,0,10.8,0,0.98,8.83,13.74,0,0,0.98,0,0,0,0.98,0,0,392.61,0,3.93,30.43,31.41,0.98,0,0.98,0,1.96,2.94,0,1.96,0,0,1.96,0,2.94,0.98,1.96,0
 72-82,0,0,0,0,4.91,0,0.98,55.95,0.98,0.98,16.69,94.24,0,0,0,0,4.91,0,0.98,0.98,0,807.91,0,4.91,44.17,51.05,0,0.98,1.96,0,0,2.94,0,0,0,0,0,0,12.76,1.96,3.93,0
 84-94,0,0,0,0,4.25,2.12,0,54.16,0,2.12,14.87,73.28,2.12,0,2.12,0,1.06,1.06,0,0,0,600.05,1.06,6.37,26.55,23.36,2.12,0,1.06,0,4.25,1.06,0,1.06,0,0,0,0,4.25,7.43,7.43,1.06
 96-106,1.09,0,0,0,37.16,7.65,2.19,90.71,1.09,3.28,25.14,174.86,3.28,0,7.65,2.19,2.19,1.09,1.09,1.09,0,1006.51,2.19,4.37,40.44,102.73,2.19,1.09,2.19,0,4.37,8.74,0,3.28,1.09,0,0,0,5.46,8.74,15.3,1.09
108-118,0,0,0.77,0,13.79,3.83,1.53,34.47,0,3.83,22.98,140.17,2.3,0,0,1.53,3.83,5.36,0.77,0.77,0,975.07,0.77,3.83,36.77,64.34,2.3,0,0.77,0,3.06,2.3,0,0,0,0,3.06,0.77,10.72,3.83,12.26,0.77
120,0,0,0,0,13.72,5.88,0,43.12,0,3.92,13.72,135.23,3.92,0,1.96,3.92,5.88,0,1.96,3.92,0,762.36,0,3.92,37.24,66.63,5.88,1.96,3.92,0,3.92,5.88,0,0,0,0,3.92,0,1.96,3.92,1.96,0
