stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,39.53,1133.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0,0,0,0,0
  5-6,79.69,649.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,6.13,0,12.26,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,2.63,0,10.51,0,0,2.63,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,81.49,0,0,0,39.43,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.67,6.29,0,0,18.88,0,0,3.15,0,0,0,0,3.15,0,0,0,0,0
 14-21,0,0,0,0,5,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,2,32,2,0,1,0,0,0,0,2,0,0,2,15,0,0,1,0,0
 24-34,0,0,0.82,0,0,0,3.28,0,0,0.82,3.28,0,0,0.82,0,0,0,2.46,0,1.64,8.21,0,0,4.1,101.79,0,0.82,0,0,0,0.82,0,0,0.82,0,0.82,25.45,0,0,4.93,0,0
 36-46,0,0,0,0,2.42,0.81,28.2,0,0,1.61,9.67,0.81,0,0.81,0,0,0,0,0,1.61,23.36,0,0,7.25,216.73,0.81,2.42,1.61,0,0,2.42,0,0,0,0,0,41.89,0,0,5.64,0,1.61
 48-58,0,0,0,0,0.57,0,44.76,1.15,0,1.72,11.48,0.57,0.57,0,0,0,1.15,0,0,0.57,20.08,0,0.57,5.16,165.83,0,1.15,1.72,0,0,0,0,0,0,0,0,33.85,0,0,4.02,0,1.72
 60-70,0,0,0,0,1.96,0,81.47,0,0.98,2.94,24.54,0.98,0,1.96,0.98,0,1.96,0.98,0,0.98,34.35,0.98,0,0,234.58,0,0,0.98,0,0,0,0,0,0,0,0,38.28,0,0,9.82,0.98,0.98
 72-82,0,0,0.98,0,1.96,0,102.09,0,0,2.94,21.6,0.98,0,0,0.98,0,0,0,0,0,32.39,0.98,1.96,6.87,157.07,0.98,0.98,1.96,0,0,1.96,0,0,0.98,0,0,23.56,0,0,7.85,0.98,0.98
 84-94,0,0,0,0,6.37,1.06,67.97,0,4.25,2.12,14.87,1.06,0,0,0,2.12,1.06,2.12,1.06,4.25,27.61,0,2.12,1.06,95.58,0,2.12,7.43,0,0,7.43,0,0,1.06,0,0,6.37,0,1.06,5.31,1.06,3.19
 96-106,0,0,0,0,2.19,1.09,49.18,0,2.19,1.09,13.11,1.09,0,1.09,2.19,0,1.09,2.19,2.19,0,25.14,1.09,1.09,2.19,104.91,0,1.09,5.46,0,1.09,4.37,0,0,0,0,0,6.56,0,4.37,5.46,5.46,3.28
108-118,0,0,0,0,6.13,0.77,49.02,0,0.77,0,19.92,0.77,0,0,0,0,2.3,0.77,0,0.77,34.47,0.77,2.3,1.53,89.62,0,0,3.83,0,0,1.53,0,0,0.77,0.77,0,4.6,1.53,0.77,1.53,2.3,4.6
120,0,0,3.92,0,3.92,0,43.12,0,1.96,1.96,15.68,1.96,0,0,1.96,0,0,1.96,0,0,17.64,1.96,0,0,86.23,1.96,1.96,3.92,0,1.96,0,0,0,0,0,0,1.96,0,0,1.96,1.96,0
