stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  5-6,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,2.63,0,2.63,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,18.4,0,0,0,15.77,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,6.29,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,97.56,6.29,0,0,37.76,0,0,0,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,0,3,94,8,35,0,0,0,14,1,1,6,0,0,0,0,0,0,84,0,0,62,276,29,0,1,9,0,2,2,35,12,1,53,114,0,0,3,0,2
 24-34,0,0,0,0.82,39.4,3.28,115.74,65.67,3.28,3.28,13.95,0.82,0,21.34,0.82,0,1.64,4.1,0.82,4.1,157.6,0.82,2.46,103.43,458.86,1.64,3.28,3.28,0,1.64,2.46,1.64,1.64,25.45,0.82,66.49,105.07,0,0,31.19,0,5.75
 36-46,0,0,0,0,13.7,0,244.12,128.1,0,5.64,21.75,0,0,7.25,0,0,11.28,10.47,0,0.81,158.72,0,9.67,51.56,447.95,0.81,4.03,4.03,0,0,0,1.61,1.61,7.25,0,2.42,85.4,0,0,34.64,0,14.5
 48-58,0.57,0,0,0,16.07,1.15,623.73,174.44,4.59,10.9,43.04,0.57,0,17.79,0.57,0,17.21,8.61,1.72,2.87,141.16,1.15,10.9,43.61,420.03,1.15,1.72,8.61,0,0.57,2.3,0,0,4.59,0,0,51.64,0,0.57,36.15,0,14.92
 60-70,0,0,0,0,17.67,0.98,1106.18,136.43,16.69,5.89,105.02,3.93,0,12.76,0,0,32.39,14.72,1.96,1.96,99.13,0,12.76,27.48,681.18,2.94,1.96,9.82,0,2.94,2.94,0,0,1.96,0,0,47.11,0,4.91,42.21,3.93,14.72
 72-82,0,0,0,0.98,22.58,2.94,1004.24,156.08,10.8,13.74,168.85,2.94,0,20.61,0,5.89,32.39,42.21,1.96,2.94,239.53,0.98,24.54,30.43,874.66,0.98,4.91,31.41,0,5.89,3.93,0.98,0,5.89,0,0,36.32,0.98,6.87,103.07,16.69,14.72
 84-94,0,0,3.19,3.19,38.23,4.25,877.24,250.64,27.61,7.43,108.33,1.06,0,11.68,6.37,6.37,54.16,42.48,7.43,1.06,173.11,0,22.3,33.99,519.34,1.06,1.06,65.85,0,2.12,8.5,0,0,15.93,1.06,0,18.05,0,12.74,89.21,10.62,7.43
 96-106,0,0,2.19,3.28,39.34,5.46,749.69,394.52,46.99,7.65,166.11,6.56,0,33.88,3.28,6.56,44.81,88.52,5.46,0,185.78,1.09,19.67,26.23,570.47,3.28,1.09,62.29,0,6.56,22.95,0,0,9.84,3.28,0,17.49,3.28,12.02,131.14,24.04,13.11
108-118,0,0,1.53,2.3,32.94,6.13,639.58,266.56,51.32,6.13,137.87,2.3,0,19.92,3.83,4.6,61.28,60.51,7.66,3.83,152.43,0,15.32,40.6,759.07,0.77,6.13,62.81,0,6.89,8.43,1.53,0,12.26,0.77,0,13.79,1.53,5.36,110.3,18.38,22.21
120,1.96,0,1.96,0,43.12,1.96,456.63,115.63,39.2,0,123.47,5.88,0,19.6,3.92,0,31.36,25.48,9.8,0,129.35,1.96,11.76,35.28,746.68,1.96,3.92,41.16,0,3.92,3.92,1.96,0,5.88,1.96,0,25.48,0,5.88,107.79,5.88,9.8
