stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,118.6,3413.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.07,0,0,0,0,0,0,0,0,0,0,0
  5-6,177.76,2721.56,0,6.13,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,42.91,6.13,0,0,6.13,0,79.69,0,0,0,0,0,0,0,0,0,0,0
  7-9,10.51,15.77,0,57.83,0,2.63,0,76.23,0,0,0,0,0,55.2,0,0,0,0,0,0,0,0,0,0,0,875.36,34.17,0,0,346.99,0,10.51,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,31.47,0,107,0,0,0,91.26,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,1170.67,44.06,0,0,261.2,0,6.29,12.59,0,44.06,0,0,3.15,0,0,0,0,0
 14-21,1,0,0,21,385,32,0,7,0,1,0,3,10,0,4,0,16,0,0,0,0,104,2,0,74,94,22,1,4,4,0,46,0,10,4,0,18,47,0,0,24,0,0
 24-34,0,0,0,27.91,256.93,7.39,0,45.15,0,12.31,5.75,21.34,7.39,0,19.7,6.57,22.16,1.64,13.13,5.75,5.75,416.99,9.03,1.64,223.27,406.32,41.04,7.39,13.95,0,1.64,246.26,0,1.64,16.42,0,13.13,111.64,0,0,174.84,0,4.93
 36-46,0,0,0,4.03,73.32,1.61,0,66.06,0.81,9.67,14.5,38.67,4.03,0,17.72,12.89,4.83,1.61,9.67,5.64,11.28,456.81,1.61,12.89,141.8,253.79,29,5.64,10.47,0,2.42,239.28,0,0.81,8.86,0,0,86.21,0,2.42,121.66,0,8.06
 48-58,0,0,0,0.57,43.61,0,0,101.56,0,7.46,19.51,52.79,4.02,0,12.62,8.61,2.3,1.15,5.16,4.59,10.33,463.63,5.16,18.36,78.61,154.35,17.21,7.46,8.61,0,1.15,185.91,0,0,3.44,0,0,43.61,0,4.02,82.05,1.15,8.03
 60-70,0,0,0,0.98,42.21,0,0,124.65,0,9.82,19.63,64.78,12.76,0,9.82,18.65,9.82,4.91,6.87,3.93,3.93,598.73,2.94,35.33,57.91,120.73,6.87,8.83,10.8,0,6.87,138.39,0,0,7.85,0,0,34.35,1.96,18.65,80.48,5.89,13.74
 72-82,0,0,4.91,0,44.17,3.93,0,73.62,0,2.94,23.56,46.14,21.6,0.98,17.67,12.76,12.76,6.87,10.8,6.87,2.94,548.75,4.91,26.5,42.21,85.4,7.85,9.82,10.8,0,10.8,90.31,0,0,3.93,0,0,5.89,6.87,27.49,110.93,11.78,6.87
 84-94,0,0,2.12,1.06,64.78,3.19,1.06,74.34,0,7.43,12.74,37.17,46.73,0,14.87,31.86,18.05,9.56,12.74,6.37,9.56,415.26,3.19,23.36,36.11,61.6,8.5,8.5,4.25,0,3.19,204.97,0,0,7.43,1.06,0,8.5,11.68,25.49,125.32,23.36,10.62
 96-106,0,0,0,1.09,59.01,4.37,1.09,46.99,0,8.74,10.93,24.04,24.04,0,19.67,19.67,9.84,6.56,6.56,3.28,2.19,234.96,4.37,27.32,14.21,51.36,4.37,9.84,10.93,0,3.28,125.68,0,0,5.46,0,0,1.09,6.56,15.3,103.82,13.11,10.93
108-118,0.77,0,1.53,1.53,45.19,2.3,0,39.83,0.77,6.13,9.96,16.85,30.64,0,7.66,20.68,11.49,11.49,3.83,5.36,4.6,172.34,2.3,13.79,13.79,52.85,7.66,8.43,5.36,0,7.66,88.85,0,0,9.96,0.77,0,1.53,7.66,13.79,63.57,7.66,2.3
120,0,0,0,0,45.08,7.84,3.92,35.28,0,9.8,3.92,11.76,25.48,0,7.84,35.28,11.76,3.92,9.8,9.8,0,121.51,0,17.64,21.56,70.55,9.8,3.92,9.8,0,3.92,94.07,0,0,3.92,0,0,3.92,5.88,15.68,62.71,1.96,3.92
