stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,39.53,579.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,312.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,2.63,0,0,0,0,0,5.26,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,55.2,5.26,0,0,28.92,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,15.73,0,3.15,0,25.18,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,213.99,37.76,0,0,91.26,0,0,3.15,6.29,0,0,0,0,0,0,0,0
 14-21,0,0,0,5,49,9,0,14,0,1,0,18,1,0,5,0,5,0,0,0,0,35,0,0,23,236,110,1,6,4,0,3,27,6,1,47,115,0,0,3,0,0
 24-34,0,0,3.28,6.57,51.71,0.82,0,48.43,0,6.57,0.82,32.83,2.46,0,10.67,1.64,7.39,0.82,2.46,0.82,0.82,73.88,0.82,0,38.58,604.97,5.75,6.57,12.31,0,0.82,9.85,0,9.85,0.82,7.39,192.9,0,0,27.09,0,0
 36-46,0,0,0.81,0,18.53,0.81,0,172.41,3.22,9.67,9.67,84.6,3.22,0.81,7.25,10.47,2.42,0.81,4.83,1.61,1.61,103.13,0.81,5.64,33.84,818.56,9.67,10.47,13.7,0,0,6.45,0,5.64,0.81,0,256.2,0,0.81,21.75,0,0
 48-58,0,0.57,0,0,16.07,1.15,0,440.68,6.89,5.74,6.89,136.57,1.72,2.3,5.16,8.03,4.59,2.3,2.3,1.72,3.44,155.5,1.15,4.02,37.87,805.05,2.87,9.75,10.9,0,1.72,8.03,0,2.87,2.87,0,212.88,0,0.57,22.95,0,4.59
 60-70,0,0,1.96,0,21.59,0.98,0,752.83,3.93,12.76,7.85,188.45,0.98,1.96,2.94,18.65,2.94,3.93,4.91,3.93,1.96,207.1,1.96,11.78,31.41,954.04,2.94,10.8,14.72,0,1.96,10.8,0,5.89,2.94,0,170.78,0,3.93,14.72,1.96,4.91
 72-82,0,0,1.96,0.98,35.34,31.41,0.98,745.08,2.94,11.78,6.87,197.31,8.83,1.96,7.85,20.61,1.96,2.94,8.83,0.98,0.98,246.4,1.96,9.82,28.47,940.43,3.93,19.63,25.52,0,1.96,15.71,0,4.91,0.98,0,83.44,6.87,9.82,45.16,2.94,4.91
 84-94,0,0,0,1.06,47.79,10.62,1.06,551.2,3.19,19.12,5.31,131.69,9.56,1.06,5.31,29.74,9.56,5.31,7.43,8.5,0,154,0,12.74,15.93,500.22,14.87,9.56,18.05,0,3.19,23.36,0,0,2.12,0,58.41,9.56,8.5,26.55,6.37,2.12
 96-106,0,0,1.09,0,52.46,30.6,0,475.39,5.46,12.02,8.74,163.93,8.74,0,4.37,45.9,17.49,8.74,9.84,7.65,3.28,156.28,3.28,5.46,24.04,461.18,6.56,19.67,39.34,1.09,3.28,42.62,0,6.56,2.19,0,31.69,14.21,14.21,33.88,12.02,9.84
108-118,0,0,0.77,0,67.4,9.96,3.83,373.02,3.83,35.23,9.19,127.92,8.43,0,5.36,25.28,7.66,14.55,6.89,16.85,0,123.32,0.77,12.26,20.68,511.66,9.19,21.45,36.77,0,1.53,42.89,0,6.13,3.83,0,19.92,34.47,9.19,24.51,6.89,11.49
120,0,0,0,0,56.83,19.6,1.96,329.24,1.96,25.48,5.88,92.11,19.6,0,1.96,47.03,13.72,5.88,9.8,5.88,1.96,97.99,5.88,13.72,15.68,544.82,19.6,23.52,23.52,0,0,68.59,0,1.96,1.96,0,31.36,13.72,5.88,29.4,5.88,0
