stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,368.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,18.39,98.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,5.26,0,5.26,0,0,0,5.26,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,57.83,0,0,0,15.77,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,18.88,0,0,0,18.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.03,6.29,0,0,75.53,0,0,0,9.44,0,0,0,0,0,0,0,0
 14-21,0,0,0,3,36,14,0,16,0,0,0,7,0,0,3,0,0,0,0,0,0,19,0,0,11,188,1,0,2,5,0,0,21,4,1,30,86,0,0,4,0,1
 24-34,0,0,1.64,0.82,1.64,1.64,0,19.7,0,0.82,0,5.75,0,0,0,0,0.82,0,0,0,0,8.21,0,0,4.93,142.83,0,3.28,1.64,0,0,0.82,0,0.82,0,1.64,50.89,0,0,3.28,0,0
 36-46,0,0,0,0,1.61,0,0,22.56,0,0.81,0,8.86,0,0,0,0,0.81,0,0.81,0,0,5.64,0,0.81,1.61,95.07,0,4.83,0.81,0,0,3.22,0,0.81,0,0,34.64,0,0,0.81,0,0
 48-58,0,0,0,0,1.72,0.57,0,32.13,0,0,1.72,9.75,0.57,0,0,1.15,0.57,0,0,0,0,8.61,0.57,0.57,1.15,64.27,0.57,2.3,1.72,0,0,0.57,0,0,0,0,21.8,0,0,2.3,0,0
 60-70,0,0,0,0,0.98,0,0,62.82,0,0,0,10.8,0,0,0,1.96,0,0,0,0,0.98,14.72,0.98,0.98,1.96,104.04,0,0,1.96,0,0.98,0,0,0,0,0,23.56,0,0.98,3.93,0,0
 72-82,0,0,1.96,0,6.87,6.87,0,73.62,0,0,3.93,29.45,0,0,0,1.96,1.96,0.98,1.96,0,0,34.36,0,4.91,5.89,90.31,0,4.91,3.93,0,0,7.85,0,0,0,0,8.83,0.98,0,3.93,0,1.96
 84-94,0,0,1.06,0,13.81,11.68,2.12,60.54,0,3.19,1.06,14.87,5.31,0,0,3.19,1.06,0,4.25,0,1.06,26.55,0,2.12,4.25,49.92,0,1.06,6.37,0,0,15.93,0,0,0,0,11.68,3.19,0,3.19,0,1.06
 96-106,0,0,4.37,0,13.11,7.65,1.09,63.39,1.09,3.28,0,21.86,2.19,0,2.19,7.65,4.37,1.09,5.46,1.09,1.09,42.62,0,5.46,6.56,91.8,1.09,3.28,12.02,0,2.19,29.51,0,0,0,0,6.56,1.09,1.09,6.56,1.09,4.37
108-118,0,0,0,0,26.04,7.66,1.53,63.57,2.3,9.19,0,30.64,8.43,0,0.77,10.72,5.36,6.13,3.83,0.77,1.53,57.45,3.06,1.53,6.13,108.77,1.53,0.77,11.49,0,0,18.38,0,0,2.3,0,5.36,8.43,1.53,6.13,0.77,3.83
120,0,0,1.96,0,25.48,5.88,0,82.31,5.88,5.88,0,23.52,15.68,0,0,5.88,1.96,0,3.92,3.92,1.96,50.95,0,0,7.84,168.54,1.96,1.96,21.56,0,1.96,25.48,0,5.88,3.92,0,3.92,3.92,0,3.92,5.88,1.96
