stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,856.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,104.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,12.26,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,2.63,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.17,0,0,0,15.77,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,0,0,0,0,6.29,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,66.09,3.15,0,0,22.03,0,0,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,6,4,0,5,0,0,0,3,0,1,0,0,1,1,0,1,0,9,0,0,5,66,1,1,0,1,0,0,8,1,0,3,19,0,0,1,0,0
 24-34,0.82,0,0,0,15.6,1.64,0,13.13,0,1.64,1.64,3.28,0.82,0,0,2.46,4.93,0,3.28,1.64,1.64,18.06,0,0,10.67,196.18,1.64,1.64,4.1,0,0,13.13,0,7.39,0,4.1,39.4,0,0,6.57,0,3.28
 36-46,0,0,0,0,5.64,1.61,0,20.95,1.61,0.81,2.42,16.92,0,0.81,0,3.22,4.83,2.42,0.81,0,4.03,44.31,0,0.81,14.5,216.73,2.42,1.61,0.81,0,0.81,14.5,0,4.83,1.61,0,41.09,0,0,5.64,0,3.22
 48-58,0,0,0,0,9.18,5.74,0,51.64,2.3,4.59,2.87,33.85,1.15,0,1.72,4.59,2.87,1.15,1.15,2.3,3.44,81.48,0.57,1.15,16.07,197.39,2.3,3.44,2.87,0,0.57,18.94,0,2.3,1.15,0,52.79,0,0.57,9.75,0,10.9
 60-70,0,0,0,0,11.78,6.87,0,64.78,2.94,2.94,5.89,65.76,3.93,0,0.98,10.8,5.89,4.91,0.98,3.93,0,107.97,0.98,1.96,7.85,159.99,0.98,4.91,0.98,0,0.98,12.76,0,8.83,0.98,0,31.41,2.94,5.89,8.83,0.98,7.85
 72-82,0,0,0,0,12.76,19.63,0,77.55,1.96,0,9.82,90.31,6.87,0,0.98,12.76,4.91,3.93,2.94,5.89,2.94,162.96,1.96,6.87,11.78,174.74,0.98,2.94,8.83,0,0.98,33.38,0,10.8,0.98,0,13.74,1.96,11.78,22.58,3.93,0.98
 84-94,0,0,0,1.06,47.79,23.36,1.06,52.04,1.06,8.5,4.25,59.47,13.81,0,3.19,12.74,20.18,11.68,3.19,30.8,4.25,113.64,1.06,4.25,18.05,81.78,0,2.12,7.43,0,0,92.4,0,13.81,0,0,10.62,5.31,3.19,15.93,5.31,3.19
 96-106,0,0,0,0,39.34,15.3,1.09,46.99,4.37,2.19,2.19,85.24,15.3,0,3.28,22.95,16.39,6.56,7.65,30.6,3.28,96.17,3.28,3.28,9.84,95.08,4.37,3.28,15.3,0,0,81.96,0,32.79,1.09,0,10.93,2.19,3.28,25.14,6.56,5.46
108-118,0,0,0.77,0,43.66,16.85,3.06,45.19,3.83,5.36,1.53,65.11,11.49,0,0.77,19.92,13.79,8.43,3.83,48.26,0.77,89.62,3.06,0.77,15.32,106.47,2.3,7.66,9.19,0,1.53,70.47,0,21.45,1.53,0,2.3,3.06,3.06,21.45,4.6,4.6
120,0,0,0,0,27.44,13.72,3.92,15.68,3.92,3.92,0,37.24,17.64,1.96,1.96,27.44,13.72,5.88,1.96,27.44,0,56.83,3.92,0,7.84,90.15,3.92,0,3.92,0,0,66.63,0,17.64,3.92,0,0,3.92,5.88,5.88,0,3.92
