stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
 14-21,0,0,0,1,47,1,0,441,0,0,0,0,0,0,0,0,0,0,1,0,1,5,1,0,1,260,1,0,1,1,0,2,27,0,1,3,14,0,0,0,0,0
 24-34,0,0.82,0,0,15.6,0,0,1067.11,0,0,0,5.75,0,0,0,0,0,0,15.6,0.82,0,7.39,0,0,6.57,471.17,0,4.1,9.85,0.82,0,2.46,0,0,0,5.75,32.83,0,0,1.64,0,0.82
 36-46,0,0,0,0.81,9.67,0.81,0,2574.92,0,0.81,1.61,64.45,0,0.81,0,0.81,0,2.42,6.45,0.81,0,13.7,1.61,0.81,5.64,746.05,0.81,3.22,10.47,0,0,3.22,0,0,0,0,62.04,0,0,2.42,0,1.61
 48-58,0,0,0,0,22.95,0.57,0,3990.81,0.57,5.74,3.44,161.24,0.57,6.89,1.72,1.15,0.57,1.72,15.49,0,2.3,56.23,0.57,4.59,14.92,1058.67,2.87,2.3,12.62,0,0.57,7.46,0,0.57,1.15,0,106.73,0,0,5.16,0,5.16
 60-70,0,0,0,0,15.7,2.94,0,4783.94,0.98,5.89,4.91,131.52,0,0.98,0,1.96,0,1.96,32.39,0,0,58.89,0,1.96,1.96,992.32,1.96,1.96,15.7,0,1.96,10.8,0,3.93,0.98,0,54.97,1.96,0.98,3.93,1.96,4.91
 72-82,0,0,0.98,0,36.32,10.8,1.96,3268.93,2.94,4.91,3.93,143.32,3.93,1.96,2.94,3.93,0.98,2.94,55.95,0,0,88.35,0,4.91,4.91,886.44,1.96,4.91,38.28,0,0,7.85,0,0,0,0,20.61,0,3.93,7.85,3.93,4.91
 84-94,0,0,0,0,67.97,3.19,0,2095.4,3.19,6.37,13.81,139.13,7.43,5.31,1.06,3.19,2.12,5.31,99.83,3.19,0,79.65,1.06,4.25,9.56,574.56,1.06,5.31,37.17,0,3.19,9.56,0,2.12,1.06,0,23.36,2.12,3.19,5.31,2.12,1.06
 96-106,0,0,0,0,71.04,13.11,3.28,1464.41,1.09,7.65,4.37,123.49,7.65,0,5.46,7.65,2.19,0,148.63,4.37,0,72.13,2.19,4.37,2.19,445.88,1.09,4.37,49.18,0,2.19,9.84,0,0,0,0,7.65,1.09,2.19,8.74,3.28,3.28
108-118,0.77,0,1.53,0,28.34,6.13,0.77,1326.65,1.53,2.3,3.83,69.7,4.6,0,0,3.83,1.53,0.77,106.47,3.06,0.77,55.92,0,3.06,6.13,598.98,3.06,1.53,36,0,1.53,3.06,0,1.53,0,0,6.89,0,0.77,6.89,1.53,1.53
120,1.96,0,1.96,0,39.2,9.8,1.96,1130.8,1.96,9.8,7.84,60.75,17.64,0,1.96,3.92,0,0,62.71,3.92,0,45.08,0,3.92,9.8,587.94,5.88,1.96,19.6,0,0,13.72,0,1.96,0,0,3.92,0,0,7.84,1.96,0
