stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,52.71,593.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0,0
  5-6,61.3,680.39,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,10.51,10.51,0,21.03,0,0,39.43,0,0,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,436.37,18.4,0,0,147.21,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,12.59,0,9.44,0,0,44.06,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,283.23,18.88,0,0,138.47,0,0,3.15,0,18.88,0,0,0,0,0,0,0,0
 14-21,0,0,0,5,27,13,12,0,2,0,9,0,1,1,0,1,0,1,0,0,17,0,0,23,222,5,2,2,4,0,3,0,36,4,1,25,105,0,0,2,0,0
 24-34,0,0,0,0,12.31,0,33.66,0,0.82,0,10.67,0,0.82,0.82,0,1.64,0,0,0.82,0,27.91,0,0,16.42,423.56,0.82,2.46,3.28,0,0,4.1,0,0,0.82,0,1.64,91.12,0,0,4.1,0,0
 36-46,0,0,0,0,4.03,0,77.34,0,0.81,0.81,15.31,0.81,0,0.81,0,0,0,0,0,0.81,39.48,0,0,8.86,412.5,0.81,5.64,4.03,0,0,4.83,0,0,0.81,0,0,108.77,0,0.81,4.03,0,1.61
 48-58,0,0,0,0,3.44,0.57,127.96,0.57,0,2.87,24.67,0.57,0,1.15,0.57,1.72,0,1.72,0,0,37.3,1.15,1.15,5.16,343.14,0,2.87,0,0,0,0.57,0,0,0,0,0,82.05,0,0,1.72,0,2.87
 60-70,0.98,0,0,0,6.87,0,157.04,0,0.98,0,30.43,0,0.98,0,0,0,0.98,0,0.98,0,56.93,0.98,0,2.94,317.03,0.98,2.94,0.98,0,0,3.93,0,0,0.98,0,0,42.21,0,0.98,6.87,0,1.96
 72-82,0,0,1.96,0,6.87,2.94,146.27,0,0.98,0,45.16,0.98,0,1.96,0.98,2.94,0,1.96,0,0,70.68,1.96,0.98,3.93,228.73,1.96,2.94,2.94,0,0.98,3.93,0,0,0.98,0,0,23.56,2.94,2.94,7.85,2.94,2.94
 84-94,0,0,1.06,0,8.5,0,79.65,0,1.06,1.06,26.55,1.06,0,0,3.19,1.06,2.12,0,2.12,0,43.54,0,3.19,5.31,112.58,0,5.31,3.19,0,1.06,10.62,0,0,0,0,0,19.12,2.12,2.12,8.5,2.12,0
 96-106,0,0,0,0,7.65,5.46,72.13,0,0,1.09,24.04,1.09,0,2.19,3.28,0,1.09,1.09,0,0,44.81,0,0,5.46,115.84,1.09,3.28,3.28,0,0,9.84,0,0,0,0,0,3.28,0,0,1.09,1.09,1.09
108-118,0,0,0,0,9.19,0.77,50.55,0.77,1.53,0.77,13.02,3.83,0,0,2.3,0,0.77,1.53,0,0,32.17,0.77,0.77,6.89,114.13,0,1.53,4.6,0,0,4.6,0,0,1.53,0,0,6.13,0.77,0,6.13,0.77,0.77
120,0,0,0,0,11.76,0,41.16,0,1.96,1.96,13.72,5.88,0,0,0,1.96,1.96,1.96,1.96,0,23.52,3.92,1.96,3.92,105.83,1.96,1.96,1.96,0,0,11.76,0,0,0,0,0,5.88,0,0,1.96,0,1.96
