stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,92.25,2569.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0,0,0,0,0
  5-6,128.72,1538.54,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.91,6.13,0,0,18.39,0,18.39,0,0,0,0,0,0,0,0,0,0,0
  7-9,31.54,18.4,0,31.54,0,0,123.55,0,0,0,0,0,34.17,0,0,0,0,0,0,0,0,0,0,0,791.24,26.29,0,0,252.36,0,10.51,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,34.62,0,53.5,0,6.29,91.26,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,714.36,31.47,0,0,371.34,0,0,0,0,44.06,0,3.15,3.15,0,0,0,0,0
 14-21,0,0,0,5,50,12,21,0,1,0,13,3,0,2,0,1,0,0,0,0,29,0,0,11,332,2,2,5,12,0,3,0,61,11,1,25,120,0,0,2,0,0
 24-34,0,0,0,0,15.6,1.64,75.52,0,4.1,0,18.88,0.82,0,0.82,0,0,0,4.93,0.82,1.64,72.24,0.82,0,41.86,697.73,2.46,13.13,6.57,0,0,7.39,0,0,1.64,0.82,10.67,167.45,0,0,7.39,0,2.46
 36-46,0,0,0,0,8.06,0.81,161.13,0.81,0,2.42,35.45,0,0,2.42,0,0,1.61,2.42,0.81,0.81,82.98,0.81,1.61,21.75,671.12,1.61,10.47,5.64,0,0,4.83,0,0,0,0,0,136.96,0,0,4.03,0,2.42
 48-58,0,0,0,0,10.33,0.57,253.05,0,0,5.74,64.84,0.57,0,0,0.57,0.57,0,1.72,0.57,1.15,143.45,0,4.02,19.51,536.51,0.57,8.03,2.87,0,1.15,1.72,0,0,0,0,0,106.15,0,1.15,4.02,0,1.15
 60-70,0,0,0,0,8.83,0,187.47,0.98,0.98,2.94,94.23,0.98,0,0.98,0.98,0.98,0,0,0,0,149.19,0,4.91,11.78,357.27,0,10.8,5.89,0,0.98,7.85,0,0,0.98,0,0,61.84,0,0.98,0.98,0,0.98
 72-82,0,0,2.94,0,12.76,2.94,114.85,0,0.98,5.89,97.18,1.96,0,1.96,0.98,0.98,0,2.94,1.96,0,231.67,0.98,9.82,18.65,300.39,0.98,17.67,4.91,0,0.98,1.96,0,0,0,0,0,31.41,0,3.93,9.82,2.94,4.91
 84-94,0,0,2.12,0,19.12,1.06,96.65,0,4.25,3.19,52.04,2.12,0,1.06,2.12,2.12,2.12,0,0,2.12,144.44,0,5.31,13.81,159.31,4.25,12.74,7.43,0,0,10.62,0,0,1.06,0,0,16.99,0,3.19,5.31,3.19,1.06
 96-106,0,0,1.09,0,15.3,0,67.76,0,5.46,3.28,61.2,8.74,0,2.19,3.28,1.09,1.09,0,1.09,0,121.31,0,5.46,10.93,144.26,1.09,18.58,8.74,0,0,9.84,0,0,1.09,0,0,14.21,0,3.28,6.56,5.46,3.28
108-118,0,0,0.77,0,18.38,0.77,52.85,0,4.6,6.13,49.79,2.3,0,0.77,2.3,3.06,5.36,2.3,1.53,0.77,110.3,0.77,1.53,10.72,151.66,3.83,16.85,3.83,0,1.53,3.06,0,0,0.77,0,0,6.89,2.3,2.3,9.96,1.53,0.77
120,0,0,0,0,15.68,0,35.28,0,1.96,0,19.6,1.96,0,0,0,0,0,1.96,0,0,52.91,0,1.96,13.72,135.23,1.96,9.8,5.88,0,1.96,5.88,0,0,0,0,0,3.92,1.96,5.88,5.88,3.92,1.96
