stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,65.89,448.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0,0
  5-6,55.17,1103.33,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.65,6.13,0,0,18.39,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,23.66,28.92,0,13.14,0,0,84.12,0,0,0,0,0,15.77,0,0,0,0,0,0,0,0,0,0,0,615.12,42.06,0,0,184.01,0,2.63,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,50.35,0,56.65,0,12.59,113.29,0,0,0,0,0,18.88,0,0,0,0,0,0,0,0,0,0,3.15,1255.64,122.73,0,0,427.99,0,0,3.15,0,34.62,0,6.29,3.15,0,0,0,0,0
 14-21,0,0,2,3,111,9,79,0,0,0,9,4,3,3,0,0,0,1,2,3,94,0,0,40,690,74,3,12,19,0,0,1,79,7,3,72,175,0,0,3,0,3
 24-34,0,0,4.1,2.46,64.03,1.64,164.99,0,4.1,2.46,18.06,1.64,0.82,2.46,0,0,0.82,3.28,2.46,4.93,178.13,1.64,0,89.47,888.17,41.04,6.57,20.52,0,0,4.1,0,1.64,6.57,0.82,18.88,167.45,0,0,15.6,0,4.93
 36-46,0,0,0,0,28.2,0,199.81,0.81,1.61,8.06,35.45,2.42,0,1.61,0,0.81,1.61,3.22,4.83,0.81,187.72,0.81,3.22,58.01,582.5,17.72,6.45,10.47,0,0,3.22,0.81,0.81,4.03,0,0,129.71,0,0,7.25,0,6.45
 48-58,0.57,0,0,0,12.62,0,275.43,0,5.16,11.48,77.46,7.46,0,0.57,1.15,1.15,5.16,1.72,5.16,0.57,348.87,0,8.03,53.94,305.84,18.36,2.3,16.64,0,1.15,1.72,0,0,2.3,0,0,61.4,0,0.57,6.89,0,1.72
 60-70,0,0,0.98,0,18.65,0,188.45,0,3.93,15.7,94.23,13.74,0,0,2.94,0,3.93,3.93,11.78,0.98,439.72,0,7.85,26.5,178.64,7.85,1.96,9.82,0,0,3.93,0,0,3.93,0.98,0,35.33,0,8.83,7.85,2.94,2.94
 72-82,0,0,6.87,0,15.71,1.96,132.52,0,3.93,16.69,137.43,37.3,0,2.94,0.98,0.98,5.89,7.85,17.67,0,566.42,0,7.85,42.21,213.02,8.83,1.96,24.54,0,2.94,1.96,0,0,8.83,0.98,0,14.72,1.96,15.71,7.85,4.91,0
 84-94,0,0,5.31,1.06,25.49,0,128.51,1.06,1.06,13.81,71.16,71.16,0,0,2.12,0,5.31,4.25,67.97,0,368.53,0,11.68,28.68,148.69,10.62,4.25,18.05,0,0,1.06,0,0,15.93,0,0,10.62,0,13.81,16.99,4.25,2.12
 96-106,0,0,4.37,0,20.76,1.09,78.68,0,2.19,12.02,72.13,65.57,0,1.09,3.28,1.09,8.74,2.19,50.27,0,212.01,0,6.56,32.79,123.49,6.56,6.56,18.58,0,3.28,4.37,0,0,17.49,0,0,3.28,0,4.37,16.39,6.56,2.19
108-118,0,0,3.06,0,11.49,0.77,74.3,0,0.77,10.72,50.55,36.77,0,1.53,0.77,2.3,3.83,0.77,78.89,1.53,138.64,0,5.36,26.81,160.85,4.6,4.6,7.66,0,0.77,0.77,0,0,10.72,0,0,3.83,0.77,9.19,4.6,3.06,3.06
120,0,0,3.92,0,11.76,0,60.75,0,0,3.92,41.16,39.2,0,0,1.96,0,0,0,19.6,0,111.71,1.96,5.88,25.48,156.78,3.92,3.92,3.92,0,0,0,0,0,5.88,0,0,0,0,0,3.92,1.96,0
