stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,52.71,685.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0,0
  5-6,36.78,833.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,24.52,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,18.4,0,2.63,0,0,107.78,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,675.58,2.63,0,0,52.57,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.65,3.15,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,2,0,4,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,2,44,0,1,0,0,0,0,2,1,2,39,39,15,0,0,0,0,0
 24-34,0,0,0,0,0,0,4.1,55,0,0,0.82,0,0,4.1,0,2.46,0.82,0,0.82,0,4.93,0.82,0.82,8.21,80.44,0,2.46,2.46,0,0,0,0,0,3.28,50.89,64.03,29.55,0,0,0.82,0,0
 36-46,0,0,0,0,0,0,4.03,56.4,0,0.81,9.67,0,0,4.83,0,0.81,0,0,0,0,8.06,0,0,5.64,107.96,0,3.22,0.81,0,0,0.81,0.81,0,2.42,28.2,8.86,35.45,0,0,0,0,0
 48-58,0,0,0,0,1.15,1.15,26.97,59.1,0,0.57,36.72,0,0,5.16,0,0.57,0,0.57,0,0,14.35,0.57,0,8.03,115.91,0.57,1.72,1.72,0,0,0,0,0,2.87,14.92,0,39.59,0,0,1.72,0,0
 60-70,0,0,0,0,0,2.94,56.93,58.89,0,1.96,56.93,0,0,4.91,0.98,0.98,0,0.98,0,0,32.39,0,0.98,23.56,252.25,2.94,10.8,1.96,0.98,0,0,0.98,0,4.91,13.74,0,82.45,0,1.96,0,0,0.98
 72-82,0,0,2.94,0,7.85,42.21,132.52,48.1,0,3.93,124.67,1.96,0,4.91,0,2.94,0,3.93,0,1.96,124.67,0,0,23.56,322.97,2.94,26.5,5.89,0.98,0,1.96,0,0,12.76,4.91,0,94.24,0.98,0,2.94,0.98,0
 84-94,0,0,0,0,7.43,40.36,105.14,50.98,2.12,3.19,78.59,3.19,0,9.56,1.06,3.19,1.06,3.19,1.06,0,73.28,0,2.12,13.81,162.49,6.37,11.68,13.81,0,1.06,4.25,0,0,16.99,12.74,0,61.6,1.06,2.12,1.06,6.37,1.06
 96-106,0,0,0,0,9.84,81.96,149.72,66.66,2.19,2.19,149.72,7.65,0,15.3,2.19,4.37,1.09,7.65,1.09,1.09,121.31,2.19,2.19,18.58,293.98,5.46,20.76,24.04,0,1.09,5.46,0,0,21.86,6.56,0,38.25,2.19,4.37,4.37,6.56,2.19
108-118,0,0,1.53,0,15.32,52.09,166.98,49.02,0.77,1.53,146.3,7.66,0,9.19,0.77,6.89,1.53,3.83,0,1.53,117.19,0.77,1.53,21.45,402.9,5.36,26.81,21.45,0.77,0,1.53,0,0,13.02,9.96,0,30.64,2.3,2.3,3.06,5.36,5.36
120,0,0,0,0,3.92,48.99,125.43,35.28,3.92,1.96,127.39,9.8,0,5.88,0,3.92,0,1.96,3.92,0,90.15,0,0,41.16,303.77,5.88,23.52,17.64,0,0,1.96,0,0,3.92,1.96,0,27.44,3.92,0,3.92,5.88,3.92
