stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,65.89,1515.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.42,0,0,0,0,0,0,0,0,0,0
  5-6,30.65,496.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.52,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,5.26,0,7.89,0,0,0,18.4,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,212.93,15.77,0,0,55.2,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,22.03,0,3.15,0,47.2,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,239.17,0,0,0,37.76,0,0,3.15,6.29,0,0,0,0,0,0,0,0
 14-21,0,0,0,3,32,6,0,18,0,0,0,5,3,2,0,0,0,0,0,0,1,8,0,0,11,236,3,1,8,4,0,5,3,3,0,7,105,0,0,0,0,0
 24-34,0,0,0.82,3.28,14.78,1.64,0,58.28,0,1.64,0,8.21,0.82,1.64,2.46,0,1.64,0,0,0,0.82,35.3,0,0,21.34,614,2.46,6.57,4.93,0.82,0,16.42,0,7.39,0,4.1,144.47,0,0,8.21,0,0
 36-46,0,0,0,0,6.45,0,0,101.51,0,0,0.81,25.78,0,0,3.22,0,0.81,0,0,0,0,47.53,1.61,0.81,12.89,534.96,4.03,2.42,6.45,0,0,9.67,0,0.81,0,0,146.63,0,0,3.22,0,0.81
 48-58,0,0,0,0,3.44,0,0,158.94,0.57,0,1.72,32.13,0,0,1.15,0.57,0.57,0,0,0,1.15,47.63,0.57,0.57,6.31,389.61,1.15,4.02,7.46,0,0,8.03,0,0.57,0,0,100.42,0,0,3.44,0,1.72
 60-70,0,0,0.98,0,2.94,0,0,332.74,0,0.98,0.98,53,0,0,0.98,0,0.98,0,0.98,0.98,0,76.56,0,2.94,7.85,443.65,0,1.96,6.87,0,1.96,11.78,0,1.96,0.98,0,76.56,0.98,0.98,5.89,0,0.98
 72-82,0,0,0.98,0,10.8,0,0,353.4,0,0.98,5.89,90.31,2.94,0,0.98,2.94,3.93,0.98,2.94,0.98,0,107,2.94,2.94,7.85,422.11,1.96,7.85,7.85,0,1.96,7.85,0,2.94,0.98,0,50.06,1.96,2.94,10.8,4.91,0
 84-94,0,0,3.19,0,12.74,1.06,0,278.25,0,4.25,5.31,57.35,2.12,0,2.12,5.31,6.37,5.31,3.19,1.06,1.06,69.03,0,6.37,9.56,213.47,3.19,7.43,6.37,0,1.06,23.36,0,5.31,0,0,24.43,4.25,2.12,3.19,3.19,1.06
 96-106,0,0,1.09,0,9.84,1.09,1.09,227.31,0,3.28,1.09,46.99,6.56,0,2.19,8.74,3.28,4.37,2.19,0,2.19,46.99,1.09,0,7.65,219.66,2.19,9.84,12.02,0,0,16.39,0,4.37,0,0,17.49,7.65,2.19,5.46,8.74,2.19
108-118,0,0,0,0,9.96,0.77,0.77,202.98,0,5.36,3.06,62.04,7.66,0,0.77,6.89,1.53,2.3,2.3,1.53,1.53,65.87,1.53,2.3,4.6,252.77,3.83,7.66,8.43,0,0.77,16.09,0,1.53,0,0,16.85,4.6,2.3,5.36,2.3,3.06
120,0,0,1.96,0,7.84,1.96,0,121.51,0,3.92,0,58.79,1.96,0,0,3.92,5.88,0,1.96,3.92,0,37.24,0,1.96,3.92,192.06,1.96,1.96,3.92,0,1.96,21.56,0,0,0,0,13.72,3.92,5.88,7.84,3.92,0
