stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,461.23,6167.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.49,0,0,0,0,0,0,0,0,0,0,0
  5-6,815.24,8048.21,0,18.39,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0,0,239.06,30.65,0,0,116.46,0,42.91,0,0,0,0,0,0,0,0,0,0,0
  7-9,291.79,155.09,0,523.11,0,0,415.34,0,0,0,0,0,149.84,0,0,0,0,0,0,0,0,0,0,0,4447.78,333.85,0,0,2039.88,0,10.51,13.14,0,0,0,0,0,0,0,0,0,0
 10-12,0,97.56,0,280.08,0,25.18,324.14,0,0,0,0,0,22.03,0,0,0,0,0,3.15,0,0,0,0,0,2769.33,154.2,0,0,1236.76,0,6.29,12.59,12.59,179.38,0,0,9.44,0,0,0,0,0
 14-21,0,0,0,7,58,18,18,0,0,0,68,3,0,3,0,1,0,0,0,1,57,0,0,14,364,7,7,39,26,0,0,1,52,90,1,25,353,0,0,1,0,0
 24-34,0,0,2.46,2.46,26.27,0,32.01,0,0.82,1.64,64.85,0.82,0,0.82,0,0.82,0.82,4.1,0.82,0,43.51,1.64,0,16.42,513.86,2.46,41.86,9.03,0,0,2.46,0,0,23.8,0.82,7.39,237.23,0,0,2.46,0,0
 36-46,0,0,0,0,6.45,0,85.4,0,1.61,2.42,54.79,1.61,0,0.81,0,0,0.81,4.83,0,0,62.84,0,1.61,12.89,413.31,0.81,41.89,8.06,0,0,0,0,0,8.86,0,0,198.19,0,0,0,0,0.81
 48-58,0,0,0,0,7.46,0,129.11,0.57,1.15,1.72,52.22,0,0,0.57,0,0,1.15,4.02,0.57,0,75.17,0,2.87,10.33,252.47,0,27.54,8.61,0,0,0.57,0,0,5.16,0,0,106.15,0,0,2.87,0.57,1.15
 60-70,0,0,0,0,5.89,0,222.81,0,0,0.98,53,2.94,0,1.96,0.98,0,0,6.87,0,0,59.87,0,3.93,4.91,283.66,0.98,28.46,10.8,0,0.98,0.98,0,0,1.96,0,0,45.15,0,0.98,0.98,0,0.98
 72-82,0,0,4.91,0,8.83,0.98,146.27,0.98,0,2.94,53.01,2.94,0.98,0,0,0,0,13.74,0,0,77.55,0,0.98,3.93,219.89,0,43.19,16.69,0,0,0,0,0,0,0,0,16.69,0.98,2.94,0.98,2.94,1.96
 84-94,0,0,5.31,1.06,16.99,0,113.64,1.06,2.12,3.19,39.3,4.25,0,1.06,0,1.06,0,3.19,0,3.19,66.91,0,2.12,9.56,87.09,0,38.23,28.68,0,0,2.12,0,0,9.56,1.06,0,24.43,1.06,1.06,1.06,1.06,2.12
 96-106,0,0,2.19,2.19,8.74,0,84.15,0,0,1.09,37.16,3.28,0,1.09,2.19,1.09,0,7.65,0,0,64.48,1.09,1.09,1.09,84.15,0,59.01,32.79,0,0,2.19,0,0,4.37,0,0,17.49,0,1.09,2.19,0,0
108-118,0,0,1.53,0.77,8.43,0,40.6,0,1.53,2.3,23.74,2.3,0,0,0,1.53,1.53,6.13,0.77,0,46.72,0,0,4.6,59.75,0.77,33.7,16.09,0,0,0.77,0,0,3.83,0,0,5.36,0,0.77,5.36,1.53,0
120,0,0,0,1.96,5.88,0,29.4,0,1.96,0,15.68,7.84,0,0,0,3.92,0,13.72,3.92,0,25.48,0,0,9.8,41.16,0,21.56,9.8,0,0,0,0,0,1.96,0,0,9.8,0,1.96,3.92,1.96,0
