stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,131.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,367.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,18.4,0,34.17,0,0,0,92,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,449.51,13.14,0,0,186.64,0,2.63,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,28.32,0,22.03,0,6.29,0,103.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591.63,18.88,0,0,210.85,0,3.15,9.44,0,25.18,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,10,108,78,0,72,0,0,0,13,5,0,3,0,0,0,1,0,1,68,0,0,41,864,18,1,8,12,0,2,2,47,5,4,74,198,0,0,4,0,1
 24-34,0,0,0,4.1,82.09,13.95,0,250.36,0,4.93,2.46,54.18,1.64,0,8.21,6.57,0,1.64,2.46,4.93,0,213.42,0,2.46,83.73,2375.56,12.31,2.46,34.48,0,0,22.98,0,0,1.64,4.1,19.7,420.28,0,0,45.97,0,3.28
 36-46,0,0,0,0.81,52.37,16.92,0,223.98,4.03,4.03,12.09,182.89,1.61,0,6.45,0,0.81,3.22,2.42,3.22,1.61,258.62,1.61,8.06,95.07,1740.25,11.28,2.42,16.11,0,0,24.98,0,0,3.22,1.61,0.81,436.67,0,0,28.2,0,0.81
 48-58,0,0,0,0,36.72,17.79,0,161.24,7.46,5.16,12.62,251.9,2.3,0,4.02,8.03,0,4.59,2.3,0.57,1.72,349.45,0.57,14.35,68.28,607.66,12.05,2.3,21.8,0,1.15,12.05,0,0,0.57,1.72,0,253.05,0,0.57,30.41,0,0
 60-70,0,0,0,0,53.98,32.39,0,135.45,5.89,7.85,15.7,299.36,8.83,0,0.98,16.69,1.96,3.93,8.83,0.98,1.96,432.85,0.98,14.72,53,332.74,11.78,0.98,15.7,0,1.96,30.43,0,0,3.93,1.96,0,86.37,0.98,8.83,39.26,2.94,0.98
 72-82,0,0,0.98,0,33.38,150.19,0,116.82,0,8.83,27.49,313.15,2.94,0,5.89,17.67,2.94,1.96,6.87,1.96,0,552.68,0.98,17.67,77.55,226.76,6.87,0.98,23.56,0,3.93,28.47,0,0,2.94,0,0,29.45,1.96,13.74,51.05,11.78,1.96
 84-94,1.06,0,0,0,50.98,139.13,0,122.13,3.19,13.81,23.36,159.31,8.5,2.12,7.43,35.05,9.56,3.19,5.31,3.19,0,360.03,2.12,16.99,32.92,163.55,7.43,1.06,25.49,0,2.12,65.85,0,0,5.31,6.37,0,30.8,2.12,6.37,49.92,4.25,3.19
 96-106,0,0,1.09,0,61.2,113.66,3.28,111.47,5.46,12.02,16.39,187.97,10.93,0,6.56,32.79,8.74,2.19,2.19,3.28,4.37,308.18,3.28,9.84,32.79,163.93,6.56,6.56,33.88,0,2.19,53.55,0,0,2.19,3.28,0,19.67,1.09,4.37,54.64,12.02,2.19
108-118,0,0,0,0.77,78.89,58.98,6.89,77.36,3.83,16.09,14.55,180.77,5.36,0,4.6,42.13,6.13,6.13,5.36,10.72,1.53,255.83,0.77,12.26,35.23,182.3,9.19,8.43,23.74,0,3.06,42.89,0,0,4.6,6.13,0,12.26,1.53,4.6,42.89,9.19,6.13
120,3.92,0,1.96,0,111.71,86.23,1.96,97.99,7.84,19.6,9.8,194.02,3.92,0,5.88,66.63,0,5.88,3.92,13.72,1.96,280.25,1.96,11.76,54.87,233.21,5.88,1.96,33.32,0,1.96,50.95,0,0,5.88,0,0,5.88,0,0,35.28,7.84,1.96
