stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,39.53,843.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,55.17,429.07,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,18.39,0,12.26,0,0,0,0,0,0,0,0,0,0
  7-9,10.51,18.4,0,5.26,0,0,0,23.66,0,0,0,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,276.01,18.4,0,0,278.64,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,22.03,0,69.23,0,15.73,0,18.88,0,0,0,0,0,31.47,0,0,0,0,0,0,0,0,0,0,3.15,544.43,50.35,0,0,940.94,0,0,9.44,78.67,0,9.44,3.15,0,0,0,0,0
 14-21,0,0,4,1,95,80,0,7,0,0,0,14,6,2,0,1,3,0,0,0,2,55,1,0,22,198,44,5,3,17,0,26,226,9,3,92,176,0,0,5,0,0
 24-34,0,0,4.93,0.82,32.83,17.24,0,72.24,0,2.46,1.64,15.6,0,0,4.1,0,4.1,0.82,3.28,0.82,9.03,33.66,2.46,0.82,22.98,829.89,30.37,33.66,9.85,0,0,208.5,0,20.52,0.82,7.39,238.87,0,0,16.42,0,1.64
 36-46,0,0,1.61,0,12.09,6.45,0,177.25,3.22,2.42,4.03,24.17,0.81,0,4.83,0,0.81,0,3.22,0,5.64,53.17,1.61,0.81,12.89,1486.46,20.95,18.53,4.03,0,0,180.47,0,4.03,0,0,306.15,0,0,8.86,0.81,0.81
 48-58,0,0,1.72,0,15.49,10.9,0,322.48,0.57,3.44,2.3,70.58,1.15,0.57,6.89,0.57,1.15,1.72,1.72,1.72,9.18,61.97,1.15,1.72,8.03,1436.23,13.77,16.07,7.46,0,0,103.28,0,5.74,0.57,0,348.87,0,0,8.61,0,3.44
 60-70,0,0,0.98,0,22.58,10.8,0,483.89,1.96,8.83,1.96,73.61,1.96,0,4.91,3.93,0.98,3.93,2.94,0,1.96,77.54,1.96,2.94,1.96,1522.34,10.8,14.72,15.7,0,0.98,100.12,0,3.93,0,0,267.96,0,0.98,3.93,0,4.91
 72-82,0,0,5.89,0,38.28,71.66,0.98,455.49,0.98,0,3.93,105.04,6.87,0,2.94,3.93,1.96,3.93,4.91,0.98,1.96,76.57,2.94,5.89,4.91,1080.81,6.87,30.43,19.63,0,1.96,53.01,0,3.93,0.98,0,132.52,5.89,7.85,17.67,5.89,3.93
 84-94,0,0,3.19,0,41.42,44.61,0,296.31,3.19,7.43,4.25,54.16,12.74,0,1.06,3.19,5.31,14.87,2.12,5.31,7.43,66.91,3.19,3.19,3.19,475.79,10.62,9.56,10.62,0,1.06,207.1,0,11.68,0,0,64.78,5.31,9.56,7.43,3.19,1.06
 96-106,0,0,4.37,0,59.01,53.55,2.19,254.63,1.09,3.28,4.37,59.01,6.56,0,3.28,3.28,2.19,9.84,4.37,3.28,5.46,52.46,1.09,3.28,1.09,402.17,7.65,29.51,18.58,0,1.09,126.77,0,4.37,0,0,40.44,5.46,0,15.3,8.74,7.65
108-118,0,0,3.06,0,39.06,31.4,5.36,191.49,0.77,9.19,2.3,52.09,5.36,0,0.77,3.83,4.6,4.6,4.6,3.83,3.06,49.02,2.3,3.06,7.66,417.45,9.96,20.68,23.74,0,1.53,72.77,0,6.89,2.3,0,15.32,4.6,3.83,11.49,0,8.43
120,0,0,0,0,86.23,37.24,0,150.9,0,7.84,3.92,47.03,15.68,0,3.92,19.6,3.92,9.8,3.92,11.76,1.96,52.91,1.96,0,5.88,578.14,21.56,19.6,23.52,0,0,92.11,0,1.96,1.96,0,21.56,1.96,0,1.96,3.92,3.92
