stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,52.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,36.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,18.88,3.15,0,0,9.44,0,0,3.15,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,42,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,2,3,0,0,1,0,1,0,1,0,0,1,1,0,0,3,0,0
 24-34,0,0,0,0,81.26,0,1.64,0,0,0,0,0,0,3.28,2.46,3.28,0,0,2.46,3.28,3.28,2.46,0,0,15.6,0,0,0,0,0,4.1,0,0,0,0,0.82,4.1,0,0,51.71,0,1.64
 36-46,0,0,0,0,61.23,0.81,1.61,0,3.22,0,0.81,0.81,0,4.83,0,0,0,0,0.81,7.25,4.83,1.61,0.81,0.81,20.95,1.61,0.81,0,0,0,0,0,0,0,0,0,4.03,0,0,49.15,0,4.83
 48-58,0,0,0,0,35.58,0,4.02,0,3.44,0,1.72,0,0,8.61,2.3,1.72,0,1.15,0,15.49,10.33,1.15,2.87,1.15,18.36,1.72,1.72,0,0,0,0.57,0,0,0.57,0,0,2.87,0,0,46.48,0.57,3.44
 60-70,0,0,0,0,35.33,0,3.93,0,8.83,0,6.87,0,0,7.85,2.94,0.98,0,1.96,0,12.76,47.11,0.98,16.69,2.94,21.59,1.96,0,1.96,0,0,0,0,0,0,0,0,1.96,0,13.74,53,10.8,12.76
 72-82,0,0,0,0,15.71,0.98,17.67,0,11.78,0.98,6.87,0,0,14.72,1.96,1.96,1.96,6.87,0,17.67,124.67,1.96,35.34,6.87,26.5,0,0,8.83,0,0.98,0.98,0,0,0.98,0,0,1.96,0,28.47,142.34,38.28,10.8
 84-94,1.06,0,1.06,1.06,82.84,1.06,24.43,1.06,15.93,1.06,5.31,1.06,0,8.5,6.37,1.06,0,0,0,36.11,93.46,2.12,30.8,0,22.3,0,0,8.5,0,0,1.06,0,0,0,0,0,4.25,0,28.68,122.13,52.04,6.37
 96-106,0,0,0,0,57.92,1.09,12.02,3.28,10.93,1.09,2.19,3.28,0,21.86,5.46,1.09,4.37,9.84,1.09,38.25,111.47,1.09,29.51,2.19,36.06,0,0,22.95,0,1.09,2.19,0,0,1.09,0,0,0,1.09,21.86,196.71,55.74,17.49
108-118,0,0,0.77,0,58.21,1.53,15.32,0.77,18.38,0.77,5.36,1.53,0.77,7.66,6.89,3.06,2.3,3.83,0,49.79,149.36,1.53,36.77,3.83,35.23,0,0,12.26,0,4.6,0.77,0,0,0.77,0.77,0,1.53,0,19.92,143.24,32.94,15.32
120,0,0,0,0,60.75,0,7.84,0,11.76,0,0,0,0,29.4,7.84,1.96,0,5.88,0,29.4,103.87,1.96,35.28,5.88,39.2,0,1.96,15.68,0,3.92,0,0,0,1.96,0,0,3.92,0,11.76,148.94,41.16,3.92
