stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,26.36,566.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0,0
  5-6,49.04,655.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,12.26,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,15.77,0,5.26,0,0,18.4,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,197.15,7.89,0,0,60.46,0,0,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,12.59,0,15.73,0,3.15,12.59,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,138.47,6.29,0,0,66.09,0,0,0,3.15,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,3,29,7,14,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,5,200,5,0,3,3,0,3,0,26,1,1,18,64,0,0,1,0,0
 24-34,0.82,0,0,0.82,9.85,0,38.58,0,0,0,7.39,1.64,0,2.46,0,0.82,0,0.82,0.82,2.46,36.12,0,0,13.13,404.68,4.1,1.64,2.46,0,0,9.03,0,1.64,0,4.1,9.03,78.8,0,0,6.57,0,0
 36-46,0,0,0,0,4.83,0,69.29,1.61,0.81,0.81,16.92,0,0,0,0,0.81,0.81,0,0,0,28.2,0,0,8.86,231.23,1.61,1.61,0.81,0,0,4.83,0,0,0,0.81,0,43.51,0,0,1.61,0,0
 48-58,0,0,0,0,4.59,0,95.83,0,2.3,0.57,22.38,0,0,0.57,0,0,0.57,0,0,0,43.04,0,1.15,8.03,192.22,1.15,1.15,0.57,0,0.57,2.3,0,0,0.57,0,0,44.18,0,0,3.44,0,0
 60-70,0,0,0,0,5.89,0,91.28,0.98,0.98,0,23.56,0,0,1.96,0.98,0,0,0,0,0,54.97,0,0,3.93,152.14,0,2.94,0.98,0,0,1.96,0,0,0,0.98,0,20.61,0,0,1.96,1.96,0
 72-82,0,0,0.98,0,0.98,0.98,62.83,0,0.98,2.94,22.58,0.98,0,0,0.98,0,0,0,0,0.98,44.17,0,2.94,4.91,125.65,0,0.98,0.98,0,0,0.98,0,0,0.98,0.98,0,6.87,0,0,2.94,0.98,1.96
 84-94,0,0,0,0,7.43,1.06,39.3,0,0,1.06,11.68,0,0,1.06,0,1.06,0,0,0,1.06,32.92,0,1.06,0,60.54,0,0,1.06,0,1.06,4.25,0,0,1.06,0,0,2.12,1.06,1.06,4.25,0,0
 96-106,0,0,0,0,4.37,2.19,37.16,0,1.09,1.09,25.14,1.09,0,3.28,1.09,1.09,0,1.09,0,0,30.6,0,2.19,4.37,68.85,0,3.28,3.28,0,1.09,5.46,0,0,0,2.19,0,5.46,1.09,0,4.37,0,1.09
108-118,0,0,0.77,0.77,4.6,0.77,16.85,1.53,0,2.3,12.26,0.77,0,0,1.53,0,0.77,0.77,0,1.53,29.87,0,0.77,2.3,68.94,1.53,2.3,0.77,0,0,3.06,0,0,0,0.77,0,3.83,0,0,1.53,0,0.77
120,0,0,0,0,11.76,0,15.68,0,1.96,0,9.8,0,0,0,5.88,0,0,1.96,1.96,0,23.52,1.96,0,5.88,92.11,0,0,0,0,0,7.84,0,0,0,0,0,1.96,0,1.96,1.96,1.96,1.96
