stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,26.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.25,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,55.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.81,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,5.26,0,10.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.46,13.14,0,0,21.03,0,18.4,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,72.38,0,6.29,3.15,0,0,0,0,0,3.15,0,0,0,0,0,3.15,0,0,0,0,0,409.11,28.32,0,0,91.26,0,9.44,0,0,75.53,0,6.29,0,0,0,0,0,0
 14-21,0,0,0,11,225,106,8,0,0,0,2,21,1,5,1,3,0,0,0,2,65,2,0,49,54,10,0,8,4,0,25,1,32,13,3,45,40,0,0,20,0,1
 24-34,0.82,0,0.82,8.21,151.04,18.06,59.1,0.82,12.31,4.1,15.6,8.21,2.46,18.06,2.46,13.13,1.64,4.1,1.64,7.39,250.36,5.75,0,174.84,137.08,15.6,9.03,8.21,0,0,100.97,0,1.64,2.46,4.93,20.52,57.46,0,0,119.02,0,7.39
 36-46,0,0,0.81,0.81,54.79,4.03,49.15,1.61,5.64,22.56,9.67,0.81,0.81,16.92,3.22,0.81,2.42,4.03,0.81,0.81,347.24,3.22,3.22,130.52,74.12,16.92,7.25,10.47,0,0,62.04,0,1.61,2.42,2.42,0,24.98,0,0.81,70.09,0,3.22
 48-58,0,0,0.57,0,51.64,8.61,49.92,3.44,6.89,27.54,25.25,1.72,1.72,15.49,2.3,1.72,4.59,6.31,0.57,0.57,459.04,6.31,9.75,77.46,85.5,6.31,2.3,13.77,0,1.15,28.12,0,0,2.87,2.3,0,14.35,0,2.87,63.12,0.57,2.87
 60-70,0,0,0,0,65.76,22.58,43.19,3.93,10.8,26.5,43.19,5.89,1.96,14.72,0.98,1.96,0.98,2.94,0,0.98,639.95,6.87,6.87,59.87,83.43,4.91,4.91,13.74,0.98,2.94,36.32,0,0,1.96,0.98,0,14.72,0.98,5.89,53,1.96,1.96
 72-82,0,0,0.98,0,120.74,32.39,80.5,1.96,4.91,38.28,90.31,15.71,0,17.67,11.78,7.85,2.94,5.89,0,0.98,790.24,4.91,21.6,43.19,84.42,2.94,6.87,17.67,0,11.78,41.23,0,0,0.98,0,0,14.72,6.87,20.61,96.2,16.69,6.87
 84-94,1.06,0,0,1.06,185.86,36.11,73.28,2.12,13.81,24.43,66.91,23.36,1.06,14.87,11.68,8.5,7.43,3.19,1.06,2.12,553.32,8.5,18.05,45.67,57.35,1.06,10.62,22.3,0,6.37,108.33,0,0,1.06,0,0,9.56,16.99,13.81,100.89,12.74,6.37
 96-106,0,0,1.09,0,177.04,28.41,64.48,8.74,6.56,24.04,53.55,33.88,1.09,18.58,7.65,9.84,5.46,7.65,2.19,0,428.4,9.84,10.93,27.32,73.22,4.37,7.65,33.88,0,16.39,59.01,0,0,1.09,0,0,8.74,21.86,12.02,112.56,20.76,3.28
108-118,0,0,1.53,0,172.34,16.09,60.51,5.36,10.72,14.55,33.7,55.92,0,11.49,12.26,12.26,16.09,3.83,0,2.3,383.75,9.96,16.09,36.77,58.98,4.6,6.13,32.94,0,4.6,71.23,0,0,1.53,1.53,0,3.06,41.36,6.13,85.02,9.19,6.13
120,0,0,1.96,0,146.98,27.44,48.99,7.84,7.84,11.76,23.52,52.91,0,9.8,11.76,15.68,5.88,7.84,3.92,0,280.25,3.92,11.76,27.44,62.71,1.96,9.8,35.28,0,3.92,58.79,0,0,7.84,0,0,1.96,19.6,3.92,66.63,7.84,3.92
