stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  5-6,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.14,2.63,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,9.44,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.35,3.15,0,0,9.44,0,0,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,134,75,0,1,0,1,0,0,1,0,4,1,1,0,0,0,0,3,1,0,0,12,1,1,1,0,0,1,1,0,0,1,10,0,0,54,0,0
 24-34,0,0,1.64,5.75,162.53,18.06,0,4.93,0,14.78,0,0.82,2.46,0,1.64,4.93,12.31,0,6.57,2.46,8.21,4.1,6.57,0,2.46,55.82,0,7.39,14.78,0,0,2.46,0,3.28,1.64,0.82,20.52,0,0,123.95,0,5.75
 36-46,0,0,0,0.81,70.09,5.64,0,3.22,0,4.83,0,0.81,4.03,1.61,0.81,4.83,4.83,0,9.67,4.83,13.7,1.61,5.64,0,0,87.82,1.61,20.95,9.67,0,0,3.22,0,0,4.83,0,19.34,0,0,91.04,0,7.25
 48-58,0,0,0,0,43.61,12.62,0,11.48,0,12.05,0,5.74,1.15,4.59,2.87,5.16,1.72,0,5.16,1.72,17.21,12.05,8.61,0,2.87,61.97,0,8.03,12.05,0,0,1.15,0,2.3,5.16,0,12.62,0,0,73.45,0,10.33
 60-70,0,0,0,0,47.11,8.83,0,3.93,1.96,14.72,0.98,21.59,0.98,0.98,0.98,5.89,0.98,1.96,11.78,1.96,11.78,27.48,6.87,0,1.96,53,0,7.85,15.7,0,0.98,3.93,0,1.96,3.93,0,16.69,2.94,0,53.98,0,18.65
 72-82,0,0,6.87,0.98,47.12,51.05,2.94,33.38,0,21.6,0.98,27.49,17.67,3.93,0.98,11.78,5.89,0.98,19.63,3.93,11.78,53.99,14.72,0.98,1.96,85.4,0,16.69,41.23,0,0,1.96,0,0,0,0,4.91,6.87,1.96,108.96,1.96,11.78
 84-94,0,0,4.25,0,90.27,33.99,7.43,16.99,0,27.61,1.06,11.68,28.68,2.12,2.12,21.24,9.56,5.31,12.74,5.31,14.87,47.79,10.62,1.06,2.12,49.92,0,18.05,44.61,0,1.06,15.93,0,2.12,1.06,0,4.25,22.3,0,99.83,2.12,16.99
 96-106,0,0,4.37,0,86.33,54.64,3.28,25.14,1.09,19.67,1.09,16.39,33.88,1.09,5.46,21.86,6.56,4.37,22.95,6.56,25.14,38.25,14.21,1.09,0,56.83,0,25.14,59.01,0,3.28,9.84,0,0,3.28,0,6.56,49.18,0,118.03,1.09,12.02
108-118,0,0,3.06,0,111.06,42.13,13.02,18.38,2.3,31.4,0.77,14.55,36.77,0,0.77,14.55,8.43,6.13,19.92,9.96,23.74,69.7,14.55,2.3,1.53,52.85,0,22.21,44.43,0,4.6,8.43,0,1.53,5.36,0,2.3,62.81,1.53,82.72,3.83,23.74
120,0,0,3.92,0,129.35,70.55,7.84,13.72,0,17.64,0,15.68,23.52,0,0,23.52,9.8,5.88,15.68,3.92,13.72,48.99,7.84,0,0,60.75,0,13.72,37.24,0,1.96,5.88,0,1.96,0,0,0,15.68,0,94.07,1.96,7.84
