stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,329.45,4164.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.31,0,0,0,0,0,0,0,0,0,0,0
  5-6,153.24,3064.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.28,12.26,0,0,116.46,0,12.26,0,0,0,0,0,0,0,0,0,0,0
  7-9,13.14,63.09,0,128.81,0,0,0,31.54,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,665.06,92,0,0,2210.75,0,0,7.89,0,5.26,0,0,0,0,0,0,0,0
 10-12,0,129.03,0,201.41,0,0,0,37.76,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,717.51,78.67,0,0,3502.58,0,0,6.29,15.73,302.11,0,25.18,0,0,0,0,0,0
 14-21,0,5,6,5,51,88,0,55,0,0,0,25,6,1,1,2,3,0,0,0,0,64,0,0,36,849,71,5,1,430,0,6,3,1577,12,19,403,526,0,0,5,0,0
 24-34,0,0,4.93,4.93,25.45,4.93,0,333.27,0,0.82,7.39,45.15,0.82,0.82,2.46,1.64,9.85,0,5.75,0.82,0,92.76,1.64,0.82,41.04,2929.64,9.03,13.13,13.95,0.82,0,2.46,0,0.82,7.39,3.28,129.7,834.81,0,0,10.67,0,1.64
 36-46,0,0,3.22,0,2.42,3.22,0,1057.04,0.81,1.61,3.22,95.87,0,0,2.42,6.45,5.64,0,3.22,0.81,1.61,90.23,0,1.61,38.67,4199.15,1.61,15.31,7.25,0,0,4.83,0,0,2.42,3.22,0.81,1041.73,0,0,9.67,0.81,0.81
 48-58,0,0,1.72,0,13.2,1.72,0,1328.36,2.3,2.3,3.44,212.88,1.15,0,3.44,2.87,2.87,1.72,2.3,0.57,1.15,123.37,0,4.59,16.07,2956.82,0.57,4.59,12.62,0,0,1.15,0.57,0,0,2.3,0,802.75,0,0,14.35,0,3.44
 60-70,0,0,1.96,0,13.74,2.94,0,1712.76,0.98,4.91,4.91,236.55,0,0,0,10.8,0.98,0,9.82,0.98,0,102.08,0.98,6.87,7.85,2228.05,0.98,2.94,13.74,0,0,3.93,0,0,0.98,0.98,0,386.72,0,2.94,11.78,0,0.98
 72-82,0,0,9.82,0,28.47,10.8,0,1964.31,1.96,0,5.89,348.49,4.91,0,3.93,27.49,4.91,0.98,11.78,0,4.91,114.85,0,1.96,9.82,1995.72,0,5.89,33.38,0,0.98,3.93,0.98,0,1.96,0,0,204.19,2.94,2.94,23.56,4.91,3.93
 84-94,0,0,7.43,0,32.92,12.74,0,1488.98,1.06,0,4.25,238.96,5.31,0,2.12,46.73,10.62,3.19,15.93,0,8.5,78.59,1.06,9.56,7.43,993,0,2.12,54.16,0,2.12,4.25,0,0,4.25,4.25,0,121.07,3.19,2.12,27.61,8.5,4.25
 96-106,0,0,9.84,0,32.79,44.81,1.09,1487.36,0,0,7.65,274.3,8.74,0,7.65,65.57,6.56,3.28,31.69,3.28,7.65,95.08,2.19,8.74,9.84,887.39,2.19,7.65,69.94,0,3.28,2.19,0,0,3.28,0,0,57.92,4.37,4.37,32.79,3.28,5.46
108-118,0,0,5.36,0,25.28,38.3,0,1158.9,3.06,0.77,3.83,237.45,6.89,0,2.3,75.06,9.19,0.77,20.68,3.83,4.6,67.4,0.77,4.6,8.43,1169.63,1.53,6.13,41.36,0,0.77,3.83,0.77,0,1.53,0,0,57.45,3.06,2.3,16.85,1.53,10.72
120,0,0,0,0,37.24,47.03,0,760.4,1.96,3.92,1.96,135.23,1.96,0,0,47.03,3.92,1.96,17.64,1.96,1.96,35.28,0,5.88,9.8,889.74,1.96,13.72,43.12,0,0,0,0,0,1.96,0,0,48.99,1.96,3.92,19.6,0,1.96
