stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,39.53,474.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,24.52,159.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,10.51,5.26,0,2.63,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.23,7.89,0,0,34.17,0,2.63,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.44,0,15.73,0,0,0,15.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.79,9.44,0,0,50.35,0,6.29,6.29,0,6.29,0,0,3.15,0,0,0,0,0
 14-21,0,0,2,3,36,9,0,10,0,1,0,3,2,0,2,0,1,0,0,0,0,17,0,0,17,125,5,3,4,2,0,2,0,22,3,1,31,46,0,0,1,0,0
 24-34,0,0,1.64,0.82,28.73,5.75,0,46.79,0,7.39,4.1,6.57,0.82,0,2.46,0.82,13.95,0.82,3.28,0,1.64,66.49,1.64,0,36.94,400.58,7.39,9.03,4.93,0,0,27.09,0,0,10.67,4.93,5.75,127.23,0,0,17.24,0,4.93
 36-46,0,0,0,0.81,13.7,4.83,0,90.23,0.81,4.83,5.64,25.78,2.42,0.81,2.42,2.42,5.64,1.61,1.61,0,1.61,88.62,3.22,3.22,28.2,496.29,3.22,5.64,8.86,0,0,30.62,0,0,5.64,0,0,134.55,0,0.81,7.25,0,3.22
 48-58,0.57,0,0,0,16.64,6.89,0,140.01,3.44,5.16,10.33,72.87,1.15,1.72,3.44,2.3,1.72,0.57,3.44,0,4.02,153.78,2.87,3.44,27.54,515.28,4.02,4.59,7.46,0,0.57,9.75,0,0,5.74,1.15,0,144.6,0,1.15,7.46,0,9.75
 60-70,0,0,0,0,20.61,12.76,0,213.97,4.91,8.83,7.85,104.04,3.93,0,2.94,1.96,5.89,6.87,7.85,0.98,0.98,199.25,7.85,1.96,15.7,568.3,4.91,3.93,9.82,0,0,29.45,0,0,10.8,0,0,85.39,0,4.91,0.98,1.96,5.89
 72-82,0,0,11.78,0,35.34,108.96,0,214,0,7.85,16.69,158.05,19.63,2.94,2.94,3.93,2.94,4.91,7.85,0.98,2.94,287.63,9.82,15.71,29.45,643.97,0.98,10.8,21.6,0,2.94,36.32,0.98,0,32.39,0.98,0,49.08,6.87,13.74,21.6,3.93,10.8
 84-94,0,0,4.25,2.12,52.04,74.34,1.06,149.75,4.25,13.81,5.31,90.27,39.3,1.06,3.19,12.74,8.5,6.37,5.31,3.19,3.19,184.79,5.31,11.68,18.05,306.93,2.12,16.99,13.81,0,2.12,81.78,0,0,67.97,0,0,28.68,6.37,10.62,14.87,7.43,11.68
 96-106,0,0,5.46,0,59.01,92.89,0,132.23,5.46,17.49,8.74,113.66,55.74,1.09,2.19,18.58,18.58,6.56,12.02,7.65,4.37,183.6,7.65,12.02,17.49,291.79,5.46,10.93,27.32,0,4.37,60.11,0,0,59.01,2.19,0,20.76,13.11,2.19,17.49,7.65,9.84
108-118,0,0,1.53,2.3,62.81,45.19,3.06,109.53,3.06,21.45,5.36,102.64,60.51,0,3.06,13.79,14.55,16.09,10.72,9.19,6.89,134.81,4.6,6.13,19.15,296.43,4.6,10.72,19.92,0,2.3,51.32,0,0,49.79,3.83,0,12.26,19.15,2.3,16.09,8.43,12.26
120,0,0,0,0,94.07,60.75,0,96.03,7.84,21.56,9.8,78.39,60.75,0,1.96,19.6,1.96,7.84,9.8,13.72,3.92,123.47,1.96,7.84,13.72,297.89,0,7.84,23.52,0,7.84,41.16,1.96,0,37.24,1.96,0,11.76,9.8,3.92,15.68,3.92,1.96
