stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,303.09,7195.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922.46,0,0,0,0,0,0,0,0,0,0,0
  5-6,410.69,6993.91,0,6.13,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,104.2,24.52,0,0,61.3,0,655.87,0,0,0,0,0,0,0,0,0,0,0
  7-9,39.43,55.2,0,89.38,0,0,0,149.84,0,0,0,0,0,57.83,0,0,0,0,0,0,0,0,0,0,0,1590.37,52.57,0,0,509.97,0,97.26,0,0,2.63,0,0,0,0,0,0,0,0
 10-12,3.15,12.59,0,40.91,0,12.59,0,72.38,0,0,0,0,0,31.47,0,0,0,0,0,3.15,0,0,0,0,0,821.36,56.65,0,0,368.2,0,40.91,3.15,0,50.35,0,0,0,0,0,0,0,0
 14-21,0,0,1,14,85,43,0,36,0,3,0,19,9,6,6,0,4,0,1,1,7,70,0,0,50,430,29,4,37,15,0,123,8,103,9,4,63,258,0,0,9,0,6
 24-34,0.82,0,0.82,4.93,17.24,7.39,0,57.46,0,6.57,1.64,29.55,0,0,4.93,0.82,2.46,3.28,4.1,3.28,13.95,109.17,0,0,46.79,1058.9,13.95,9.85,13.13,0,0,23.8,0.82,0,3.28,0,19.7,317.67,0,0,33.66,0,18.06
 36-46,0,0,0,0,8.86,0,0,116.02,0,0.81,8.86,58.81,0,0.81,5.64,4.83,0,0.81,1.61,0.81,6.45,131.32,0.81,4.03,49.15,1366.42,6.45,14.5,6.45,0,0,17.72,4.03,0,2.42,0,0,399.61,0,0.81,21.75,0,13.7
 48-58,0,0,0,0,8.61,1.15,0,242.15,2.3,1.72,7.46,69.43,0.57,0.57,5.74,5.16,0,1.72,1.15,0,8.03,187.63,0.57,4.02,28.69,1276.72,5.16,5.16,6.89,0.57,0.57,19.51,0,0,0.57,0,0,297.23,0,2.87,17.21,0,20.08
 60-70,0,0,0,0,13.74,3.93,0,455.43,0,3.93,7.85,119.75,5.89,1.96,6.87,7.85,0.98,5.89,0.98,0.98,2.94,266.97,1.96,5.89,18.65,1510.56,8.83,13.74,6.87,0,2.94,50.06,0,0,0.98,0.98,0,242.44,0.98,2.94,15.7,2.94,24.54
 72-82,0,0,5.89,0.98,27.49,5.89,0.98,517.34,0.98,2.94,9.82,189.46,7.85,0.98,3.93,25.52,3.93,9.82,7.85,0,3.93,410.33,4.91,15.71,46.14,1616.8,1.96,9.82,18.65,0,4.91,62.83,0,0,1.96,0,0,167.86,1.96,17.67,48.1,7.85,17.67
 84-94,0,0,4.25,0,42.48,13.81,1.06,369.59,2.12,10.62,12.74,121.07,11.68,2.12,8.5,37.17,7.43,10.62,3.19,3.19,5.31,248.52,4.25,15.93,31.86,739.18,7.43,9.56,16.99,0,3.19,184.79,0,0,4.25,0,0,78.59,4.25,7.43,33.99,10.62,18.05
 96-106,1.09,0,5.46,0,68.85,19.67,0,308.18,1.09,5.46,13.11,171.58,26.23,0,18.58,43.71,6.56,15.3,13.11,4.37,7.65,246.98,13.11,15.3,32.79,680.84,5.46,24.04,25.14,0,5.46,266.65,1.09,0,8.74,1.09,0,56.83,4.37,4.37,65.57,16.39,18.58
108-118,0,0,4.6,0,58.21,6.13,1.53,285.7,2.3,12.26,13.79,166.21,26.81,0,4.6,47.49,14.55,26.81,7.66,9.19,3.83,222.9,4.6,7.66,22.21,765.96,11.49,13.02,17.62,0,3.06,130.21,0.77,0,4.6,0,0,32.94,11.49,4.6,49.02,9.19,20.68
120,1.96,0,3.92,0,29.4,17.64,3.92,141.1,1.96,5.88,1.96,113.67,21.56,0,1.96,33.32,5.88,7.84,7.84,1.96,0,141.1,1.96,5.88,19.6,535.02,1.96,9.8,7.84,0,5.88,123.47,1.96,0,3.92,0,0,31.36,3.92,3.92,27.44,9.8,7.84
