stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,65.89,1871.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.89,0,0,0,0,0,0,0,0,0,0,0
  5-6,104.2,1311.74,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,18.39,6.13,0,0,12.26,0,30.65,0,0,0,0,0,0,0,0,0,0,0
  7-9,28.92,15.77,0,18.4,0,0,42.06,0,0,0,0,0,21.03,0,0,0,0,0,0,0,0,0,0,0,428.48,23.66,0,0,189.27,0,2.63,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.44,0,34.62,0,6.29,37.76,0,0,0,0,0,9.44,0,0,0,0,0,3.15,0,0,0,0,0,462.6,12.59,0,0,169.94,0,0,0,0,18.88,0,3.15,3.15,0,0,0,0,0
 14-21,0,0,0,2,25,7,8,0,0,0,2,4,1,1,0,0,0,0,1,0,15,0,0,10,144,7,1,2,3,0,4,0,17,1,1,22,58,0,0,1,0,1
 24-34,0,0,1.64,0.82,13.13,1.64,27.91,0,0.82,0.82,9.03,0,0,1.64,1.64,2.46,0,1.64,0.82,0.82,34.48,0,0,14.78,446.55,4.93,4.93,3.28,0,0,12.31,0,0,1.64,0,3.28,117.38,0,0,9.85,0,1.64
 36-46,0,0,0,0,4.83,0,102.32,0,0,0.81,18.53,0,0,0.81,0.81,0,0,1.61,1.61,0.81,34.64,0,0,13.7,539.8,0.81,8.06,3.22,0,0,15.31,0,0,0,0,0,125.68,0,0,8.06,0,1.61
 48-58,0,0,0,0,5.16,0.57,142.88,0,0.57,1.72,26.4,0,0.57,0.57,0.57,0,0.57,0.57,0,0.57,33.28,0,2.3,8.61,407.98,1.72,3.44,1.15,0,0.57,6.89,0,0,0,0,0,83.2,0,0,5.16,0,1.15
 60-70,0,0,0,0,6.87,0.98,192.38,0,0,0.98,29.45,1.96,0,0,0.98,0,0,0.98,0,0,55.95,0.98,1.96,2.94,434.81,0,1.96,2.94,0,0,7.85,0,0,0.98,0,0,63.8,0,0.98,5.89,1.96,1.96
 72-82,0,0,1.96,0,8.83,5.89,177.68,0.98,0.98,1.96,37.3,0,0,2.94,0.98,0,0,1.96,0,0,78.53,0,0,8.83,319.04,0.98,2.94,6.87,0,0.98,11.78,0,0,0.98,0,0,32.39,0,1.96,8.83,0.98,1.96
 84-94,0,0,3.19,0,9.56,4.25,106.2,0,1.06,0,29.74,3.19,1.06,1.06,5.31,1.06,1.06,2.12,2.12,1.06,55.23,0,0,4.25,144.44,1.06,5.31,4.25,0,0,33.99,0,0,1.06,0,0,16.99,2.12,1.06,5.31,4.25,0
 96-106,0,0,1.09,0,9.84,4.37,74.31,0,0,0,17.49,6.56,0,1.09,4.37,2.19,2.19,2.19,0,0,45.9,3.28,0,6.56,109.28,1.09,2.19,3.28,0,0,14.21,0,0,0,1.09,0,8.74,1.09,2.19,6.56,1.09,1.09
108-118,0,0,1.53,0,9.96,4.6,47.49,0,1.53,1.53,14.55,5.36,0,0.77,2.3,2.3,2.3,1.53,0,2.3,36.77,0.77,0.77,4.6,115.66,1.53,2.3,3.06,0,1.53,24.51,0,0,0,0.77,0,5.36,0.77,0.77,4.6,1.53,3.06
120,0,0,0,0,13.72,0,33.32,0,0,1.96,9.8,0,0,0,5.88,3.92,0,5.88,1.96,0,39.2,1.96,0,0,105.83,0,0,5.88,0,0,11.76,0,0,1.96,0,0,7.84,0,0,1.96,5.88,0
