stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,52.71,303.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,134.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,2.63,0,5.26,0,0,13.14,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,34.17,5.26,0,0,7.89,0,2.63,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,0,0,3.15,15.73,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,166.79,6.29,0,0,44.06,0,3.15,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,1,2,67,8,22,0,0,0,4,3,0,2,0,3,0,0,1,1,24,1,0,14,306,19,5,2,4,0,8,0,19,3,3,17,97,0,0,1,0,2
 24-34,0,0,1.64,2.46,42.68,1.64,59.92,0,3.28,2.46,11.49,2.46,0.82,5.75,3.28,5.75,0,3.28,2.46,1.64,56.64,0,0,33.66,636.98,8.21,9.03,9.85,0,0,43.51,0,0,3.28,1.64,13.13,133.8,0,0,20.52,0,1.64
 36-46,0,0,0,0,12.09,0.81,96.68,0,1.61,4.03,46.73,1.61,0,2.42,3.22,1.61,0.81,4.03,0.81,0,90.23,0,3.22,24.17,648.56,10.47,12.09,8.06,0,0.81,40.28,1.61,0,0.81,0,0,146.63,0,0,7.25,0,0.81
 48-58,0,0,0.57,0,8.61,0,128.53,0,1.15,6.89,65.41,1.15,1.15,1.72,3.44,0.57,0,4.59,0,1.72,113.61,1.72,1.15,21.8,396.5,4.59,5.74,5.74,0,0,41.31,0,0,1.15,0,0,114.76,0,0,8.61,0,2.87
 60-70,0,0,1.96,0,9.82,1.96,178.64,0.98,4.91,7.85,117.78,2.94,1.96,3.93,5.89,0,0,1.96,0,0,212.01,0.98,3.93,12.76,451.5,6.87,9.82,4.91,0,2.94,41.22,0,0,1.96,0,0,76.56,0.98,0.98,9.82,0.98,2.94
 72-82,0,0,5.89,0.98,30.43,11.78,195.35,1.96,3.93,9.82,189.46,1.96,0,4.91,14.72,4.91,1.96,9.82,0.98,0.98,365.18,6.87,4.91,26.5,408.37,2.94,11.78,12.76,0,0.98,54.97,0,0,0.98,0,0,73.62,3.93,7.85,23.56,7.85,1.96
 84-94,0,0,5.31,0,39.3,9.56,146.56,0,14.87,11.68,112.58,5.31,1.06,8.5,33.99,9.56,9.56,5.31,0,5.31,240.02,8.5,9.56,22.3,287.81,7.43,9.56,13.81,0,3.19,182.67,0,0,1.06,0,0,40.36,3.19,4.25,23.36,11.68,4.25
 96-106,0,0,2.19,1.09,43.71,22.95,145.35,0,7.65,6.56,137.7,9.84,0,3.28,25.14,10.93,7.65,14.21,2.19,2.19,220.76,4.37,4.37,20.76,224.03,6.56,19.67,20.76,0,1.09,172.67,0,0,1.09,1.09,0,21.86,3.28,4.37,31.69,8.74,10.93
108-118,0,0,0.77,0,48.26,10.72,111.06,1.53,10.72,9.96,124.85,13.79,0,3.06,29.87,9.96,9.19,8.43,3.06,2.3,209.11,3.06,6.89,19.92,350.05,9.96,13.79,26.04,0,3.83,128.68,0,0,1.53,2.3,0,17.62,4.6,3.83,24.51,6.13,7.66
120,1.96,0,0,0,43.12,9.8,64.67,1.96,5.88,1.96,96.03,11.76,0,1.96,23.52,5.88,1.96,9.8,1.96,0,146.98,5.88,7.84,9.8,246.93,5.88,9.8,11.76,0,1.96,109.75,0,0,0,0,0,15.68,1.96,7.84,19.6,3.92,7.84
