stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,1462.75,25117.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054.23,0,0,0,0,0,0,0,0,0,0,0
  5-6,1311.74,15054.38,0,12.26,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,306.48,12.26,0,0,128.72,0,539.41,0,0,0,0,0,0,0,0,0,0,0
  7-9,162.98,94.63,0,136.69,0,0,0,299.67,0,0,0,0,0,173.5,0,0,0,0,0,0,0,0,0,0,0,3001.99,186.64,0,0,985.77,0,110.41,49.95,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,122.73,0,239.17,0,31.47,0,311.55,0,0,0,0,0,182.52,0,0,0,0,0,3.15,0,0,0,0,3.15,4808.57,163.64,0,0,1293.4,0,62.94,28.32,15.73,144.76,0,18.88,9.44,0,0,0,0,0
 14-21,1,0,7,47,2614,396,0,252,0,20,0,46,47,86,18,10,113,2,4,9,38,410,21,0,376,2753,269,27,96,116,0,1012,11,404,96,95,761,1169,0,0,107,0,45
 24-34,0.82,0,11.49,22.98,966.15,59.1,0,628.78,11.49,82.91,27.91,118.2,14.78,13.13,24.63,25.45,182.23,15.6,47.61,22.16,119.84,953.01,73.06,2.46,564.75,4830.74,59.1,114.1,61.56,0,0.82,1918.34,0,4.93,99.32,45.15,220.81,1465.23,0,0,377.59,0,164.17
 36-46,0.81,0,4.83,2.42,374.64,8.86,0,967.61,29,64.45,90.23,193.36,16.92,0,24.98,29.81,66.06,24.17,37.87,13.7,103.13,1051.4,49.95,8.06,373.02,5464.85,40.28,95.07,44.31,0,0.81,1958.58,0.81,4.83,56.4,25.78,9.67,1528.35,0,2.42,203.83,0.81,124.07
 48-58,1.15,0,5.74,6.31,411.42,9.75,0,1976.18,27.54,130.83,109.02,446.99,31.56,2.87,30.41,20.08,36.72,45.9,39.59,26.4,62.54,1546.4,43.04,33.85,304.12,5245.72,36.72,64.84,60.82,0.57,3.44,1596.33,0.57,0.57,37.87,35,0,1241.71,0,6.31,184.77,1.72,138.29
 60-70,0.98,0,4.91,1.96,315.07,12.76,0,2543.12,39.26,82.45,96.19,531,101.1,5.89,30.43,30.43,39.26,74.6,37.3,24.54,25.52,1651.9,23.56,62.82,180.6,5068.58,25.52,63.8,39.26,0,7.85,1205.31,0,0,31.41,19.63,0,714.55,9.82,30.43,155.08,27.48,92.26
 72-82,0,0,40.25,4.91,521.26,37.3,3.93,2494.4,40.25,102.09,130.56,707.78,310.21,3.93,40.25,51.05,112.89,94.24,59.88,57.92,36.32,2252.91,43.19,82.46,248.36,4341.89,32.39,91.29,76.57,0.98,17.67,1225.11,0,0,53.01,12.76,0,316.1,52.03,74.61,277.81,74.61,87.37
 84-94,0,0,39.3,10.62,839.01,39.3,19.12,1718.38,42.48,189.04,117.89,455.61,555.45,8.5,26.55,66.91,209.22,109.39,92.4,142.31,40.36,1601.55,50.98,69.03,187.98,2254.71,38.23,120.01,79.65,0,13.81,3137.26,0,0,131.69,20.18,0,230.46,167.8,77.53,259.14,78.59,54.16
 96-106,1.09,0,38.25,16.39,935.48,32.79,10.93,1313.6,41.53,208.73,84.15,438.23,701.61,0,46.99,104.91,242.61,85.24,111.47,147.53,44.81,1254.59,62.29,66.66,140.98,1887.35,30.6,173.76,97.26,0,21.86,2639.22,2.19,0,106.01,25.14,0,95.08,204.36,56.83,296.16,109.28,59.01
108-118,1.53,0,17.62,22.21,757.54,29.87,11.49,850.22,29.87,245.11,65.11,360.77,542.3,0,19.92,77.36,184.6,94.21,73.53,148.6,44.43,977.37,51.32,45.96,138.64,2145.46,22.21,101.11,70.47,0,19.92,2032.87,0,0,73.53,12.26,0,62.04,187.66,40.6,194.55,52.85,61.28
120,3.92,0,1.96,7.84,421.35,17.64,1.96,519.34,17.64,139.14,45.08,233.21,260.65,0,11.76,47.03,96.03,45.08,25.48,54.87,13.72,648.69,33.32,27.44,90.15,1708.93,37.24,41.16,43.12,0,9.8,930.9,0,0,50.95,5.88,0,45.08,70.55,35.28,117.59,45.08,25.48
