stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,79.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,2.63,0,0,2.63,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,44.69,0,0,0,10.51,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,3.15,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.53,6.29,0,0,37.76,0,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,5,0,7,0,0,0,2,1,0,0,0,0,0,0,0,0,7,0,0,7,59,0,0,4,3,0,0,0,8,1,0,10,37,0,0,0,0,0
 24-34,0,0,0,2.46,2.46,0,15.6,0,0,0,2.46,0,0,0,0,0,0,0.82,0.82,0,17.24,0,0,5.75,188.8,0,4.1,1.64,0,0,1.64,0,0,0,0.82,1.64,54.18,0,0,3.28,0,0
 36-46,0,0,0,0,2.42,0,62.84,0.81,0,0,7.25,0,0,0,0,0,0.81,0,0.81,0,32.23,0.81,0.81,4.83,348.05,0,0.81,1.61,0,0,0.81,0,0,0,0,0,73.32,0,0,3.22,0,0
 48-58,0,0,0,0,3.44,0,65.99,0,0,0,12.62,0,0,0,0,0,0,0,0,0,27.54,0,0,4.59,172.14,0,0.57,0.57,0,0,2.87,0,0,0,0,0,41.31,0,0,0,0,0
 60-70,0,0,0,0,0.98,0,59.87,0,0.98,0,11.78,0,0,0,0,0,0,0,0,0,25.52,0,0,5.89,200.23,0,1.96,0.98,0,0,1.96,0,0,0,0,0,31.41,0,0.98,0.98,0,0
 72-82,0,0,0.98,0,1.96,0.98,45.16,0,0.98,0.98,18.65,0,0,0.98,0,0,0,0,0,0.98,44.17,0,0,1.96,107,0,0,1.96,0,1.96,0.98,0,0,0,0,0,17.67,1.96,0,1.96,0,0
 84-94,0,0,0,0,1.06,0,26.55,0,0,1.06,15.93,0,0,0,0,0,0,1.06,0,0,23.36,0,1.06,0,58.41,0,0,0,0,1.06,2.12,0,0,0,0,0,5.31,0,0,1.06,0,0
 96-106,0,0,0,0,3.28,1.09,19.67,1.09,0,1.09,9.84,1.09,0,0,1.09,1.09,0,1.09,0,0,29.51,0,0,2.19,44.81,0,2.19,3.28,0,0,1.09,0,0,0,0,0,5.46,0,0,2.19,0,1.09
108-118,0,0,0,0,3.06,0,10.72,0,1.53,0.77,9.96,1.53,0,0,0,0,0,1.53,0,0,21.45,0,0,0.77,75.83,0.77,0.77,2.3,0,0,0.77,0,0,0,0,0,1.53,0.77,1.53,1.53,1.53,0
120,0,0,0,0,11.76,0,17.64,0,1.96,0,13.72,0,0,0,1.96,0,1.96,0,1.96,0,17.64,0,0,0,66.63,0,1.96,1.96,0,0,0,0,0,0,0,0,1.96,0,0,0,0,1.96
