stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,79.07,527.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0,0
  5-6,73.56,870.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.52,6.13,0,0,18.39,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,39.43,42.06,0,13.14,0,0,47.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772.84,70.98,0,0,570.43,0,2.63,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,28.32,0,28.32,0,0,47.2,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,909.47,56.65,0,0,258.05,0,9.44,0,3.15,15.73,0,0,0,0,0,0,0,0
 14-21,1,0,0,14,427,9,35,0,1,0,6,10,0,0,0,0,0,1,0,2,9,3,0,7,219,10,0,7,8,0,32,0,8,21,16,18,74,0,0,0,0,2
 24-34,0,0,0,7.39,81.26,0,54.18,0.82,1.64,1.64,12.31,2.46,0,0,0,0.82,0,2.46,1.64,3.28,44.33,0,0,19.7,337.37,2.46,0.82,3.28,0,0,11.49,0,0,11.49,4.1,18.88,69.77,0,0,8.21,0,2.46
 36-46,0,0,0,0,21.75,0,29.81,0.81,4.83,0.81,22.56,4.03,0,1.61,0,0,1.61,3.22,1.61,3.22,41.89,0,1.61,14.5,145.02,2.42,0,1.61,0,0.81,15.31,0,0,7.25,1.61,2.42,46.73,0,0,4.83,0,2.42
 48-58,0,0,0,0,16.64,0,37.87,0.57,4.59,0.57,31.56,4.59,0,0.57,0.57,0,2.3,2.3,1.15,1.15,51.07,0.57,2.3,12.62,63.69,0.57,1.15,4.59,0,0,4.02,0,0,6.31,0,0,23.53,0,1.72,5.74,0,0
 60-70,0,0,0,0,24.54,0,33.37,0.98,3.93,0.98,29.45,12.76,0,0.98,0.98,1.96,2.94,1.96,0.98,2.94,77.54,1.96,2.94,6.87,33.37,0,0,3.93,0,1.96,4.91,0,0,4.91,0.98,0,8.83,0,1.96,1.96,0,0
 72-82,0,0,2.94,0,38.28,0.98,37.3,0.98,1.96,2.94,38.28,14.72,0,0,0.98,0.98,4.91,6.87,0,0,90.31,0,1.96,11.78,36.32,0.98,0.98,8.83,0,1.96,10.8,0,0,2.94,0.98,0,4.91,0.98,5.89,9.82,3.93,0.98
 84-94,0,0,1.06,0,86.03,2.12,48.85,1.06,3.19,1.06,14.87,18.05,0,0,1.06,7.43,2.12,2.12,2.12,1.06,61.6,0,3.19,18.05,27.61,2.12,0,5.31,0,3.19,23.36,0,0,10.62,1.06,0,2.12,0,3.19,6.37,1.06,1.06
 96-106,0,0,2.19,0,90.71,0,63.39,1.09,10.93,2.19,22.95,18.58,0,0,2.19,6.56,15.3,7.65,6.56,0,71.04,0,3.28,10.93,22.95,1.09,7.65,12.02,1.09,6.56,20.76,0,0,5.46,0,0,3.28,5.46,0,9.84,4.37,0
108-118,0,0,0.77,1.53,107.23,0.77,45.19,0.77,12.26,0.77,26.81,43.66,0,0,1.53,4.6,25.28,7.66,3.83,1.53,52.85,0,3.06,19.15,28.34,1.53,1.53,6.89,0,7.66,13.79,0,0,3.06,0.77,0,1.53,3.83,2.3,5.36,3.83,0.77
120,1.96,0,0,0,80.35,0,33.32,0,11.76,0,31.36,19.6,0,0,3.92,0,5.88,3.92,3.92,0,41.16,1.96,0,11.76,43.12,5.88,1.96,5.88,1.96,7.84,7.84,0,0,3.92,0,0,3.92,3.92,3.92,9.8,0,0
