stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,26.36,1225.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0,0
  5-6,85.81,1373.04,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.91,6.13,0,0,18.39,0,42.91,0,0,0,0,0,0,0,0,0,0,0
  7-9,18.4,21.03,0,60.46,0,2.63,105.15,0,0,0,0,0,34.17,0,0,0,0,0,0,0,0,0,0,0,762.33,42.06,0,0,344.36,0,0,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,22.03,0,59.79,0,3.15,44.06,0,0,0,0,0,22.03,0,0,0,0,0,0,0,0,0,0,0,708.07,31.47,0,0,204.55,0,0,3.15,0,37.76,0,9.44,3.15,0,0,0,0,0
 14-21,0,0,1,8,47,11,28,0,1,0,18,6,1,1,0,0,0,0,0,1,33,0,0,26,500,9,3,1,24,0,0,2,62,1,2,71,190,0,0,2,0,0
 24-34,0,0,0.82,4.1,33.66,4.93,121.49,0,4.1,3.28,30.37,3.28,0,0.82,3.28,6.57,0.82,2.46,2.46,4.93,115.74,1.64,0.82,52.53,1443.89,9.85,10.67,14.78,0,0,13.13,0,0,4.93,4.93,22.16,334.91,0,0,27.09,0,2.46
 36-46,0,0,0,1.61,13.7,2.42,286.82,1.61,4.83,3.22,32.23,0.81,0.81,1.61,1.61,2.42,3.22,1.61,0,3.22,105.54,0.81,3.22,26.59,1317.27,1.61,8.06,6.45,0,0,14.5,0,0,1.61,0,0,315.82,0,0,12.09,0,0.81
 48-58,0,0,0,0,16.64,2.3,389.04,1.72,2.87,4.59,67.14,0.57,1.72,1.72,2.3,1.15,1.72,1.15,0,3.44,125.09,0.57,3.44,17.21,961.12,2.87,7.46,7.46,0,1.15,11.48,0,0,0,1.72,0,208.29,0,0,9.18,0,3.44
 60-70,0,0,0,0,14.72,4.91,550.63,1.96,5.89,4.91,86.37,2.94,1.96,0.98,5.89,2.94,3.93,0.98,2.94,0.98,148.21,0.98,2.94,18.65,912.82,0.98,6.87,4.91,0,1.96,11.78,0,0,2.94,0.98,0,140.36,0,4.91,9.82,0.98,7.85
 72-82,0,0,0.98,0,29.45,24.54,497.7,0,4.91,16.69,131.54,2.94,0.98,5.89,4.91,0.98,6.87,3.93,1.96,1.96,265.05,2.94,4.91,30.43,951.23,1.96,11.78,12.76,0.98,1.96,12.76,0,0,1.96,0,0,96.2,3.93,5.89,16.69,9.82,2.94
 84-94,0,0,4.25,0,23.36,11.68,296.31,1.06,4.25,8.5,69.03,3.19,0,5.31,6.37,6.37,8.5,2.12,0,4.25,132.75,4.25,7.43,9.56,390.83,4.25,6.37,7.43,0,1.06,24.43,0,0,2.12,0,0,47.79,4.25,4.25,11.68,4.25,4.25
 96-106,0,0,3.28,0,26.23,4.37,198.9,1.09,2.19,4.37,63.39,12.02,0,6.56,9.84,7.65,4.37,4.37,2.19,3.28,106.01,0,5.46,17.49,266.65,4.37,14.21,16.39,0,5.46,16.39,0,0,3.28,0,0,17.49,1.09,7.65,14.21,4.37,5.46
108-118,0,0,1.53,0.77,25.28,8.43,148.6,2.3,0.77,1.53,42.13,7.66,0,0.77,9.96,4.6,4.6,2.3,0.77,3.06,94.98,0,3.83,16.09,373.02,3.06,6.89,7.66,0,1.53,9.96,0,0,1.53,0.77,0,8.43,4.6,3.83,7.66,2.3,3.83
120,0,0,0,0,70.55,25.48,158.74,1.96,1.96,5.88,58.79,15.68,0,5.88,13.72,13.72,1.96,3.92,1.96,5.88,78.39,0,3.92,19.6,448.79,5.88,7.84,21.56,0,3.92,43.12,0,0,5.88,0,0,1.96,1.96,3.92,15.68,0,0
