stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,52.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,55.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89,5.26,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,6.29,0,0,0,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,18.88,18.88,0,0,18.88,0,0,0,0,3.15,0,3.15,0,0,0,0,0,0
 14-21,0,0,1,0,523,6,24,0,13,0,3,0,0,2,0,0,0,0,0,0,125,9,0,205,59,25,0,15,27,0,1,0,29,7,2,57,42,0,0,4,0,0
 24-34,0,0,0,0.82,205.21,1.64,24.63,0.82,61.56,1.64,4.93,0,0,10.67,0,1.64,0,0,0.82,1.64,250.36,3.28,1.64,219.17,88.65,70.59,0,6.57,0,0.82,6.57,0,0,12.31,0,4.93,22.16,0,0,8.21,0,0
 36-46,0,0,0,0,41.09,0,16.92,1.61,49.95,4.83,6.45,0,0,13.7,0,0.81,0,0.81,0,1.61,321.46,1.61,4.03,103.93,62.84,80.57,2.42,3.22,0,0,6.45,0,0,8.06,0.81,0,13.7,0,0,8.06,0,0
 48-58,0,0,0,0,16.64,0.57,23.53,0.57,37.3,16.07,9.75,0,0,3.44,0,0,1.15,0.57,0,0.57,222.06,0.57,5.16,39.59,47.05,36.72,0,4.02,0,0,5.16,0,0,5.16,0,0,6.89,0,0,4.02,0,0.57
 60-70,0,0,0,0,8.83,0.98,49.08,0,43.19,14.72,10.8,0,0,3.93,0,1.96,0.98,0,0,0.98,283.66,0,2.94,24.54,34.35,49.08,0.98,9.82,0,2.94,7.85,0,0,4.91,0,0,4.91,0,5.89,6.87,0.98,0
 72-82,0,0,0,0,17.67,2.94,61.84,0,43.19,28.47,12.76,0,0,1.96,0,1.96,0,0,0,1.96,347.51,0.98,12.76,25.52,53.01,60.86,0,7.85,0,1.96,0,0,0,2.94,0,0,2.94,0,11.78,14.72,6.87,0
 84-94,1.06,0,0,0,32.92,0,56.29,0,108.33,27.61,14.87,0,0,1.06,3.19,0,0,1.06,0,2.12,238.96,0,8.5,15.93,26.55,82.84,0,5.31,0,0,8.5,0,0,2.12,0,0,0,0,22.3,9.56,8.5,1.06
 96-106,1.09,0,0,0,60.11,2.19,66.66,1.09,118.03,14.21,24.04,0,0,3.28,5.46,1.09,1.09,0,1.09,2.19,292.88,2.19,24.04,22.95,50.27,78.68,1.09,5.46,0,3.28,7.65,1.09,0,9.84,0,0,0,1.09,10.93,16.39,16.39,1.09
108-118,1.53,0,0,0,93.45,0,48.26,0,264.26,17.62,16.09,3.83,0,3.06,2.3,10.72,2.3,0.77,0,8.43,259.66,0.77,24.51,29.87,36,109.53,0,13.02,0,3.83,0.77,0,0,3.06,0.77,0,2.3,0.77,5.36,20.68,11.49,0.77
120,0,0,0,0,43.12,1.96,25.48,0,137.18,15.68,9.8,0,0,3.92,1.96,1.96,1.96,0,0,1.96,221.46,3.92,1.96,17.64,23.52,84.27,0,7.84,0,1.96,0,0,0,3.92,0,0,1.96,0,7.84,15.68,5.88,0
