stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,224.02,3597.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.07,0,0,0,0,0,0,0,0,0,0,0
  5-6,226.8,3549.06,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,104.2,18.39,0,0,18.39,0,49.04,0,0,0,0,0,0,0,0,0,0,0
  7-9,78.86,81.49,0,152.47,0,0,0,244.47,0,0,0,0,0,89.38,0,0,0,0,0,0,0,0,0,0,0,2110.86,68.35,0,0,825.42,0,7.89,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,53.5,0,97.56,0,15.73,0,204.55,0,0,0,0,0,15.73,0,0,0,0,0,0,0,0,0,0,0,1831.54,56.65,0,0,695.48,0,3.15,0,12.59,66.09,0,0,6.29,0,0,0,0,0
 14-21,0,0,1,13,246,51,0,122,0,5,0,37,14,0,4,3,3,0,3,0,2,136,0,0,93,1432,29,5,21,40,0,15,2,123,6,7,164,478,0,0,12,0,1
 24-34,0,0,3.28,10.67,91.12,5.75,0,229.84,0,6.57,2.46,41.86,4.93,0.82,4.93,0.82,4.93,1.64,5.75,4.1,1.64,222.45,0,3.28,97.68,1881.4,7.39,11.49,18.88,0,0,45.15,0,0.82,8.21,0.82,25.45,485.95,0,0,50.89,0,5.75
 36-46,0,0,1.61,0.81,42.7,0.81,0,414.92,0.81,5.64,4.03,73.32,1.61,0,4.83,2.42,0.81,1.61,1.61,1.61,3.22,249.76,0.81,6.45,67.68,2028.68,6.45,20.95,12.89,0,0,41.09,0,0,3.22,0.81,1.61,485.82,0,0,13.7,0,5.64
 48-58,0,0,1.15,0,31.56,2.3,0,483.72,2.87,2.87,12.62,111.89,2.3,0.57,4.59,1.72,1.72,3.44,6.31,5.74,5.16,290.92,1.72,8.61,51.07,1405.82,3.44,10.9,12.05,0,0,29.26,0,0,2.3,0,0,300.67,0,0.57,22.38,0.57,5.74
 60-70,0,0,0.98,0,28.46,3.93,0,525.11,1.96,2.94,7.85,128.58,4.91,0.98,10.8,5.89,3.93,5.89,7.85,0,1.96,303.29,0,8.83,32.39,1518.41,0,5.89,10.8,0,3.93,35.33,0,0,6.87,1.96,0,180.6,3.93,5.89,25.52,2.94,3.93
 72-82,0,0,4.91,0,43.19,20.61,0,406.41,0,1.96,9.82,114.85,8.83,0,10.8,5.89,7.85,4.91,12.76,3.93,2.94,357.32,1.96,14.72,48.1,1066.08,1.96,13.74,16.69,0,1.96,22.58,0,0.98,3.93,0,0,83.44,2.94,7.85,35.34,15.71,8.83
 84-94,0,0,1.06,1.06,72.22,7.43,1.06,319.67,0,13.81,5.31,91.34,16.99,0,3.19,12.74,10.62,7.43,8.5,3.19,3.19,207.1,6.37,11.68,40.36,583.06,5.31,7.43,23.36,0,1.06,92.4,0,0,4.25,0,0,50.98,6.37,12.74,32.92,4.25,3.19
 96-106,0,0,2.19,0,54.64,14.21,1.09,217.48,0,6.56,5.46,77.59,13.11,0,7.65,21.86,3.28,3.28,12.02,5.46,5.46,206.55,4.37,7.65,17.49,480.85,2.19,19.67,37.16,0,6.56,87.43,0,0,1.09,2.19,0,31.69,8.74,3.28,25.14,9.84,8.74
108-118,0,0,3.06,0,68.94,6.89,0.77,180.77,0.77,15.32,9.19,81.19,12.26,0,3.83,24.51,13.02,13.02,9.19,3.83,3.06,178.47,2.3,9.96,24.51,553.03,7.66,11.49,24.51,0,3.06,60.51,0,0,3.06,3.06,0,19.92,14.55,3.83,25.28,2.3,9.96
120,0,0,0,0,56.83,7.84,0,158.74,0,9.8,3.92,72.51,11.76,0,1.96,21.56,1.96,1.96,9.8,1.96,1.96,111.71,7.84,7.84,15.68,513.46,1.96,9.8,17.64,0,3.92,37.24,0,0,3.92,0,0,11.76,1.96,3.92,15.68,5.88,1.96
