stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,105.42,2688.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.6,0,0,0,0,0,0,0,0,0,0,0
  5-6,98.07,925.57,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,42.91,0,0,0,18.39,0,18.39,0,0,0,0,0,0,0,0,0,0,0
  7-9,28.92,31.54,0,52.57,0,0,73.6,0,0,0,0,0,42.06,0,0,0,0,0,0,0,0,0,0,0,594.09,18.4,0,0,276.01,0,0,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,44.06,0,75.53,0,6.29,107,0,0,0,0,0,28.32,0,0,0,0,0,0,0,0,0,0,0,1283.96,40.91,0,0,465.75,0,3.15,6.29,3.15,69.23,0,18.88,0,0,0,0,0,0
 14-21,0,0,0,2,117,29,50,0,2,0,13,4,1,2,0,0,0,0,0,1,68,0,0,43,725,10,6,13,14,0,7,0,112,7,10,107,192,0,0,7,0,0
 24-34,0,0.82,0,5.75,42.68,4.93,168.28,0,1.64,1.64,30.37,4.1,1.64,0.82,0.82,4.93,2.46,2.46,4.1,0.82,115.74,1.64,0,62.39,1273.97,7.39,10.67,18.06,0,0,20.52,0,0,4.1,3.28,23.8,301.25,0,0,25.45,0,1.64
 36-46,0,0,0,1.61,12.09,0.81,328.71,0,2.42,1.61,36.26,1.61,0,4.83,0.81,0,1.61,4.03,1.61,1.61,119.24,0,1.61,42.7,1040.92,1.61,5.64,5.64,0,0,8.86,0,0,0.81,1.61,0.81,240.9,0,0.81,6.45,0,1.61
 48-58,0.57,0,0.57,0,11.48,2.87,597.9,0.57,1.72,5.16,82.05,1.15,0,4.02,0,1.15,1.15,2.3,1.72,2.3,179.6,0.57,9.18,36.15,869.31,0.57,9.18,9.18,0,1.72,7.46,0,0,1.72,0,0,195.67,0,1.15,11.48,1.15,3.44
 60-70,0,0,0.98,0,19.63,0,619.34,1.96,3.93,2.94,83.43,3.93,0.98,0.98,4.91,0.98,0.98,1.96,1.96,1.96,166.86,2.94,6.87,26.5,683.14,3.93,1.96,4.91,0,0,15.7,0,0,2.94,0,0,85.39,0.98,2.94,4.91,1.96,0.98
 72-82,0,0,0,0,29.45,7.85,542.86,1.96,0,13.74,132.52,8.83,0,3.93,5.89,3.93,3.93,3.93,2.94,0.98,261.12,4.91,12.76,30.43,692.07,1.96,6.87,11.78,0,5.89,11.78,0,0,1.96,0.98,0,61.84,0.98,3.93,18.65,3.93,0
 84-94,0,0,2.12,0,28.68,4.25,364.28,1.06,3.19,7.43,87.09,7.43,0,1.06,10.62,4.25,4.25,2.12,2.12,0,159.31,0,2.12,28.68,370.65,0,3.19,14.87,0,0,45.67,0,0,1.06,2.12,0,35.05,5.31,4.25,10.62,5.31,1.06
 96-106,1.09,0,2.19,0,27.32,9.84,268.84,1.09,4.37,6.56,84.15,10.93,0,3.28,9.84,3.28,4.37,7.65,5.46,1.09,124.58,1.09,5.46,24.04,310.37,0,10.93,28.41,0,1.09,24.04,0,0,1.09,0,0,18.58,0,0,15.3,5.46,3.28
108-118,0,0,0.77,0,29.87,11.49,199.15,0.77,8.43,3.83,81.96,6.89,0,0.77,6.89,4.6,3.83,6.13,3.83,1.53,108,1.53,2.3,20.68,353.11,3.06,5.36,9.19,0,0.77,26.81,0,0,1.53,1.53,0,12.26,0,1.53,11.49,6.13,3.06
120,0,0,0,0,41.16,9.8,135.23,3.92,5.88,3.92,50.95,5.88,0,3.92,11.76,5.88,3.92,9.8,0,0,88.19,1.96,1.96,33.32,272.41,5.88,11.76,9.8,0,1.96,21.56,0,0,1.96,1.96,0,5.88,1.96,0,5.88,1.96,1.96
