stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,263.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,67.43,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,2.63,0,2.63,0,0,5.26,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,39.43,10.51,0,0,28.92,0,2.63,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,18.88,0,3.15,12.59,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,3.15,185.67,12.59,0,0,69.23,0,0,6.29,3.15,6.29,0,0,3.15,0,0,0,0,0
 14-21,0,0,0,0,7,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,3,64,2,0,1,4,0,0,0,18,0,0,11,16,0,0,1,0,0
 24-34,0,0,0.82,1.64,4.1,0,14.78,0,1.64,0.82,1.64,0.82,0,0,0.82,0.82,0,0,0,0,9.85,2.46,0,6.57,241.33,0.82,4.1,0,0,0,4.93,0,0,0,0.82,4.1,50.89,0,0,2.46,0,0
 36-46,0,0,0,0,1.61,0.81,45.92,0.81,1.61,0,15.31,0,0,2.42,0,0,0,0,0,0,19.34,0,0,4.03,398,0.81,0,2.42,0,0,7.25,0,0,0.81,0,0,70.09,0,0.81,5.64,0,0
 48-58,0,0,0,0,1.15,0.57,47.63,0.57,0,0.57,17.21,0,0,0.57,0.57,0,0,0.57,0,0.57,29.26,0,0,2.87,211.16,0.57,0,1.72,0,0.57,0,0,0,0.57,0.57,0,47.05,0,0,0.57,0,0.57
 60-70,0,0,0,0,3.93,0.98,96.19,0,2.94,1.96,40.24,0,0,0.98,0.98,0,0,1.96,0,0,57.91,0.98,0,3.93,276.79,0,1.96,3.93,0,0,2.94,0,0,0,0,0,36.32,0,0.98,2.94,0,1.96
 72-82,0,0,0.98,0,3.93,1.96,47.12,0,0.98,3.93,28.47,0.98,0,0,0.98,0.98,1.96,0.98,0,0,70.68,0,0.98,5.89,197.31,0,4.91,1.96,0,0.98,5.89,0,0,0,0,0,13.74,0,0.98,8.83,3.93,0.98
 84-94,0,0,1.06,0,7.43,6.37,57.35,1.06,1.06,3.19,20.18,1.06,0,0,1.06,3.19,2.12,1.06,0,1.06,38.23,0,1.06,0,86.03,0,0,3.19,0,1.06,6.37,0,0,0,0,0,10.62,2.12,0,4.25,4.25,1.06
 96-106,0,0,0,0,6.56,1.09,39.34,1.09,1.09,3.28,19.67,2.19,0,0,4.37,2.19,1.09,2.19,1.09,0,43.71,0,2.19,5.46,79.78,1.09,1.09,6.56,0,0,14.21,0,0,0,0,0,7.65,3.28,2.19,7.65,4.37,0
108-118,0,0,1.53,0,3.06,0.77,26.04,0,1.53,1.53,16.09,2.3,0,0,1.53,1.53,0,0,1.53,0.77,39.83,0.77,0.77,1.53,86.55,1.53,3.06,5.36,0,0,3.83,0,0,1.53,0.77,0,6.13,1.53,0.77,6.89,3.83,0
120,0,0,3.92,0,7.84,3.92,21.56,0,1.96,0,9.8,1.96,0,1.96,5.88,0,0,0,0,0,35.28,1.96,0,9.8,82.31,0,5.88,1.96,0,0,9.8,0,0,0,0,0,7.84,1.96,0,0,0,0
