stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,65.89,2227.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.6,0,0,0,0,0,0,0,0,0,0,0
  5-6,67.43,404.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,0,0,2.63,0,0,7.89,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,70.98,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,12.59,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.06,0,0,0,31.47,0,0,3.15,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,13,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,0,0,7,22,0,1,0,0,0,3,0,4,0,1,4,6,0,0,1,0,0
 24-34,0,0,0,0,6.57,0.82,12.31,0,0.82,0.82,3.28,0,0,0.82,1.64,0.82,0,1.64,0.82,0,21.34,0,0,8.21,110.82,2.46,0.82,1.64,0,0,15.6,0,0,0.82,0,3.28,32.83,0,0,9.85,0,1.64
 36-46,0,0,0.81,0,0,0,13.7,0,0,2.42,6.45,0,0,0,0.81,0,0,0.81,0,0.81,30.62,0,0,4.03,117.63,0,4.03,1.61,0,0,10.47,0,0,0,0,0,20.14,0,0,2.42,0,0.81
 48-58,0,0,0,0,2.3,0.57,30.41,0,0,2.87,10.9,1.15,0,0,0,0,0,0,0,1.15,22.38,0.57,0.57,6.89,53.36,0.57,2.3,1.15,0,0,5.74,0,0,0,0,0,21.8,0,0,2.3,0,0.57
 60-70,0,0,0.98,0,5.89,0.98,44.17,0,0,0.98,25.52,0,0,0,0,0,0.98,0.98,0,0,32.39,0,0.98,5.89,87.36,0,1.96,2.94,0,0,7.85,0,0,1.96,0,0,10.8,0,0.98,0,0,1.96
 72-82,0,0,0.98,0,2.94,0,70.68,0,0,3.93,26.5,2.94,0,0,0,0,0.98,0.98,0,0,70.68,0,0.98,5.89,74.61,0,5.89,2.94,0,0,10.8,0,0,0,0,0,10.8,1.96,0.98,4.91,0,0.98
 84-94,0,0,0,0,4.25,0,60.54,2.12,1.06,3.19,15.93,1.06,1.06,0,3.19,1.06,1.06,4.25,1.06,0,35.05,1.06,0,6.37,46.73,0,3.19,4.25,0,0,26.55,0,0,1.06,0,0,6.37,2.12,1.06,4.25,2.12,0
 96-106,0,0,1.09,0,12.02,1.09,76.5,0,1.09,5.46,28.41,4.37,0,0,4.37,0,0,1.09,1.09,0,44.81,2.19,3.28,2.19,43.71,0,9.84,5.46,0,0,28.41,0,0,0,0,0,3.28,4.37,0,12.02,1.09,1.09
108-118,0,0,0,0.77,14.55,0,54.38,0,1.53,3.06,20.68,3.83,0,1.53,4.6,1.53,1.53,2.3,0,0,32.17,0.77,4.6,3.83,65.11,0,3.83,5.36,0,0,15.32,1.53,0,0.77,0,0,3.06,0.77,0.77,3.83,1.53,3.06
120,0,0,0,0,5.88,0,27.44,0,1.96,3.92,15.68,9.8,0,0,3.92,1.96,3.92,1.96,0,0,45.08,1.96,0,0,68.59,0,5.88,1.96,0,3.92,33.32,0,0,1.96,0,0,1.96,7.84,0,3.92,0,0
