stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  5-6,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.17,28.92,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,100.7,0,0,0,6.29,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,1233.61,151.05,0,0,53.5,0,0,3.15,9.44,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,38,1490,9,0,157,0,12,0,1,21,4,0,0,4,0,8,1,0,16,5,0,14,176,515,10,133,2,0,2,17,2,2,871,21,0,0,0,0,0
 24-34,0,0,0.82,21.34,958.76,1.64,0,357.07,44.33,88.65,0.82,3.28,9.03,0,0.82,0,1.64,0,80.44,4.93,0,68.13,10.67,0.82,31.19,425.2,244.62,9.85,127.23,0.82,0,7.39,0,1.64,1.64,287.3,35.3,0,0,0.82,0,0
 36-46,0,0,1.61,1.61,334.35,0,0,186.92,31.42,97.49,0.81,1.61,2.42,0,0,0,0,0,57.2,7.25,0,134.55,2.42,0,15.31,658.23,199.81,4.83,71.7,0,0,6.45,0,0,8.86,3.22,94.26,0,1.61,4.03,0,1.61
 48-58,0,0,1.72,0,312.15,0,0,311.58,23.53,144.03,5.74,21.8,1.72,1.15,1.72,1.15,1.15,0.57,49.35,4.59,1.72,210.01,2.3,1.72,31.56,1048.92,138.29,4.59,78.04,0.57,0.57,6.31,0,0.57,12.05,0,181.32,0,0.57,2.3,0,1.72
 60-70,0.98,0,5.89,0,320.96,0.98,0,596.77,24.54,141.34,3.93,32.39,5.89,0,2.94,0.98,1.96,0.98,57.91,3.93,0,338.63,7.85,5.89,30.43,1557.68,102.08,1.96,83.43,0,8.83,4.91,0,2.94,10.8,0,252.25,1.96,9.82,0,2.94,2.94
 72-82,0,0,12.76,0,337.69,9.82,0,621.39,8.83,117.8,1.96,98.17,10.8,0.98,8.83,0.98,5.89,2.94,84.42,2.94,0,548.75,7.85,15.71,53.99,1474.46,82.46,3.93,97.18,0.98,10.8,2.94,0,0.98,2.94,0,154.12,10.8,24.54,6.87,7.85,1.96
 84-94,1.06,0,9.56,0,585.18,5.31,0,432.25,8.5,201.79,6.37,72.22,16.99,0,5.31,4.25,11.68,2.12,104.08,0,1.06,361.09,7.43,19.12,53.1,824.14,115.76,7.43,124.26,0,6.37,12.74,0,0,6.37,0,90.27,33.99,24.43,0,4.25,0
 96-106,1.09,0,8.74,0,627.29,6.56,0,386.87,17.49,182.51,4.37,102.73,27.32,0,7.65,8.74,12.02,3.28,136.61,2.19,0,343.15,5.46,9.84,56.83,748.6,93.98,9.84,142.07,0,12.02,15.3,0,1.09,10.93,0,51.36,87.43,19.67,5.46,8.74,0
108-118,0,0,6.89,2.3,601.28,3.06,2.3,304.85,14.55,213.7,4.6,90.38,26.04,0,3.06,5.36,11.49,0.77,94.21,1.53,0.77,299.49,1.53,7.66,45.96,793.54,119.49,5.36,110.3,0,16.09,6.89,0,2.3,8.43,0,39.83,78.89,26.81,3.06,9.96,0
120,3.92,0,5.88,1.96,480.15,1.96,0,272.41,3.92,160.7,3.92,82.31,27.44,0,5.88,1.96,11.76,1.96,50.95,3.92,1.96,292.01,9.8,5.88,64.67,966.17,166.58,5.88,101.91,1.96,13.72,13.72,0,1.96,3.92,0,48.99,21.56,17.64,7.84,7.84,1.96
