stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,39.53,645.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0,0
  5-6,67.43,1127.85,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,36.78,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,18.4,13.14,0,34.17,0,0,55.2,0,0,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,525.74,21.03,0,0,157.72,0,0,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,18.88,0,6.29,37.76,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,245.46,6.29,0,0,107,0,0,3.15,3.15,9.44,0,0,0,0,0,0,0,0
 14-21,0,0,0,3,24,7,15,0,0,0,1,3,0,1,0,1,0,0,0,0,14,0,0,10,200,4,1,5,2,0,2,0,25,2,2,20,63,0,0,1,0,0
 24-34,0,0,0,0,9.85,0,27.09,0,0,0.82,5.75,1.64,0,0.82,1.64,0,0,2.46,0,0.82,29.55,0,0,9.03,312.75,0,3.28,4.1,0,0,6.57,0,0,0.82,0,7.39,50.89,0,0,8.21,0,0
 36-46,0,0,0,0,2.42,0,33.03,0,0.81,0,10.47,0,0,0.81,0,0,0,0.81,0,0.81,29,0,0.81,8.06,264.26,0,3.22,3.22,0,0,4.83,0,0.81,0,0.81,0,71.7,0,0,3.22,0,0.81
 48-58,0,0,0.57,0,2.87,0,76.89,0,0,0,14.92,0,0,0,0,0.57,0.57,0.57,0,0,32.13,0.57,0,3.44,245.01,0,1.72,0.57,0,0,2.87,0,0,0,0,0,47.05,0,0.57,2.3,0,1.15
 60-70,0,0,0.98,0,0.98,0,64.78,0,0,0.98,9.82,0,0,0.98,0,0,0,0.98,0,0,24.54,0.98,1.96,2.94,170.78,0,0.98,0.98,0,0,3.93,0,0,0,0,0,25.52,0,0.98,3.93,0,0.98
 72-82,0,0,0,0,0,3.93,91.29,0,0,0.98,26.5,0.98,0,0.98,0.98,0,0,2.94,0.98,0,36.32,0,3.93,6.87,203.2,0,2.94,0,0,0,4.91,0,0,0,0,0,21.6,0.98,0.98,0,0,1.96
 84-94,0,0,1.06,1.06,3.19,2.12,74.34,0,1.06,2.12,27.61,2.12,0,0,1.06,1.06,1.06,2.12,1.06,0,36.11,0,2.12,0,114.7,0,0,1.06,0,0,13.81,0,0,1.06,0,0,12.74,0,1.06,4.25,1.06,1.06
 96-106,0,0,0,0,7.65,0,42.62,0,3.28,0,21.86,2.19,0,0,0,1.09,3.28,1.09,2.19,0,32.79,1.09,1.09,1.09,91.8,0,4.37,1.09,0,1.09,13.11,0,0,0,0,0,7.65,0,0,5.46,1.09,3.28
108-118,0,0,0,0,9.96,4.6,30.64,0.77,2.3,3.06,7.66,0.77,0,0,2.3,0.77,0,1.53,0.77,0,33.7,0.77,2.3,3.83,117.19,1.53,3.83,2.3,0,1.53,13.79,0,0,0.77,0,0,1.53,0,0.77,3.06,0.77,0
120,0,0,1.96,0,13.72,3.92,23.52,0,0,0,5.88,5.88,0,1.96,7.84,0,0,0,0,0,19.6,1.96,1.96,0,129.35,0,0,3.92,0,0,5.88,0,0,1.96,0,0,0,0,1.96,5.88,1.96,0
