stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,1120.12,26909.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540.3,0,0,0,0,0,0,0,0,0,0,0
  5-6,827.5,18186.63,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.94,0,0,0,6.13,0,257.44,0,0,0,0,0,0,0,0,0,0,0
  7-9,155.09,5.26,0,2.63,0,0,5.26,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,168.24,94.63,0,0,28.92,0,0,13.14,0,0,0,0,0,0,0,0,0,0
 10-12,6.29,9.44,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.38,169.94,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,13,3,79,11,55,0,0,0,0,1,1,0,0,1,5,0,0,45,226,0,0,107,733,47,48,13,2,0,2,0,10,1,1,9,108,0,0,2,0,38
 24-34,0,0,7.39,4.93,54.18,2.46,27.91,0,1.64,14.78,0,0,1.64,0.82,0,0.82,18.06,12.31,0,96.04,617.28,0,1.64,186.33,292.22,50.07,90.29,24.63,0,0,2.46,0,1.64,3.28,0,2.46,46.79,0,0,3.28,0,128.05
 36-46,0.81,0,1.61,0,29,0,5.64,0,0.81,35.45,0,0,0,0,0,0.81,10.47,15.31,0,19.34,513.21,0.81,6.45,161.94,217.53,13.7,31.42,1.61,0,0.81,0.81,0,2.42,1.61,0,0,14.5,0,1.61,0.81,0,55.59
 48-58,0,0,2.3,0,25.25,0.57,29.84,0.57,0.57,56.81,5.16,0,18.94,1.72,0,0.57,22.95,7.46,0,1.15,669.63,0,24.67,123.37,215.18,5.16,16.07,1.72,0,0.57,1.72,0,0,2.87,0,0,12.62,0,4.02,2.3,2.3,30.99
 60-70,0,0,2.94,0,48.09,0,16.69,0,0.98,46.13,8.83,1.96,4.91,0,0.98,2.94,48.09,6.87,0,0.98,592.84,0.98,53.98,50.06,134.47,0.98,10.8,0.98,0,9.82,0,0,0,3.93,0,0,2.94,1.96,24.54,0.98,10.8,21.59
 72-82,0,0,4.91,0,40.25,1.96,53.99,0.98,0.98,110.93,17.67,2.94,6.87,3.93,1.96,1.96,54.97,17.67,0,2.94,785.33,0.98,57.92,86.39,169.83,0,8.83,0,0,23.56,1.96,0,0,3.93,0,0,4.91,3.93,58.9,10.8,55.95,22.58
 84-94,0,0,7.43,0,57.35,1.06,73.28,0,0,59.47,16.99,3.19,10.62,2.12,3.19,5.31,77.53,18.05,1.06,1.06,473.67,1.06,84.96,49.92,97.71,3.19,11.68,0,0,15.93,3.19,0,0,0,0,0,1.06,7.43,52.04,7.43,44.61,20.18
 96-106,0,0,6.56,0,57.92,0,57.92,0,1.09,43.71,19.67,14.21,0,0,4.37,4.37,79.78,13.11,2.19,0,442.6,1.09,46.99,50.27,113.66,4.37,18.58,3.28,0,30.6,2.19,2.19,0,5.46,0,0,1.09,13.11,26.23,8.74,65.57,15.3
108-118,0,0,3.06,0.77,39.83,0.77,28.34,0,2.3,49.02,13.02,14.55,0,0,2.3,3.06,123.32,10.72,0.77,0.77,373.79,0.77,30.64,29.87,106.47,0,24.51,1.53,0,35.23,1.53,0,0,1.53,0,0,0.77,8.43,16.09,8.43,36,24.51
120,0,0,1.96,0,13.72,1.96,25.48,0,0,37.24,15.68,1.96,0,1.96,0,1.96,58.79,3.92,0,0,217.54,0,37.24,29.4,86.23,0,7.84,1.96,1.96,25.48,0,1.96,0,1.96,0,0,0,3.92,11.76,9.8,33.32,7.84
