stage,axial,blastomeres,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,303.09,3992.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.67,0,0,0,0,0,0,0,0,0,0,0
  5-6,343.26,4811.76,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,116.46,12.26,0,0,61.3,0,79.69,0,0,0,0,0,0,0,0,0,0,0
  7-9,65.72,76.23,84.12,0,0,0,215.55,0,0,0,0,0,68.35,0,0,0,0,0,0,0,0,0,0,0,1897.93,44.69,0,0,722.9,0,7.89,7.89,0,0,0,0,0,0,0,0,0,0
 10-12,0,37.76,81.82,0,9.44,0,160.5,0,0,0,0,0,34.62,0,0,0,0,0,0,0,0,0,0,0,1085.7,22.03,0,0,490.93,0,9.44,12.59,3.15,34.62,0,3.15,3.15,0,0,0,0,0
 14-21,0,2,26,185,47,0,82,0,0,0,26,3,2,2,1,1,1,1,1,0,79,1,0,88,1164,15,2,15,34,0,60,1,176,16,0,139,348,0,0,3,0,0
 24-34,0,0.82,3.28,50.07,22.98,0,219.17,0,1.64,0,41.86,1.64,0.82,2.46,5.75,0.82,0.82,0.82,2.46,0,173.2,0,0,77.98,1561.27,10.67,11.49,18.06,0,0,123.13,0,0.82,2.46,1.64,9.85,400.58,0,0,23.8,0,3.28
 36-46,0,0,0,24.17,4.83,0,450.37,0,1.61,0.81,28.2,2.42,0,0,6.45,0,2.42,3.22,0.81,0,140.99,0.81,4.03,48.34,950.69,4.83,3.22,4.03,0,0,41.89,0,0,0.81,0,0,259.43,0,0,12.09,0,2.42
 48-58,0,0,1.15,33.85,4.59,0,520.44,0,1.72,1.15,28.12,1.15,0,5.74,6.31,0.57,2.87,1.15,1.15,0.57,152.63,2.87,6.31,29.26,481.42,5.16,4.02,8.03,0,0,14.92,0,0,0,0,0,96.4,0,0,13.77,0,2.3
 60-70,0,0,0,35.33,1.96,0,411.26,0,0.98,1.96,48.09,5.89,0,0.98,2.94,0,3.93,2.94,0,0.98,152.14,0,8.83,16.69,248.33,5.89,0.98,4.91,0,0.98,11.78,0,0,0.98,0,0,19.63,0,0,6.87,0.98,0.98
 72-82,0,0,0,31.41,0,1.96,150.19,0.98,0.98,1.96,42.21,7.85,0,0.98,8.83,2.94,2.94,1.96,1.96,0.98,123.69,0,7.85,21.6,204.19,0.98,5.89,5.89,0,0.98,8.83,0,0,0.98,0,0,8.83,0,0.98,9.82,0,0.98
 84-94,0,0,0,42.48,5.31,2.12,145.5,0,1.06,0,24.43,14.87,0,1.06,15.93,6.37,4.25,3.19,5.31,0,88.15,0,8.5,18.05,156.12,1.06,4.25,8.5,0,1.06,9.56,0,0,3.19,0,0,3.19,2.12,2.12,18.05,1.06,0
 96-106,0,0,0,25.14,3.28,3.28,97.26,0,1.09,1.09,19.67,12.02,0,3.28,14.21,0,4.37,1.09,2.19,0,53.55,0,2.19,13.11,110.38,2.19,5.46,5.46,0,0,17.49,0,0,2.19,0,0,1.09,1.09,1.09,17.49,1.09,0
108-118,0,0,0,16.09,7.66,1.53,80.43,0,0,1.53,28.34,6.13,0,0.77,10.72,0,3.83,0.77,4.6,0.77,36.77,0,4.6,13.02,136.34,3.06,4.6,3.06,0,0,8.43,0,0,3.06,0,0,3.83,0.77,0,7.66,0,0.77
120,0,0,0,11.76,17.64,0,109.75,0,1.96,0,13.72,3.92,0,1.96,17.64,0,1.96,0,0,0,45.08,0,1.96,11.76,141.1,3.92,1.96,1.96,0,1.96,1.96,1.96,0,0,0,0,3.92,0,0,15.68,0,0
