stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,540.3,10568.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.27,0,0,0,0,0,0,0,0,0,0,0
  5-6,839.76,10156.81,0,18.39,0,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0,0,147.11,6.13,0,0,61.3,0,128.72,0,0,0,0,0,0,0,0,0,0,0
  7-9,57.83,99.89,0,173.5,0,0,0,344.36,0,0,0,0,0,65.72,0,0,0,0,0,0,0,0,0,0,0,3656.54,120.92,0,0,1345.9,0,10.51,28.92,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,88.12,0,138.47,0,9.44,0,311.55,0,0,0,0,0,22.03,0,0,0,0,0,3.15,0,0,0,0,0,2306.73,69.23,0,0,915.77,0,0,3.15,3.15,72.38,0,12.59,6.29,0,0,0,0,0
 14-21,1,0,1,15,139,39,0,108,0,0,0,34,8,1,2,0,4,1,0,1,1,93,0,0,74,1326,17,6,9,30,0,8,1,122,8,4,155,402,0,0,6,0,0
 24-34,0,0.82,0.82,5.75,54.18,4.93,0,181.41,0,2.46,2.46,26.27,1.64,0.82,1.64,1.64,3.28,1.64,4.93,1.64,0.82,124.77,0.82,2.46,47.61,1636.79,4.93,17.24,16.42,0,0,39.4,1.64,0.82,1.64,0,22.98,348.86,0,0,22.16,0,0
 36-46,0,0,0,0,13.7,0.81,0,281.18,0.81,1.61,0.81,46.73,3.22,0.81,4.03,0.81,0.81,0,2.42,1.61,2.42,135.35,0.81,1.61,37.87,1498.54,2.42,13.7,8.06,0,0,27.39,0,0.81,2.42,1.61,0.81,349.66,0,1.61,17.72,0,3.22
 48-58,0,0,0,0,18.36,0,0,384.45,2.3,4.59,6.89,72.87,1.72,0.57,1.72,1.72,2.87,0.57,2.3,2.3,1.15,140.58,0.57,6.31,32.13,991.53,2.87,6.31,8.03,0,0.57,19.51,0,0,0.57,0,0,204.27,0,1.72,8.03,0,1.72
 60-70,0,0,0,0,13.74,1.96,0,565.36,2.94,4.91,2.94,76.56,3.93,0.98,1.96,2.94,0,2.94,1.96,0,0,148.21,3.93,3.93,25.52,953.06,0.98,1.96,2.94,0,0.98,25.52,0,0,0.98,0.98,0,120.73,0,1.96,3.93,0,1.96
 72-82,0,0,2.94,0,24.54,23.56,0,377.94,0,3.93,9.82,72.64,2.94,0,3.93,2.94,4.91,0.98,9.82,1.96,0,148.23,2.94,6.87,16.69,659.68,0.98,13.74,7.85,0,1.96,23.56,0,0,3.93,0,0,50.06,2.94,3.93,25.52,1.96,0
 84-94,0,0,2.12,0,49.92,12.74,0,274.01,3.19,4.25,10.62,57.35,7.43,1.06,2.12,7.43,7.43,2.12,3.19,2.12,1.06,117.89,0,2.12,13.81,358.97,0,5.31,7.43,0,0,60.54,1.06,0,1.06,1.06,0,23.36,5.31,5.31,19.12,5.31,1.06
 96-106,0,0,5.46,0,50.27,17.49,1.09,166.11,0,5.46,4.37,49.18,12.02,0,1.09,12.02,7.65,2.19,5.46,2.19,2.19,93.98,3.28,3.28,12.02,252.45,4.37,6.56,7.65,0,2.19,59.01,0,0,1.09,1.09,0,15.3,3.28,4.37,14.21,2.19,0
108-118,0,0,1.53,0,46.72,9.19,3.83,144,3.06,6.13,5.36,53.62,10.72,0,0,13.02,5.36,4.6,3.83,3.06,2.3,76.6,3.06,1.53,16.85,274.98,3.06,6.89,16.09,0,0,38.3,0,0,1.53,0.77,0,7.66,6.13,0.77,17.62,0.77,1.53
120,0,0,1.96,0,45.08,13.72,0,125.43,0,3.92,1.96,43.12,17.64,0,0,9.8,3.92,1.96,3.92,3.92,0,47.03,1.96,0,11.76,241.05,1.96,3.92,3.92,0,1.96,35.28,0,0,0,0,0,15.68,3.92,0,15.68,1.96,3.92
