stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,39.53,1410.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0,0
  5-6,140.98,1930.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.52,0,0,0,6.13,0,55.17,0,0,0,0,0,0,0,0,0,0,0
  7-9,23.66,21.03,0,42.06,0,0,0,92,0,0,0,0,0,39.43,0,0,0,0,0,0,0,0,0,0,0,778.1,21.03,0,0,299.67,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,31.47,0,28.32,0,3.15,0,50.35,0,0,0,0,0,15.73,0,0,0,0,0,0,0,0,0,0,0,459.46,18.88,0,0,204.55,0,0,3.15,0,22.03,0,0,0,0,0,0,0,0
 14-21,0,0,1,17,119,34,0,74,0,1,0,18,5,2,2,0,2,0,0,2,4,79,0,0,77,869,17,6,6,23,0,13,5,128,2,1,173,304,0,0,10,0,1
 24-34,0,0,0.82,7.39,70.59,4.1,0,151.04,0,4.1,1.64,25.45,3.28,0,0.82,2.46,3.28,1.64,7.39,2.46,5.75,150.22,0.82,0.82,64.03,1409.41,10.67,16.42,24.63,0,0,51.71,0,0,3.28,1.64,26.27,341.48,0,0,32.01,0,1.64
 36-46,0,0,0.81,0,23.36,1.61,0,315.82,1.61,5.64,2.42,64.45,0.81,0,0.81,2.42,0.81,0.81,5.64,1.61,2.42,173.22,0,2.42,38.67,1343.05,5.64,15.31,5.64,0,0,45.12,0,0,4.03,0,0,294.07,0,0.81,16.11,0,4.03
 48-58,0.57,0,0,0,18.94,2.87,0,397.65,0,3.44,6.31,87.79,1.15,0.57,4.59,2.87,1.72,1.72,2.3,1.15,1.72,168.12,1.72,4.02,30.41,917.51,1.72,10.9,8.61,0,0.57,30.41,0.57,0,1.72,1.15,0,195.67,0,1.72,12.05,0.57,5.74
 60-70,0,0,0,0,28.46,3.93,0,541.8,2.94,5.89,6.87,107.97,2.94,0.98,1.96,3.93,1.96,1.96,3.93,0.98,0,209.06,0.98,5.89,26.5,850.98,5.89,12.76,5.89,0,0.98,37.3,0,0,3.93,0.98,0,116.8,0.98,4.91,11.78,0.98,6.87
 72-82,0,0,1.96,0,25.52,18.65,0,341.62,0.98,3.93,12.76,117.8,9.82,0.98,2.94,15.71,5.89,1.96,2.94,3.93,2.94,246.4,3.93,7.85,32.39,594.89,1.96,13.74,12.76,0,0.98,48.1,0.98,0,5.89,0.98,0,49.08,4.91,4.91,29.45,6.87,9.82
 84-94,0,0,3.19,0,57.35,13.81,2.12,289.94,0,12.74,7.43,72.22,12.74,1.06,3.19,22.3,10.62,10.62,5.31,6.37,1.06,170.99,1.06,5.31,21.24,335.6,8.5,10.62,18.05,0,2.12,145.5,0,0,6.37,1.06,0,27.61,2.12,9.56,24.43,7.43,9.56
 96-106,0,0,2.19,0,59.01,14.21,3.28,193.43,0,9.84,7.65,69.94,17.49,0,8.74,27.32,6.56,5.46,12.02,3.28,4.37,151.91,6.56,6.56,29.51,233.87,4.37,21.86,17.49,0,2.19,109.28,0,0,5.46,2.19,0,14.21,4.37,4.37,42.62,7.65,9.84
108-118,0,0,3.83,0,79.66,13.02,4.6,163.92,4.6,13.02,5.36,49.02,17.62,0,2.3,15.32,14.55,9.96,4.6,6.13,5.36,133.28,5.36,7.66,21.45,295.66,5.36,15.32,14.55,0,6.13,93.45,0,0,6.89,3.06,0,9.96,6.13,2.3,19.92,2.3,8.43
120,0,0,1.96,0,99.95,19.6,0,145.02,5.88,9.8,3.92,60.75,15.68,0,5.88,29.4,13.72,9.8,3.92,1.96,3.92,131.31,5.88,5.88,31.36,374.32,3.92,9.8,21.56,0,3.92,96.03,0,0,7.84,0,0,9.8,1.96,3.92,19.6,11.76,7.84
