stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,68.35,2.63,0,2.63,0,0,5.26,0,0,0,0,0,462.65,0,0,0,0,0,0,0,0,0,0,0,36.8,65.72,0,0,289.16,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,6.29,53.5,0,100.7,0,31.47,28.32,0,0,0,0,0,213.99,0,0,0,0,0,0,0,0,0,0,3.15,503.52,147.91,0,0,2624.57,0,3.15,0,44.06,239.17,0,56.65,0,0,0,0,0,0
 14-21,0,6,0,1,68,232,16,0,0,0,6,5,2,0,1,0,0,0,1,1,267,0,0,751,264,13,0,6,22,0,12,1,1799,3,60,2670,59,0,0,27,0,0
 24-34,0,0,0,0.82,28.73,27.09,25.45,0,0,18.06,6.57,0,1.64,3.28,0,2.46,1.64,0,3.28,0.82,423.56,0,0,704.29,224.91,13.13,0.82,1.64,0,0,4.93,0,11.49,0.82,4.1,388.26,48.43,0,0,109.99,0,0
 36-46,0,0,0,0,9.67,5.64,12.09,0,2.42,24.98,4.83,0,0,3.22,0,0,0,0,0,0,554.3,0,0.81,417.34,116.02,0.81,0.81,4.83,0,0,0,0,5.64,0,5.64,1.61,26.59,0,0,72.51,0,0
 48-58,0,0,0,0,2.3,1.15,26.4,0,2.3,19.51,1.72,0,0,1.15,0,0,0.57,1.15,0,0,643.81,0,0,290.35,75.17,0.57,0,0.57,0,0,0.57,0,0.57,0,0.57,0,21.8,0,0.57,71.73,0,1.15
 60-70,0,0,0,0,3.93,0.98,19.63,0,0.98,18.65,3.93,0,0,1.96,0.98,0,0,0,0,0,840.18,0.98,1.96,204.16,30.43,0,0,0,0,0.98,0,0,0,0,0.98,0,12.76,0,3.93,62.82,0,0.98
 72-82,0,0,0.98,0,5.89,0.98,53.99,0.98,0,24.54,8.83,0,0,9.82,0.98,0,0,4.91,0,0,1067.07,0,4.91,265.05,45.16,0.98,0,2.94,0,2.94,1.96,0,0.98,0,0,0,10.8,0,12.76,123.69,9.82,0.98
 84-94,0,0,0,0,5.31,0,99.83,2.12,2.12,11.68,9.56,0,0,8.5,0,1.06,0,3.19,0,0,805.02,0,2.12,219.84,30.8,0,1.06,0,0,0,2.12,0,0,1.06,0,0,7.43,0,11.68,110.45,2.12,0
 96-106,0,0,0,0,7.65,1.09,52.46,1.09,0,14.21,12.02,2.19,0,13.11,1.09,0,1.09,3.28,0,0,728.93,0,7.65,172.67,67.76,1.09,1.09,1.09,0,5.46,4.37,0,0,3.28,0,0,5.46,1.09,6.56,153,8.74,1.09
108-118,0,0,0,0.77,5.36,0.77,18.38,0,0,9.96,2.3,0,0,4.6,0.77,0.77,0,2.3,0.77,0,619.66,1.53,6.13,186.89,51.32,0.77,0,0,0,5.36,0.77,0,0,2.3,0,0,0.77,0,5.36,100.34,0.77,0
120,0,0,0,0,3.92,0,17.64,0,1.96,11.76,1.96,0,0,3.92,0,0,0,0,1.96,0,431.15,0,3.92,154.82,52.91,0,0,1.96,0,7.84,3.92,0,0,0,0,0,0,0,0,94.07,0,0
