stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,65.89,2846.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.25,0,0,0,0,0,0,0,0,0,0
  5-6,36.78,1170.76,0,12.26,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,55.17,0,0,0,6.13,0,24.52,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,2.63,0,18.4,0,2.63,0,0,0,0,0,0,0,36.8,0,0,0,0,0,0,0,0,0,0,0,105.15,2.63,0,0,23.66,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,12.59,0,88.12,0,6.29,0,6.29,0,0,0,0,0,53.5,0,0,0,0,0,0,0,0,0,0,3.15,550.72,0,0,0,40.91,0,3.15,0,25.18,0,0,0,0,0,0,0,0
 14-21,1,0,0,11,362,16,0,8,0,16,0,7,5,8,14,0,7,0,0,3,0,97,0,0,28,278,73,0,5,5,0,34,13,0,1,48,105,0,0,4,0,0
 24-34,0,0,0.82,1.64,297.15,4.1,0,21.34,0,53.36,2.46,12.31,3.28,0.82,9.85,1.64,4.1,1.64,3.28,3.28,4.93,81.26,1.64,0,28.73,1357.7,210.96,2.46,5.75,0,0,89.47,0.82,0.82,0,12.31,229.84,0,0,18.06,0,0.82
 36-46,0,0,0,0,140.19,0.81,0,22.56,1.61,23.36,2.42,94.26,2.42,0,8.06,0,2.42,0.81,0.81,4.03,0.81,58.81,1.61,1.61,16.92,2077.82,207.06,1.61,5.64,0,0,117.63,0,0,0,1.61,360.13,0,0,19.34,0,0.81
 48-58,0,0,0,0,120.5,0.57,0,144.03,1.15,32.71,4.02,212.88,0.57,0,3.44,0.57,3.44,1.15,1.72,2.3,0.57,81.48,1.72,2.3,13.2,1997.99,136.57,1.72,8.61,0,1.15,206.57,0,0,0.57,0,369.53,0,0,7.46,0,4.59
 60-70,1.96,0,0,0,102.08,1.96,0,496.65,0,22.58,2.94,226.73,0.98,0.98,5.89,1.96,2.94,0.98,1.96,3.93,0,116.8,0,2.94,14.72,1855.08,77.54,2.94,4.91,0,0.98,195.32,0,1.96,1.96,0,276.79,0,0.98,9.82,1.96,0
 72-82,0,0,2.94,0,162.96,9.82,0,1024.85,0,24.54,7.85,292.54,3.93,0,6.87,4.91,7.85,0.98,3.93,4.91,0,252.29,4.91,7.85,12.76,1641.34,82.46,10.8,15.71,0,1.96,342.6,0,0.98,0.98,0,149.21,0.98,3.93,27.49,8.83,3.93
 84-94,0,0,0,0,282.5,5.31,1.06,561.82,1.06,72.22,7.43,184.79,3.19,0,9.56,4.25,20.18,9.56,7.43,1.06,1.06,142.31,9.56,6.37,16.99,761.48,109.39,5.31,13.81,0,1.06,993,0,1.06,0,0,77.53,2.12,4.25,23.36,1.06,5.31
 96-106,0,0,0,0,350.8,7.65,3.28,556.26,0,61.2,2.19,193.43,5.46,0,16.39,6.56,15.3,7.65,12.02,4.37,1.09,183.6,17.49,5.46,24.04,656.8,100.54,12.02,19.67,0,2.19,785.76,0,1.09,0,0,56.83,3.28,12.02,32.79,9.84,3.28
108-118,1.53,0,0.77,0,273.45,6.13,6.89,382.22,0.77,65.87,6.13,177.7,6.13,0,6.13,13.02,12.26,12.26,9.96,6.89,0,148.6,10.72,4.6,29.87,808.86,91.15,11.49,16.09,0,1.53,583.66,0,0.77,1.53,0,36,3.06,6.13,35.23,4.6,10.72
120,3.92,0,0,0,250.85,11.76,1.96,264.57,0,54.87,1.96,127.39,15.68,0,3.92,5.88,7.84,9.8,11.76,5.88,0,105.83,5.88,11.76,11.76,627.13,82.31,9.8,19.6,0,3.92,464.47,0,0,0,0,25.48,0,9.8,27.44,3.92,1.96
