stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,250.38,4019.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.42,0,0,0,0,0,0,0,0,0,0,0
  5-6,306.48,5020.17,0,18.39,0,0,0,0,0,0,0,0,0,36.78,0,0,0,0,0,0,0,0,0,0,0,159.37,24.52,0,0,49.04,0,67.43,0,0,0,0,0,0,0,0,0,0,0
  7-9,89.38,78.86,0,152.47,0,2.63,0,446.88,0,0,0,0,0,126.18,0,0,0,0,0,0,0,0,0,0,0,3264.86,134.06,0,0,1238.12,0,5.26,13.14,0,0,0,0,0,0,0,0,0,0
 10-12,0,94.41,0,169.94,0,12.59,0,327.28,0,0,0,0,0,135.32,0,0,0,0,0,0,0,0,0,0,0,2700.1,88.12,0,0,1082.56,0,12.59,6.29,22.03,110.14,0,9.44,6.29,0,0,0,0,0
 14-21,1,0,2,30,412,226,0,353,0,1,0,34,12,81,3,2,31,3,0,5,24,188,2,0,165,2427,64,9,31,71,0,39,6,479,27,37,1105,624,0,0,6,0,25
 24-34,0,0.82,7.39,13.13,142.83,49.25,0,423.56,9.85,15.6,9.03,56.64,9.03,9.03,8.21,25.45,37.76,5.75,9.85,5.75,44.33,255.29,6.57,0.82,105.89,2429.73,27.09,48.43,32.01,0,0,113.28,1.64,4.1,11.49,24.63,243.79,560.64,0,0,53.36,0,34.48
 36-46,0,0,4.03,1.61,42.7,12.09,0,347.24,7.25,10.47,16.11,94.26,0.81,1.61,1.61,16.11,9.67,7.25,4.03,7.25,17.72,169.19,6.45,1.61,62.04,1707.21,8.86,34.64,12.09,0,0,70.09,0.81,1.61,4.83,9.67,3.22,377.05,0,0.81,24.17,0,28.2
 48-58,0.57,0,2.87,1.72,48.2,7.46,0,631.19,10.9,14.92,13.77,189.93,9.75,4.59,9.75,14.92,14.35,16.07,2.3,8.61,10.9,275.43,6.31,9.75,72.3,1660.59,9.18,20.08,16.64,0.57,1.15,54.51,0,0,5.16,9.18,0,346,0,1.72,26.4,0,20.66
 60-70,0,0,0.98,0,53.98,10.8,0.98,686.08,11.78,16.69,12.76,177.66,18.65,0.98,3.93,10.8,3.93,21.59,3.93,14.72,5.89,248.33,1.96,17.67,41.22,1263.22,7.85,15.7,18.65,0,0.98,56.93,0,0.98,5.89,7.85,0,178.64,0,2.94,18.65,0.98,17.67
 72-82,0,0,8.83,0.98,83.44,36.32,9.82,904.11,15.71,12.76,16.69,278.79,53.01,0,12.76,41.23,23.56,32.39,13.74,21.6,6.87,453.53,9.82,16.69,88.35,1413.59,5.89,48.1,29.45,0,1.96,73.62,0,0,8.83,3.93,0,131.54,9.82,9.82,40.25,14.72,15.71
 84-94,1.06,0,10.62,0,140.19,58.41,29.74,730.68,15.93,21.24,18.05,228.34,60.54,2.12,4.25,42.48,46.73,38.23,6.37,36.11,11.68,368.53,12.74,23.36,75.4,817.77,7.43,32.92,31.86,0,3.19,280.38,0,0,15.93,6.37,0,66.91,12.74,15.93,56.29,21.24,10.62
 96-106,0,0,8.74,0,154.09,59.01,10.93,509.27,16.39,15.3,16.39,217.48,66.66,0,15.3,61.2,32.79,18.58,22.95,41.53,7.65,303.81,3.28,16.39,86.33,614.18,4.37,49.18,63.39,0,8.74,187.97,1.09,0,16.39,9.84,0,38.25,9.84,12.02,52.46,16.39,17.49
108-118,0,0,6.89,0.77,137.11,60.51,23.74,423.58,10.72,25.28,9.19,189.96,41.36,0,2.3,48.26,29.11,36,13.79,40.6,6.13,253.53,8.43,11.49,65.11,847.92,14.55,37.53,31.4,0,3.06,148.6,2.3,0,11.49,12.26,0,26.04,9.96,5.36,39.06,6.13,14.55
120,0,0,9.8,0,148.94,52.91,7.84,311.61,9.8,17.64,15.68,164.62,29.4,0,3.92,62.71,13.72,9.8,11.76,21.56,1.96,172.46,15.68,5.88,86.23,705.52,15.68,31.36,25.48,0,3.92,133.27,1.96,0,3.92,1.96,0,21.56,7.84,1.96,48.99,9.8,3.92
