stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,988.35,16208.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632.54,0,0,0,0,0,0,0,0,0,0,0
  5-6,913.32,9176.06,0,6.13,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,171.63,30.65,0,0,61.3,0,110.33,0,0,0,0,0,0,0,0,0,0,0
  7-9,42.06,115.66,0,107.78,0,2.63,0,428.48,0,0,0,0,0,126.18,0,0,0,0,0,0,0,0,0,0,0,3109.77,92,0,0,1096.17,0,2.63,36.8,0,2.63,0,0,0,0,0,0,0,0
 10-12,6.29,78.67,0,116.44,0,6.29,0,399.67,0,0,0,0,0,91.26,0,0,0,0,0,0,0,0,0,0,0,2467.22,78.67,0,0,1224.17,0,3.15,28.32,9.44,100.7,0,6.29,3.15,0,0,0,0,0
 14-21,0,1,0,17,256,115,0,244,0,2,0,19,7,4,1,0,3,1,0,0,6,133,0,0,108,1449,47,3,30,53,0,9,7,436,9,4,561,423,0,0,2,0,4
 24-34,0,0,1.64,9.03,70.59,13.95,0,262.67,0.82,2.46,2.46,20.52,6.57,0.82,0,6.57,5.75,5.75,4.93,7.39,13.13,148.57,0,0.82,53.36,1447.99,11.49,22.16,32.83,0,0,32.83,0,3.28,4.1,0.82,92.76,296.33,0,0,25.45,0,13.13
 36-46,0,0,0.81,0,23.36,0.81,0,194.17,1.61,1.61,6.45,35.45,4.03,0,1.61,4.03,0,5.64,0.81,3.22,2.42,117.63,0,0,28.2,1161.78,4.83,9.67,8.86,0,0,15.31,2.42,0.81,3.22,0.81,1.61,178.86,0,0,7.25,0,7.25
 48-58,0.57,0,0.57,0,22.95,1.72,0,269.11,2.3,2.3,8.03,58.53,5.74,0.57,3.44,5.74,4.02,8.61,1.15,4.59,1.72,141.73,1.15,6.89,50.49,1129.25,2.87,13.2,7.46,0,0,13.2,0.57,0.57,2.3,1.15,0,133.12,0,0,13.77,0,1.72
 60-70,0,0,0.98,0,22.58,1.96,0,255.2,1.96,4.91,4.91,85.39,10.8,0,0,2.94,4.91,8.83,2.94,5.89,1.96,145.27,0,6.87,25.52,1014.89,4.91,8.83,3.93,0,0.98,13.74,0,0,1.96,1.96,0,98.15,0.98,1.96,9.82,0,1.96
 72-82,0,0,0,0,38.28,11.78,0.98,241.49,0.98,2.94,14.72,98.17,12.76,0,1.96,13.74,2.94,5.89,6.87,5.89,1.96,211.06,1.96,8.83,50.06,808.89,0.98,13.74,5.89,0,0,26.5,0,0.98,1.96,0,0,40.25,0,6.87,17.67,5.89,7.85
 84-94,0,0,2.12,1.06,42.48,9.56,4.25,170.99,0,2.12,14.87,53.1,25.49,2.12,0,25.49,7.43,9.56,4.25,2.12,2.12,150.81,2.12,6.37,53.1,386.58,3.19,8.5,14.87,0,3.19,96.65,1.06,0,5.31,0,0,26.55,6.37,3.19,24.43,4.25,3.19
 96-106,0,0,0,0,75.41,18.58,5.46,136.61,1.09,2.19,6.56,69.94,19.67,0,4.37,22.95,9.84,6.56,6.56,2.19,2.19,159.56,3.28,9.84,41.53,361.73,2.19,19.67,20.76,0,2.19,89.61,2.19,0,4.37,2.19,0,16.39,14.21,3.28,25.14,7.65,6.56
108-118,0,0,0.77,1.53,104.17,13.79,10.72,112.6,0,13.79,4.6,65.11,14.55,0,0.77,26.81,8.43,12.26,6.13,5.36,3.06,142.47,3.83,4.6,54.38,457.28,7.66,8.43,10.72,0,1.53,78.13,0.77,0,1.53,1.53,0,9.19,22.21,5.36,22.98,6.13,6.13
120,0,0,1.96,0,107.79,19.6,0,72.51,5.88,11.76,5.88,29.4,25.48,0,0,15.68,1.96,11.76,0,5.88,0,103.87,0,7.84,64.67,327.28,7.84,9.8,5.88,0,1.96,76.43,0,1.96,3.92,0,0,1.96,5.88,1.96,11.76,7.84,7.84
