stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,26.36,303.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,147.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,6.13,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,18.4,2.63,0,7.89,0,0,10.51,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,162.98,13.14,0,0,39.43,0,2.63,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,15.73,0,3.15,12.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.12,3.15,0,0,44.06,0,3.15,0,0,22.03,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,3,38,20,3,0,1,0,2,3,0,0,0,0,0,0,0,1,20,0,0,23,101,6,0,1,6,0,4,0,12,3,0,14,46,0,0,8,0,0
 24-34,0,0,0,4.1,43.51,4.1,28.73,0,3.28,1.64,9.85,2.46,0,1.64,1.64,1.64,0,1.64,0.82,0.82,76.34,0.82,0,51.71,307,9.85,3.28,2.46,0,0,6.57,0,0,6.57,0.82,5.75,90.29,0,0,45.97,0,1.64
 36-46,0,0,0.81,0,12.09,0.81,39.48,0,0.81,4.83,22.56,0.81,0,3.22,4.83,0.81,1.61,1.61,0.81,0,115.21,0.81,2.42,29.81,258.62,5.64,0,4.83,0,0.81,6.45,0,0,2.42,0,0.81,82.18,0,0.81,20.14,0,1.61
 48-58,0.57,0,0.57,0.57,11.48,0,42.46,0.57,2.87,1.72,25.25,0,0,4.59,3.44,1.72,0.57,1.72,0,2.3,143.45,0.57,2.3,21.8,115.91,2.87,0,5.74,0,1.15,2.87,0,0,0,0,0,39.59,0,0,20.08,0,1.72
 60-70,0,0,0,0,10.8,1.96,27.48,0.98,1.96,1.96,28.46,1.96,0,2.94,8.83,0.98,0.98,7.85,0,2.94,222.81,0,5.89,27.48,83.43,2.94,3.93,3.93,0,0.98,4.91,0,0,3.93,0,0,14.72,0,7.85,21.59,1.96,2.94
 72-82,0,0,1.96,0,21.6,0,36.32,0,1.96,8.83,45.16,0.98,0,6.87,5.89,4.91,0.98,9.82,0,2.94,244.43,1.96,7.85,13.74,80.5,1.96,0.98,5.89,0,0.98,1.96,0,0,1.96,0,0,10.8,0.98,5.89,45.16,3.93,1.96
 84-94,0,0,0,0,27.61,1.06,28.68,2.12,6.37,5.31,18.05,4.25,0,5.31,16.99,1.06,2.12,3.19,2.12,3.19,160.37,2.12,9.56,19.12,50.98,7.43,0,4.25,0,1.06,8.5,0,0,3.19,0,0,12.74,1.06,6.37,38.23,3.19,1.06
 96-106,0,0,2.19,0,26.23,1.09,31.69,0,3.28,4.37,20.76,4.37,0,2.19,15.3,4.37,4.37,2.19,2.19,4.37,150.81,1.09,4.37,7.65,48.09,1.09,6.56,7.65,0,0,5.46,0,0,2.19,0,0,9.84,2.19,4.37,39.34,7.65,1.09
108-118,0,0,0,0.77,31.4,4.6,39.83,3.83,11.49,3.83,28.34,5.36,0,2.3,19.15,3.06,7.66,0.77,1.53,1.53,121.79,0,3.06,6.13,49.79,3.06,3.83,5.36,0,1.53,1.53,0,0,1.53,0,0,2.3,2.3,4.6,34.47,1.53,5.36
120,0,0,0,1.96,35.28,11.76,23.52,1.96,0,1.96,19.6,1.96,0,1.96,37.24,5.88,0,1.96,1.96,0,58.79,1.96,1.96,5.88,66.63,7.84,5.88,7.84,1.96,0,3.92,0,0,1.96,0,0,0,1.96,1.96,35.28,3.92,3.92
