stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,0,36.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,0,0,2.63,0,2.63,0,5.26,0,0,0,0,0,23.66,0,0,0,0,0,0,0,0,0,0,0,36.8,10.51,0,0,21.03,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,3.15,0,0,0,0,0,25.18,0,0,0,0,0,0,0,0,0,0,0,107,6.29,0,0,50.35,0,0,0,6.29,0,0,0,0,0,0,0,0
 14-21,0,0,2,4,66,8,0,9,0,2,0,0,4,7,2,0,1,0,0,1,0,28,0,0,16,102,12,0,2,3,0,25,11,4,5,34,49,0,0,5,0,0
 24-34,0,0,0,3.28,32.01,0,0,13.13,0,14.78,4.93,13.95,1.64,0,7.39,0.82,6.57,0.82,0,0.82,0,36.12,3.28,0,26.27,166.63,5.75,4.93,13.13,0,0,95.22,0,5.75,2.46,8.21,57.46,0,0,32.01,0,3.28
 36-46,0,0,0.81,0,12.89,1.61,0,30.62,2.42,9.67,4.83,26.59,0.81,1.61,2.42,1.61,3.22,0.81,1.61,0.81,0.81,99.9,1.61,0,41.09,194.17,8.86,0.81,8.06,0,1.61,67.68,0,4.83,0.81,0,62.84,0,0,23.36,0,1.61
 48-58,0,0,0.57,0,12.62,0,0,55.09,1.72,9.18,10.33,53.94,0,6.31,4.59,1.72,2.3,0.57,1.72,0.57,2.3,154.35,6.89,1.72,19.51,189.36,2.87,0,5.74,0,0.57,55.09,0,0.57,0.57,0,55.66,0,0,21.23,0,4.59
 60-70,0,0,0,0,19.63,6.87,0,123.67,2.94,8.83,10.8,51.04,2.94,0.98,0.98,6.87,4.91,1.96,1.96,1.96,0.98,328.81,4.91,3.93,26.5,210.05,4.91,0,4.91,0,1.96,65.76,0,0.98,1.96,0,38.28,0,5.89,16.69,1.96,0.98
 72-82,0,0,5.89,0,29.45,26.5,0,171.79,3.93,5.89,17.67,110.93,14.72,0,2.94,10.8,3.93,1.96,5.89,2.94,0,442.73,6.87,13.74,30.43,218.91,1.96,6.87,11.78,0,5.89,75.59,0,3.93,0,0,29.45,0.98,14.72,55.95,5.89,2.94
 84-94,0,0,2.12,0,33.99,14.87,1.06,107.27,3.19,11.68,5.31,38.23,15.93,6.37,5.31,15.93,12.74,2.12,4.25,4.25,2.12,198.6,6.37,11.68,13.81,91.34,4.25,6.37,10.62,0,1.06,140.19,0,2.12,2.12,0,9.56,3.19,12.74,32.92,10.62,1.06
 96-106,0,0,2.19,0,38.25,18.58,2.19,111.47,1.09,13.11,9.84,55.74,15.3,0,5.46,20.76,13.11,0,7.65,2.19,1.09,215.29,7.65,13.11,15.3,113.66,1.09,10.93,12.02,0,3.28,103.82,0,2.19,0,0,14.21,1.09,9.84,33.88,8.74,0
108-118,0,0,1.53,0.77,38.3,7.66,17.62,80.43,5.36,12.26,6.13,46.72,10.72,0,3.06,8.43,9.19,9.19,3.06,4.6,0,150.89,4.6,5.36,18.38,140.94,5.36,2.3,8.43,0,1.53,59.75,0,3.06,1.53,0,17.62,6.13,9.96,35.23,7.66,1.53
120,1.96,0,0,0,52.91,15.68,3.92,54.87,5.88,9.8,1.96,74.47,17.64,0,3.92,21.56,7.84,1.96,3.92,3.92,1.96,166.58,1.96,9.8,27.44,150.9,9.8,9.8,11.76,0,5.88,76.43,0,3.92,0,0,7.84,0,7.84,41.16,9.8,0
