stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,2082.11,37174.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1673.6,0,0,0,0,0,0,0,0,0,0,0
  5-6,2727.69,35251.53,0,55.17,0,0,0,0,0,0,0,0,0,128.72,0,0,0,0,0,0,0,0,0,0,0,1164.63,110.33,0,0,306.48,0,925.57,0,0,0,0,0,0,0,0,0,0,0
  7-9,670.32,759.7,0,1111.95,0,7.89,0,2489.39,0,0,0,0,0,938.45,0,0,0,0,0,0,0,0,0,0,0,20971.87,851.7,0,0,7481.32,0,115.66,105.15,0,7.89,0,0,0,0,0,0,0,0
 10-12,9.44,755.27,0,1173.82,0,135.32,0,2061.26,0,0,0,0,0,512.96,0,0,0,0,0,6.29,0,0,0,0,3.15,20033.61,793.04,0,0,7530.7,0,53.5,78.67,44.06,874.86,0,88.12,34.62,0,0,0,0,0
 14-21,2,6,11,161,3558,1010,0,1617,0,26,0,192,90,149,27,40,126,6,12,19,53,1040,24,0,901,12458,572,68,261,413,0,686,25,2116,209,382,3845,3980,0,0,90,0,45
 24-34,0,0,13.13,102.61,1724.62,1010.47,0,2486.37,194.54,132.98,30.37,256.93,43.51,34.48,49.25,73.06,195.36,24.63,87.83,58.28,123.95,1748.42,72.24,4.93,811.01,12954.75,243.79,182.23,222.45,0.82,1.64,1471.79,2.46,11.49,118.2,210.96,911.15,3105.3,0,0,357.89,0,154.32
 36-46,0,0,12.89,14.5,833.06,641.31,0,3584.42,338.38,142.6,78.96,415.73,45.92,8.06,49.15,104.74,87.01,35.45,72.51,58.81,99.9,1774.08,45.92,33.03,571.22,11971.44,182.08,132.94,132.94,0.81,3.22,1370.44,5.64,8.86,79.76,173.22,33.84,2787.62,0,3.22,236.87,0.81,134.55
 48-58,1.72,0.57,8.03,8.61,687.42,975.47,0,4367.23,302.97,193.95,96.4,671.35,66.56,30.41,53.94,102.14,52.79,59.1,67.71,59.1,71.15,2117.91,44.76,75.17,498.06,9036.85,98.69,85.5,126.24,0.57,9.75,1268.68,1.15,0.57,58.53,154.35,0.57,1899.87,0,8.61,210.59,2.87,161.81
 60-70,1.96,0,12.76,0.98,693.94,1099.3,3.93,4746.64,222.81,192.38,126.62,668.42,147.23,13.74,44.17,138.39,72.63,99.13,67.73,82.45,55.95,2395.9,43.19,88.34,374.94,8094.61,70.67,75.58,111.89,0.98,18.65,1111.08,0.98,0.98,65.76,98.15,0,1080.66,13.74,45.15,208.08,19.63,179.62
 72-82,0,0,48.1,3.93,878.59,1256.53,66.75,3725.41,168.85,187.5,184.55,806.93,350.45,11.78,49.08,209.09,157.07,97.18,96.2,161.97,53.99,2799.7,60.86,85.4,402.48,6010.72,44.17,122.71,169.83,0.98,17.67,1314.45,1.96,0,100.13,59.88,0,554.64,50.06,73.62,309.22,74.61,146.27
 84-94,1.06,0,40.36,13.81,1550.57,1136.38,137,3017.25,286.75,389.77,135.94,639.35,636.16,14.87,39.3,270.82,272.94,133.82,130.63,503.41,88.15,2150.63,71.16,101.96,366.4,3489.85,63.72,152.93,216.66,0,9.56,3523.84,0,0,226.21,123.2,0,371.71,141.25,67.97,307.99,73.28,121.07
 96-106,2.19,0,40.44,16.39,2015.21,1433.81,272.12,2403.17,461.18,386.87,121.31,680.84,849.14,0,71.04,391.24,316.93,113.66,169.39,716.91,68.85,1925.6,121.31,84.15,333.32,3280.73,66.66,224.03,277.58,1.09,33.88,3815.13,4.37,0,208.73,123.49,0,171.58,199.99,61.2,372.66,111.47,132.23
108-118,2.3,0,29.87,27.57,2013.72,960.52,510.13,1818.4,421.28,582.13,109.53,556.86,900.01,0,37.53,324,314.04,169.28,130.98,1328.18,88.09,1785.46,108,70.47,367.66,3787.69,78.13,166.98,231.32,0,20.68,3969.22,2.3,0,197.62,114.13,0,139.41,231.32,54.38,303.32,52.09,129.45
120,5.88,0,23.52,7.84,1648.18,1303.26,195.98,1855.92,268.49,364.52,129.35,607.53,640.85,0,58.79,448.79,178.34,111.71,90.15,682.01,41.16,1824.56,70.55,68.59,417.43,4597.66,90.15,127.39,188.14,0,31.36,2218.48,3.92,1.96,131.31,37.24,0,150.9,78.39,62.71,337.08,74.47,60.75
