stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,184.49,2556.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.07,0,0,0,0,0,0,0,0,0,0,0
  5-6,85.81,1078.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.78,6.13,0,0,0,0,30.65,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,5.26,0,2.63,0,0,0,21.03,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,157.72,10.51,0,0,39.43,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,15.73,0,0,0,12.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.47,6.29,0,0,62.94,0,6.29,6.29,0,6.29,0,0,0,0,0,0,0,0
 14-21,0,0,1,7,55,12,0,12,0,0,0,7,7,0,3,0,1,0,0,2,2,34,0,0,16,186,12,2,4,4,0,2,2,40,5,3,12,83,0,0,2,0,1
 24-34,0,0,1.64,4.1,24.63,4.1,0,45.97,0,1.64,1.64,13.13,2.46,0,1.64,4.93,8.21,0.82,2.46,4.93,5.75,70.59,0.82,0.82,31.19,357.07,8.21,5.75,4.1,0,0,9.03,0,0,13.13,3.28,9.03,98.5,0,0,20.52,0,1.64
 36-46,0,0,1.61,0,8.06,0,0,31.42,0,1.61,3.22,42.7,2.42,0.81,1.61,5.64,1.61,0,0.81,1.61,2.42,77.34,0,1.61,18.53,323.88,3.22,6.45,0.81,0.81,0,6.45,0,0,4.83,1.61,0,95.87,0,0,7.25,0.81,2.42
 48-58,0,0,0.57,0,6.89,0,0,45.9,0,1.72,5.74,75.17,1.15,0.57,2.87,2.3,1.15,0,1.15,0,1.15,92.38,0,1.15,19.51,208.86,1.72,5.16,3.44,0,0,6.89,0.57,0,5.16,0,0,88.94,0,0,10.9,0,1.72
 60-70,0,0,0.98,0,5.89,0.98,0,71.65,0.98,2.94,3.93,167.84,2.94,0,0.98,8.83,0.98,0.98,0.98,0,0,111.89,0,1.96,15.7,257.16,2.94,6.87,3.93,0,0.98,5.89,0,0,7.85,0.98,0,59.87,0,0.98,12.76,0,1.96
 72-82,0,0,2.94,0,9.82,0.98,0,97.18,1.96,0.98,12.76,192.41,6.87,0,2.94,10.8,2.94,0,2.94,1.96,0,181.61,0.98,5.89,21.6,251.31,0.98,7.85,10.8,0,1.96,10.8,0,0,16.69,0,0,33.38,3.93,4.91,21.6,4.91,0.98
 84-94,0,0,3.19,0,19.12,0,1.06,73.28,2.12,4.25,5.31,108.33,14.87,0,1.06,16.99,6.37,2.12,4.25,5.31,2.12,116.82,2.12,4.25,4.25,140.19,1.06,0,7.43,0,1.06,22.3,0,0,26.55,1.06,0,25.49,2.12,2.12,19.12,2.12,2.12
 96-106,0,0,6.56,0,20.76,7.65,2.19,60.11,0,1.09,6.56,140.98,21.86,0,1.09,17.49,2.19,8.74,2.19,3.28,1.09,78.68,2.19,2.19,8.74,137.7,1.09,8.74,9.84,0,1.09,21.86,1.09,0,27.32,0,0,13.11,5.46,3.28,26.23,7.65,1.09
108-118,0.77,0,2.3,0,29.11,0.77,0.77,49.02,0,4.6,6.13,126.38,20.68,0,0,26.04,6.89,7.66,3.83,9.96,2.3,101.11,0.77,2.3,13.79,191.49,3.83,7.66,7.66,0,1.53,17.62,0,0,19.92,0.77,0,13.02,6.13,3.83,19.15,3.06,2.3
120,0,0,3.92,0,21.56,1.96,0,45.08,0,0,0,97.99,17.64,0,3.92,19.6,3.92,3.92,3.92,1.96,1.96,70.55,1.96,3.92,7.84,170.5,1.96,7.84,5.88,0,0,29.4,0,0,11.76,0,0,5.88,0,0,15.68,3.92,0
