stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,52.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,91.94,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,5.26,0,10.51,0,0,42.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.5,15.77,0,0,118.29,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,15.73,0,25.18,0,9.44,59.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708.07,18.88,0,0,191.97,0,0,0,0,18.88,0,0,0,0,0,0,0,0
 14-21,0,0,3,2,48,16,44,0,0,0,19,1,1,3,0,0,0,0,0,6,37,0,0,24,971,5,1,4,15,0,0,0,37,1,2,17,264,0,0,6,0,0
 24-34,0.82,0,2.46,1.64,24.63,3.28,146.11,0,0.82,1.64,45.97,0,0,0.82,0,0,0,0.82,1.64,24.63,91.94,0,0,29.55,1920.8,0.82,8.21,2.46,0,0,0.82,0,0,1.64,0,7.39,512.21,0,0,63.21,0,1.64
 36-46,0,0,0.81,0,5.64,0,398.81,0,0,0.81,83.79,0,0,0.81,0.81,0,0,0,0,29.81,70.9,0,0.81,15.31,1988.39,0.81,8.86,2.42,0,0,1.61,0,0,0.81,0,0,480.18,0,0,34.64,0,0.81
 48-58,0.57,0,0.57,0,6.89,0,674.79,0,0.57,2.87,149.76,0,0.57,2.87,0.57,0,0.57,0,0.57,15.49,61.97,0.57,4.02,8.61,1409.26,1.72,4.59,1.15,0,0,1.15,0,0,0.57,0,0,332.81,0,0,27.54,0,3.44
 60-70,0,0,0,0,0.98,0,873.55,0,0.98,0.98,116.8,0,0,0,0,0,1.96,0,0,6.87,47.11,0,2.94,1.96,1393.76,3.93,3.93,1.96,0,0.98,3.93,0,0,0,0,0,189.43,0,1.96,20.61,0,0.98
 72-82,0,0,1.96,0,7.85,4.91,663.6,0.98,0.98,5.89,102.09,1.96,0,0.98,0,0,0,0,0.98,11.78,61.84,0,3.93,3.93,1102.41,0.98,6.87,0.98,0,0,3.93,0,0,1.96,0,0,76.57,1.96,0.98,49.08,2.94,1.96
 84-94,0,0,2.12,0,10.62,1.06,485.35,2.12,0,0,80.71,3.19,0,1.06,2.12,1.06,1.06,1.06,1.06,18.05,54.16,0,3.19,6.37,600.05,1.06,10.62,3.19,0,1.06,1.06,0,0,3.19,0,0,57.35,7.43,1.06,40.36,2.12,2.12
 96-106,1.09,0,3.28,0,12.02,0,370.48,0,0,0,86.33,1.09,0,3.28,1.09,1.09,1.09,1.09,2.19,26.23,49.18,0,2.19,5.46,445.88,0,4.37,1.09,0,0,1.09,0,0,4.37,0,0,29.51,7.65,1.09,39.34,0,1.09
108-118,0,0,3.06,0,15.32,0.77,293.36,0.77,0.77,3.83,68.17,1.53,0.77,0,3.83,0.77,0.77,2.3,0,19.92,22.21,0,0.77,0.77,556.86,1.53,4.6,1.53,0,0.77,0.77,0,0,1.53,0.77,0,15.32,6.89,0,30.64,0.77,0.77
120,0,0,0,0,17.64,0,217.54,1.96,1.96,1.96,78.39,0,0,1.96,0,0,0,1.96,1.96,7.84,21.56,0,0,0,444.87,1.96,5.88,1.96,0,1.96,0,0,0,3.92,0,0,21.56,5.88,0,17.64,1.96,0
