stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,131.78,1027.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0
  5-6,140.98,1538.54,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,104.2,12.26,0,0,18.39,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,81.49,70.98,0,94.63,0,2.63,0,89.38,0,0,0,0,0,36.8,0,0,0,0,0,0,0,0,0,0,0,1466.82,110.41,0,0,835.93,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,18.88,0,37.76,0,9.44,0,47.2,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,988.15,53.5,0,0,415.4,0,0,3.15,9.44,0,3.15,3.15,0,0,0,0,0
 14-21,1,0,0,5,233,5,0,11,0,7,0,3,1,0,3,0,3,0,0,3,0,17,0,0,19,163,174,8,2,37,0,3,150,0,69,629,114,0,0,3,0,0
 24-34,0,0,6.57,1.64,255.29,0.82,0,38.58,69.77,41.86,1.64,9.03,0,0,5.75,1.64,4.1,0,3.28,1.64,4.1,39.4,2.46,0,38.58,881.6,44.33,56.64,5.75,0,0,8.21,1.64,0,58.28,375.95,252,0,0,6.57,0,0
 36-46,0,0,1.61,0,104.74,1.61,0,78.15,103.93,30.62,4.83,19.34,0,0,10.47,0,3.22,0,0,0.81,6.45,74.93,3.22,1.61,32.23,1546.89,32.23,55.59,5.64,0,0,8.86,0,0,33.84,18.53,341.6,0,0,6.45,0,2.42
 48-58,0,0,2.3,0,73.45,1.15,0,369.53,92.38,40.74,4.02,71.15,0.57,0,2.87,1.15,0.57,1.72,1.72,0.57,19.51,110.74,1.15,2.3,40.17,1907.9,14.92,43.04,7.46,0.57,0.57,7.46,0,0.57,29.26,0,360.92,0,0.57,6.89,0,11.48
 60-70,0,0,1.96,0,89.32,0,0,1195.49,106,37.3,6.87,91.28,0.98,0,2.94,5.89,0.98,3.93,2.94,0.98,11.78,188.45,2.94,1.96,37.3,2463.62,24.54,35.33,6.87,0,1.96,5.89,0,0.98,23.56,0,328.81,2.94,2.94,8.83,1.96,8.83
 72-82,0,0,4.91,0,117.8,9.82,0.98,1497.03,91.29,37.3,6.87,129.58,2.94,0.98,11.78,7.85,3.93,9.82,9.82,1.96,15.71,293.52,4.91,4.91,39.27,2046.76,17.67,73.62,20.61,0.98,0,9.82,0,0,23.56,0,158.05,8.83,4.91,21.6,10.8,14.72
 84-94,0,0,5.31,0,195.41,7.43,1.06,842.2,126.38,67.97,9.56,97.71,4.25,1.06,5.31,8.5,8.5,13.81,3.19,2.12,23.36,208.16,6.37,5.31,41.42,1083.28,39.3,42.48,18.05,0,2.12,31.86,0,1.06,39.3,0,105.14,24.43,5.31,11.68,6.37,12.74
 96-106,0,0,4.37,0,182.51,9.84,2.19,708.16,208.73,55.74,3.28,73.22,7.65,0,13.11,5.46,7.65,7.65,12.02,3.28,19.67,159.56,5.46,2.19,37.16,928.92,43.71,111.47,18.58,0,1.09,36.06,0,2.19,41.53,0,61.2,25.14,3.28,17.49,10.93,24.04
108-118,0,0,2.3,0,205.28,1.53,16.09,510.9,152.43,78.13,4.6,75.06,4.6,0,6.89,10.72,8.43,10.72,15.32,7.66,23.74,122.55,5.36,3.06,53.62,1010.31,47.49,68.17,13.79,0,0.77,22.21,0,0.77,42.13,0,36,36,1.53,10.72,4.6,12.26
120,1.96,0,1.96,0,188.14,5.88,9.8,405.68,113.67,54.87,3.92,50.95,7.84,0,3.92,9.8,1.96,11.76,3.92,13.72,15.68,92.11,7.84,1.96,52.91,950.5,52.91,45.08,15.68,0,1.96,27.44,1.96,0,13.72,0,13.72,19.6,0,15.68,1.96,9.8
