stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,118.6,1172.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0,0
  5-6,104.2,478.11,0,12.26,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,122.59,24.52,0,0,55.17,0,12.26,0,0,0,0,0,0,0,0,0,0,0
  7-9,210.3,31.54,0,118.29,0,0,18.4,0,0,0,0,0,49.95,0,0,0,0,0,0,0,0,0,0,0,257.61,173.5,0,0,1430.02,0,0,7.89,0,2.63,0,0,0,0,0,0,0,0
 10-12,3.15,31.47,0,44.06,0,0,18.88,0,0,0,0,0,22.03,0,0,0,0,0,0,0,0,0,0,0,135.32,44.06,0,0,723.8,0,3.15,0,9.44,12.59,0,15.73,0,0,0,0,0,0
 14-21,0,1,0,0,19,27,11,0,0,0,6,0,0,3,0,0,0,0,0,0,30,0,0,30,63,74,0,3,60,0,16,0,377,0,24,202,46,0,0,13,0,0
 24-34,0.82,0,1.64,0.82,10.67,5.75,24.63,0.82,0.82,3.28,18.06,0,0,4.1,0,0.82,0,2.46,0,0,135.44,0,0.82,94.4,141.19,10.67,0.82,4.93,0,0,65.67,0,0.82,0,4.93,76.34,53.36,0,0,80.44,0,0
 36-46,0,0,0,0.81,7.25,2.42,29,3.22,0.81,4.03,44.31,0,0,8.06,0,0,0.81,0,0,0.81,225.59,0,5.64,77.34,149.05,4.83,0,7.25,0,0.81,49.15,0,0,0.81,0,0.81,59.62,0,0.81,58.01,0,0
 48-58,0,0,0,0,3.44,1.15,37.87,0.57,1.72,6.31,93.53,0,0,2.87,0,0.57,0,1.15,0,0.57,247.31,0,6.89,48.77,142.3,2.87,0.57,1.72,0,1.15,18.36,0,0,0.57,1.15,0,60.82,0,2.3,56.23,0,1.72
 60-70,0,0,0,0,3.93,1.96,75.58,3.93,0,4.91,146.25,1.96,0,3.93,0,0,4.91,2.94,0.98,0,357.27,0,15.7,46.13,168.82,0.98,0,2.94,0,3.93,13.74,0,0,0.98,1.96,0,65.76,0,5.89,52.02,3.93,0
 72-82,0,0,2.94,0,6.87,0.98,104.06,3.93,0,10.8,194.37,5.89,0,11.78,0,0,6.87,8.83,1.96,0,456.47,0.98,24.54,36.32,211.06,0,0,8.83,0,4.91,11.78,0,0,0,0,0,36.32,0.98,6.87,107.98,15.71,2.94
 84-94,0,0,0,0,10.62,0,99.83,7.43,1.06,5.31,133.82,3.19,0,9.56,0,1.06,9.56,1.06,1.06,0,324.98,1.06,27.61,48.85,162.49,1.06,2.12,8.5,0,4.25,32.92,0,0,1.06,0,0,25.49,0,16.99,99.83,6.37,2.12
 96-106,0,0,2.19,0,9.84,1.09,81.96,9.84,0,3.28,166.11,5.46,0,8.74,0,1.09,2.19,4.37,0,0,292.88,2.19,21.86,43.71,179.23,2.19,0,17.49,0,9.84,29.51,0,0,0,1.09,0,21.86,3.28,10.93,104.91,15.3,1.09
108-118,0,0,0,0,11.49,0.77,62.81,6.89,2.3,1.53,176.94,4.6,0,9.19,1.53,0.77,6.13,3.83,3.06,0,273.45,0.77,18.38,44.43,186.13,3.06,1.53,13.02,0,11.49,24.51,0,0,0,1.53,0,9.19,1.53,9.96,91.15,5.36,2.3
120,0,0,0,0,5.88,1.96,64.67,5.88,0,3.92,125.43,1.96,0,3.92,0,0,3.92,1.96,0,0,207.74,0,13.72,37.24,225.38,1.96,0,17.64,0,13.72,7.84,0,0,0,1.96,0,29.4,0,7.84,62.71,9.8,1.96
