stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,342.63,2227.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.42,0,0,0,0,0,0,0,0,0,0,0
  5-6,931.7,3064.82,0,36.78,0,0,0,0,0,0,0,0,0,49.04,0,0,0,0,0,0,0,0,0,0,0,190.02,36.78,0,0,73.56,0,24.52,0,0,0,0,0,0,0,0,0,0,0
  7-9,86.75,28.92,0,428.48,0,0,0,34.17,0,0,0,0,0,55.2,0,0,0,0,0,0,0,0,0,0,0,925.31,97.26,0,0,764.96,0,0,15.77,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.44,0,72.38,0,0,0,25.18,0,0,0,0,0,22.03,0,0,0,0,0,0,0,0,0,0,0,361.9,6.29,0,0,97.56,0,0,6.29,0,12.59,0,3.15,0,0,0,0,0,0
 14-21,0,0,1,4,104,33,0,17,0,5,0,17,13,0,4,5,0,0,0,1,0,21,0,0,17,281,8,0,3,7,0,0,1,24,18,3,45,164,0,0,40,0,0
 24-34,0,0,0,11.49,152.68,9.85,0,36.12,0,20.52,0.82,22.16,4.1,0,2.46,9.03,0,0,3.28,1.64,0.82,47.61,0.82,0,35.3,448.19,7.39,2.46,4.1,0,0,0.82,0,0,17.24,4.1,10.67,169.1,0,0,140.37,0,0
 36-46,0,0,0,1.61,63.65,1.61,0,65.26,2.42,24.17,4.03,36.26,1.61,0,3.22,12.89,0,0.81,2.42,3.22,0,94.26,0,0,47.53,559.13,2.42,3.22,0,0,0,2.42,0.81,0,6.45,0,0,190.14,0,0,120.85,0,0.81
 48-58,0,0,0,0,53.36,0.57,0,317.31,2.3,24.1,10.9,36.15,0.57,0,2.3,4.59,0,0,2.3,2.87,0,82.05,0.57,2.3,48.2,356.91,0.57,0,3.44,0,1.15,2.3,0,0,4.59,1.72,0,133.7,0,0,80.33,0,0.57
 60-70,0.98,0,0.98,0,83.43,0,0,758.72,2.94,16.69,11.78,46.13,3.93,0,3.93,9.82,1.96,0.98,8.83,5.89,0,93.24,0.98,4.91,32.39,336.66,0,0.98,1.96,0,1.96,1.96,0,0,6.87,1.96,0,95.21,0,1.96,60.85,2.94,0.98
 72-82,0,0,0,0.98,95.22,0.98,0,557.58,0.98,18.65,9.82,85.4,4.91,0,3.93,11.78,7.85,0.98,3.93,1.96,0,98.17,2.94,3.93,48.1,238.54,0,0.98,2.94,0.98,3.93,1.96,0,0,9.82,1.96,0,37.3,0,6.87,93.26,8.83,0
 84-94,0,0,1.06,0,174.17,2.12,1.06,507.65,0,58.41,10.62,53.1,8.5,0,2.12,28.68,12.74,3.19,4.25,19.12,0,91.34,1.06,8.5,27.61,154,3.19,1.06,4.25,0,0,9.56,0,0,15.93,4.25,0,30.8,1.06,6.37,88.15,8.5,1.06
 96-106,0,0,1.09,0,260.1,4.37,2.19,351.9,1.09,54.64,6.56,81.96,16.39,0,5.46,38.25,10.93,1.09,3.28,14.21,1.09,75.41,2.19,1.09,21.86,173.76,2.19,3.28,2.19,0,4.37,14.21,0,0,9.84,1.09,0,10.93,0,2.19,83.06,10.93,1.09
108-118,0,0,0,0.77,265.79,3.83,3.83,281.11,1.53,73.53,6.13,66.64,19.92,0,0.77,26.04,9.19,4.6,4.6,15.32,0,63.57,2.3,1.53,31.4,160.85,2.3,0,7.66,0,1.53,4.6,0,0,9.96,0.77,0,18.38,2.3,0.77,62.04,8.43,0.77
120,0,0,0,0,190.1,1.96,0,244.97,1.96,45.08,7.84,52.91,9.8,0,1.96,35.28,11.76,3.92,5.88,11.76,0,54.87,11.76,1.96,9.8,148.94,1.96,3.92,1.96,0,3.92,5.88,0,0,11.76,1.96,0,15.68,0,1.96,47.03,9.8,0
