stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,237.2,4427.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.14,0,0,0,0,0,0,0,0,0,0,0
  5-6,208.41,3267.1,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.81,0,0,0,42.91,0,49.04,0,0,0,0,0,0,0,0,0,0,0
  7-9,52.57,102.52,0,205.04,0,0,0,273.39,0,0,0,0,0,94.63,0,0,0,0,0,0,0,0,0,0,0,2865.3,68.35,0,0,1077.77,0,2.63,10.51,0,0,0,0,0,0,0,0,0,0
 10-12,0,72.38,0,135.32,0,28.32,0,261.2,0,0,0,0,0,47.2,0,0,0,0,0,0,0,0,0,0,0,2209.17,47.2,0,0,881.15,0,3.15,3.15,6.29,110.14,0,0,3.15,0,0,0,0,0
 14-21,1,0,0,29,227,75,0,108,0,0,0,33,7,3,1,0,9,0,0,0,1,142,0,0,80,1432,89,16,15,64,0,24,1,243,11,2,158,449,0,0,9,0,0
 24-34,0,0,0,4.1,55,9.03,0,219.99,0,2.46,2.46,29.55,1.64,0,3.28,8.21,4.1,1.64,7.39,4.93,0.82,183.87,0.82,0,61.56,1420.08,15.6,15.6,18.88,0,0,59.1,0,0.82,4.93,0,13.95,299.61,0,0,32.01,0,4.93
 36-46,0,0,0,1.61,17.72,1.61,0,296.49,0,4.03,1.61,33.03,0.81,0,1.61,4.83,0,0,3.22,0.81,0.81,112.79,0,4.83,40.28,849.18,8.86,9.67,2.42,0,0,13.7,0.81,0.81,4.83,0,0,186.11,0,0,10.47,0,5.64
 48-58,0,0,0,0.57,16.64,0,0,372.97,0.57,1.72,1.72,26.4,1.72,0,2.87,5.16,1.15,1.72,1.72,1.15,0,140.01,1.72,4.02,26.97,437.24,3.44,5.74,5.74,0,0,6.89,0,0,1.72,0,0,81.48,0,0,7.46,0,3.44
 60-70,0,0,0.98,0,25.52,0.98,0,235.57,0,0.98,0.98,58.89,6.87,0,0.98,4.91,0,0.98,0.98,2.94,0,114.84,1.96,3.93,19.63,273.84,4.91,1.96,4.91,0,0.98,7.85,0,0,5.89,0,0,21.59,0,0,1.96,0,0
 72-82,0,0,1.96,0,22.58,1.96,0.98,147.25,0,0,4.91,67.73,5.89,0,2.94,9.82,1.96,2.94,0.98,1.96,0,171.79,0.98,15.71,18.65,267.01,0,5.89,8.83,0,0.98,7.85,0,0,4.91,0,0,15.71,3.93,2.94,13.74,0.98,1.96
 84-94,0,0,1.06,1.06,44.61,4.25,0,100.89,1.06,2.12,2.12,39.3,16.99,0,1.06,7.43,4.25,7.43,0,6.37,1.06,122.13,1.06,10.62,24.43,181.61,3.19,6.37,11.68,0,0,13.81,0,0,14.87,0,0,5.31,3.19,1.06,24.43,2.12,1.06
 96-106,0,0,1.09,0,37.16,3.28,1.09,72.13,0,1.09,2.19,45.9,5.46,0,3.28,7.65,1.09,2.19,5.46,7.65,0,96.17,1.09,3.28,18.58,159.56,4.37,4.37,6.56,0,2.19,16.39,0,0,9.84,0,0,7.65,1.09,2.19,13.11,1.09,0
108-118,0,0,0,0,22.21,8.43,0,86.55,0,1.53,3.06,52.85,6.13,0,1.53,11.49,3.06,4.6,2.3,5.36,0.77,65.87,0,3.06,13.79,176.94,12.26,6.89,6.13,0,0,9.19,0,0,8.43,0,0,5.36,0.77,0,13.79,2.3,0
120,0,0,0,0,19.6,7.84,0,70.55,0,1.96,1.96,47.03,3.92,1.96,0,15.68,0,1.96,1.96,5.88,0,60.75,1.96,1.96,17.64,152.86,1.96,3.92,9.8,0,1.96,5.88,0,0,0,0,0,3.92,0,0,13.72,0,0
