stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,26.36,527.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,165.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,5.26,0,5.26,0,0,10.51,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,86.75,2.63,0,0,34.17,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,15.73,0,0,12.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.85,9.44,0,0,50.35,0,0,3.15,0,12.59,0,0,0,0,0,0,0,0
 14-21,0,0,3,20,297,29,30,0,1,0,6,9,0,9,1,2,0,0,1,3,79,0,0,49,282,15,0,3,6,0,0,1,25,6,0,37,105,0,0,8,0,1
 24-34,0,0,0,13.95,274.99,3.28,50.89,0,20.52,1.64,11.49,2.46,0,18.88,1.64,2.46,0.82,1.64,3.28,2.46,112.46,1.64,0.82,34.48,385.8,4.93,0.82,7.39,0,0,4.1,0,0,2.46,0,4.1,125.59,0,0,36.94,0,1.64
 36-46,0,0,0,0.81,124.07,0.81,20.14,0,37.87,4.03,21.75,0,0,10.47,0,1.61,0.81,1.61,0.81,0,100.71,0,2.42,29.81,224.78,0,0.81,4.83,0,0,0,0,0,0,0,0,75.73,0,0.81,18.53,0,3.22
 48-58,0,0,0.57,0,78.61,0.57,31.56,0,33.28,4.02,19.51,1.15,0,9.75,0.57,0,0.57,1.15,0,2.3,98.12,1.15,5.16,18.36,94.1,1.15,0,5.16,0.57,1.72,0,0,0,0,0.57,0,37.87,0,1.15,16.64,0,2.3
 60-70,0,0,0,0,106.99,0.98,19.63,0.98,53.98,4.91,26.5,5.89,0,8.83,1.96,0,6.87,0.98,0.98,0.98,130.54,0,7.85,7.85,51.04,1.96,0.98,6.87,0,4.91,0.98,0,0,0.98,1.96,0,11.78,0,3.93,17.67,0.98,5.89
 72-82,0,0,0.98,0,129.58,0.98,23.56,0,57.92,15.71,36.32,8.83,0,4.91,3.93,1.96,6.87,2.94,0,0.98,146.27,0.98,15.71,16.69,44.17,0,3.93,11.78,0,5.89,1.96,0,0,0.98,0,0,7.85,1.96,9.82,34.36,5.89,3.93
 84-94,0,0,3.19,0,277.19,1.06,33.99,1.06,100.89,6.37,26.55,18.05,0,7.43,5.31,5.31,6.37,3.19,0,2.12,88.15,2.12,14.87,14.87,38.23,0,2.12,9.56,0,2.12,2.12,0,0,2.12,0,0,3.19,1.06,5.31,36.11,5.31,5.31
 96-106,0,0,2.19,0,280.86,1.09,26.23,1.09,89.61,4.37,40.44,20.76,0,13.11,6.56,4.37,12.02,6.56,0,5.46,98.36,4.37,9.84,12.02,46.99,0,6.56,13.11,0,6.56,3.28,0,0,1.09,0,0,4.37,2.19,3.28,31.69,7.65,13.11
108-118,0,0,0.77,0,298.73,6.89,19.92,0,147.06,1.53,22.98,15.32,0,2.3,9.19,11.49,12.26,2.3,1.53,3.83,86.55,1.53,9.96,15.32,36.77,0.77,3.06,9.19,0,5.36,1.53,0,0,0.77,0,0,4.6,3.06,5.36,33.7,3.06,13.02
120,0,0,0,0,299.85,13.72,15.68,0,97.99,9.8,19.6,7.84,0,3.92,7.84,9.8,5.88,0,0,0,101.91,3.92,13.72,13.72,41.16,1.96,3.92,9.8,0,1.96,1.96,0,0,1.96,0,0,0,5.88,3.92,33.32,5.88,3.92
