stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,224.02,4744.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.89,0,0,0,0,0,0,0,0,0,0,0
  5-6,324.87,8330.17,0,30.65,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,232.93,12.26,0,0,36.78,0,79.69,0,0,0,0,0,0,0,0,0,0,0
  7-9,120.92,199.78,0,457.4,0,0,0,588.83,0,0,0,0,0,102.52,0,0,0,0,0,0,0,0,0,0,0,6792.59,197.15,0,0,1963.65,0,10.51,21.03,0,0,0,0,0,0,0,0,0,0
 10-12,0,176.23,0,220.29,0,15.73,0,402.81,0,0,0,0,0,25.18,0,0,0,0,0,3.15,0,0,0,0,0,3971.48,84.97,0,0,1324.87,0,6.29,9.44,6.29,97.56,0,0,9.44,0,0,0,0,0
 14-21,0,0,3,17,128,24,0,83,0,0,0,44,9,0,1,0,0,0,0,0,2,101,0,0,89,1780,15,9,40,57,0,3,1,95,2,1,106,777,0,0,3,0,3
 24-34,0,0,4.1,4.1,36.12,0.82,0,137.9,0,0,1.64,57.46,0.82,0,2.46,0,5.75,2.46,4.93,1.64,4.93,215.89,1.64,0,63.21,3962.27,4.93,33.66,37.76,0,0,32.83,0,0,0,0,13.13,925.93,0,0,12.31,0,5.75
 36-46,0,0,0,0.81,9.67,1.61,0,578.47,0,0,2.42,129.71,0,0.81,1.61,0,0,6.45,1.61,1.61,1.61,178.86,1.61,4.03,41.89,5159.51,2.42,29.81,19.34,0,0,25.78,0,0,0,0,0,1007.09,0,0,7.25,0,4.83
 48-58,0.57,0,1.15,0,18.36,1.15,0,1435.09,1.72,2.3,6.89,241.57,1.15,1.15,4.59,1.15,1.72,17.21,4.59,0.57,1.15,270.26,0.57,8.03,32.13,5013.91,1.72,20.66,17.79,0,1.15,22.38,0,0.57,1.15,1.15,0,908.33,0,0.57,2.87,0,2.87
 60-70,0,0,0.98,0,15.7,0.98,0,1757.91,0.98,1.96,5.89,157.04,1.96,0,4.91,1.96,0,23.56,1.96,0.98,0,201.21,0.98,6.87,20.61,4170.49,0.98,3.93,8.83,0,0.98,30.43,0,0,0.98,0,0,473.09,1.96,5.89,5.89,1.96,2.94
 72-82,0,0,6.87,0,29.45,5.89,0,1385.12,2.94,0,0.98,167.86,2.94,0,0.98,2.94,8.83,25.52,3.93,0.98,0,234.62,0.98,6.87,21.6,3321.94,0,10.8,14.72,0,2.94,34.36,0,0,0,0,0,237.56,2.94,10.8,9.82,6.87,4.91
 84-94,0,0,1.06,0,39.3,2.12,0,949.46,1.06,4.25,7.43,117.89,6.37,0,2.12,4.25,8.5,31.86,3.19,1.06,4.25,187.98,1.06,18.05,16.99,1751.3,1.06,13.81,23.36,0,1.06,91.34,0,0,0,1.06,0,167.8,5.31,7.43,4.25,2.12,2.12
 96-106,0,0,3.28,0,37.16,5.46,0,554.07,1.09,3.28,5.46,100.54,2.19,0,2.19,3.28,8.74,33.88,3.28,0,0,104.91,1.09,4.37,9.84,1239.29,0,15.3,13.11,0,0,61.2,0,0,0,2.19,0,59.01,5.46,5.46,2.19,9.84,5.46
108-118,0,0,1.53,0,31.4,2.3,0.77,428.94,0,3.06,4.6,59.75,0,0,0.77,2.3,9.19,48.26,2.3,1.53,2.3,78.89,1.53,3.83,6.89,1466.05,0,16.85,9.96,0,0.77,39.06,0,0,0,0,0,39.06,4.6,2.3,3.83,0.77,3.06
120,0,0,0,0,31.36,3.92,0,331.2,1.96,5.88,0,76.43,1.96,0,0,0,11.76,25.48,0,7.84,1.96,62.71,0,1.96,7.84,1305.22,1.96,7.84,13.72,0,3.92,43.12,0,0,1.96,0,0,43.12,3.92,3.92,1.96,0,0
