stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,39.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,49.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,10.51,0,34.17,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.65,5.26,0,0,65.72,0,2.63,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,15.73,0,62.94,0,0,18.88,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,1170.67,28.32,0,0,320.99,0,0,6.29,6.29,69.23,0,0,0,0,0,0,0,0
 14-21,0,0,1,3,647,32,35,0,26,0,9,11,1,2,0,7,0,0,0,0,138,2,0,149,272,16,1,2,39,0,1,2,176,0,3,312,128,0,0,3,0,0
 24-34,0,0,0,2.46,100.14,2.46,45.97,0,67.31,4.93,13.95,6.57,0,1.64,0,1.64,0,1.64,0,0,300.43,0,0,114.1,320.13,6.57,3.28,8.21,0,0.82,6.57,0,2.46,4.93,1.64,50.07,87.83,0,0,10.67,0,2.46
 36-46,0,0,0,0,16.11,1.61,28.2,2.42,21.75,10.47,15.31,1.61,0,2.42,0,0,0,0.81,0.81,0,368.19,0,3.22,64.45,184.5,2.42,2.42,0.81,0,0,2.42,0,0,0,0.81,0.81,51.56,0,0.81,2.42,0.81,0
 48-58,0,0.57,0,0,13.77,0,33.28,1.15,11.48,13.2,21.23,3.44,0,1.15,0,0,0.57,0.57,0.57,0,414.29,0.57,22.95,48.77,110.74,0,0,3.44,0,3.44,2.87,0,0,1.72,0.57,0,23.53,0,3.44,2.87,1.15,2.3
 60-70,0,0,0,0.98,12.76,0,26.5,0,10.8,7.85,25.52,3.93,0,0,0,0.98,0.98,0,2.94,0.98,289.55,0,19.63,27.48,65.76,0,0.98,0,0,0,4.91,0,0,1.96,0,0,4.91,0,11.78,3.93,4.91,0
 72-82,0,0,0,0,9.82,0,39.27,0.98,0.98,9.82,41.23,4.91,0,0,0.98,3.93,1.96,0,0,0.98,249.34,0,8.83,38.28,64.79,0,0,4.91,0,1.96,0.98,0,0,1.96,0,0,3.93,0.98,12.76,4.91,21.6,1.96
 84-94,0,0,0,0,13.81,0,19.12,0,3.19,13.81,25.49,15.93,0,0,2.12,7.43,1.06,0,0,0,150.81,0,16.99,19.12,36.11,1.06,0,3.19,0,1.06,4.25,0,0,3.19,0,0,1.06,0,8.5,7.43,18.05,1.06
 96-106,0,0,0,0,12.02,0,21.86,1.09,0,2.19,25.14,7.65,0,0,1.09,12.02,0,1.09,0,0,76.5,1.09,3.28,13.11,37.16,0,1.09,6.56,0,2.19,1.09,0,0,3.28,0,0,0,0,3.28,3.28,10.93,0
108-118,0,0,0.77,0,11.49,0.77,13.79,0,0.77,6.13,15.32,6.13,0,0,2.3,10.72,1.53,0,0,0,72,0,2.3,9.19,18.38,0.77,0.77,6.13,0,0,4.6,0,0,2.3,0,0,0.77,0,1.53,1.53,6.13,0
120,0,0,0,0,11.76,1.96,3.92,0,1.96,5.88,17.64,5.88,0,0,0,5.88,0,0,0,0,64.67,0,1.96,5.88,31.36,0,1.96,1.96,0,0,0,0,0,5.88,0,0,0,0,9.8,5.88,7.84,0
