stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,73.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,0,0,0,0,0,0,10.51,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,26.29,2.63,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,28.32,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,19,5,0,17,0,0,0,0,5,3,2,0,0,0,0,1,0,12,0,0,4,70,3,0,2,3,0,3,14,12,61,38,11,0,0,0,0,0
 24-34,0,0,0,0.82,5.75,1.64,0,4.93,4.93,0.82,0.82,0,0,0,0.82,0,0.82,0,0,1.64,4.1,5.75,0,0,5.75,25.45,0,0,0.82,0,0,7.39,0,1.64,49.25,4.93,6.57,0,0,2.46,0,0
 36-46,0,0,0,1.61,0.81,0,0,4.03,4.03,0,1.61,2.42,0,0,0,0,0.81,0,0,0,0.81,10.47,0.81,0,1.61,11.28,0,0,0,0.81,0,4.03,0,1.61,23.36,1.61,3.22,0,0,2.42,0,0.81
 48-58,0,0,0,0,1.72,0,0,6.89,8.61,0.57,2.87,1.72,0,0,0,0,0,0,0,1.15,2.3,13.77,0,0,1.15,11.48,0,0,0,0,0,4.02,0,0.57,12.05,0,1.72,0,0,0,0,0
 60-70,0,0,0,0,0,0,0,4.91,10.8,0.98,1.96,6.87,0,1.96,0,0,1.96,1.96,0,0,0.98,22.58,0,0,1.96,4.91,0,0,0,0.98,0,4.91,0,1.96,6.87,0,0.98,0,0.98,0,0.98,0
 72-82,0,0,0,0,2.94,3.93,0,14.72,0.98,0.98,2.94,21.6,0,0,0,0.98,0.98,0,0.98,0.98,0,52.03,0.98,3.93,1.96,7.85,0,0,0,0,0,7.85,0,0,2.94,0,2.94,0,0.98,1.96,2.94,0.98
 84-94,0,0,1.06,0,7.43,6.37,0,14.87,3.19,3.19,1.06,13.81,4.25,1.06,0,1.06,1.06,0,1.06,6.37,1.06,24.43,0,0,2.12,6.37,0,1.06,0,0,0,22.3,0,4.25,4.25,0,2.12,0,0,4.25,2.12,0
 96-106,0,0,0,0,7.65,16.39,3.28,10.93,9.84,0,6.56,13.11,3.28,0,2.19,1.09,2.19,1.09,3.28,2.19,1.09,55.74,0,1.09,5.46,10.93,0,0,1.09,0,1.09,33.88,0,0,4.37,0,6.56,0,2.19,5.46,4.37,1.09
108-118,0,0,0,0,7.66,3.06,0.77,6.89,6.89,1.53,3.06,16.85,5.36,0,0,0.77,3.83,0.77,0,6.13,0,55.15,0.77,0.77,4.6,8.43,0,0,0.77,0,0,19.15,0,1.53,4.6,0,0.77,0.77,0.77,2.3,1.53,0.77
120,0,0,0,0,1.96,3.92,0,7.84,7.84,1.96,0,0,3.92,0,1.96,0,1.96,3.92,0,3.92,0,21.56,0,0,1.96,9.8,0,1.96,0,0,0,27.44,0,3.92,1.96,0,0,0,0,1.96,1.96,0
